"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UK000003005","1973","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       241","I","       167","I","         1","I","","","         0","G","        56","G","         0","G","         0","G","         0","G","   -5.0","G,1219, ","","","  29.0"," ,I,1220, ","   16.2","G,0816, ","-1.8","G,1017","-2.4","G,1117","-4.7","G,1127","","","-0.5","G,0503","-3.4","G,0429","-4.6","G,0214","","","","","    4021.7","7","    4021.7","G","   1440.0"," ,I","      6.77","G","      9.05","G","      4.49","G"
"UK000003005","1974","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       211","I","       129","I","         0","I","","","         0","G","        19","G","         0","G","         0","G","         0","G","   -4.6","G,1213, ","","","  23.0"," ,I,1219, ","   16.8","G,0815,+","-1.6","G,1101","-3.1","G,1212","-4.6","G,1213","","","-0.2","G,0315","-2.4","G,0209","","","","","","","    4022.3","3","    4022.3","G","   1013.0"," ,I","      7.43","G","      9.75","G","      5.12","G"
"UK000003005","1975","60.1331","-1.1831","82.0","LERWICK, UK","","","","","       220","I","       129","I","         2","I","","","         0","G","        37","G","         0","G","         0","G","         0","G","   -4.3","G,1213, ","","","  36.0"," ,I,0815, ","   20.9","G,0810, ","-0.7","G,1120","-4.3","G,1213","","","","","-1.2","G,0413","-3.8","G,0325","","","","","","","    4165.0","0","    4165.0","G","   1096.0"," ,I","      7.06","G","      9.47","G","      4.65","G"
"UK000003005","1976","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       204","I","       126","I","         1","I","","","         0","G","        57","G","         1","G","         0","G","         0","G","   -7.1","G,1230, ","","","  29.0"," ,I,0331, ","   19.1","G,0818, ","-2.1","G,1122","-2.4","G,1123","-6.0","G,1229","-7.1","G,1230","-1.0","G,0505","-3.7","G,0125","","","","","","","","","","","   1027.0"," ,I","      7.13","G","      9.46","G","      4.80","G"
"UK000003005","1977","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       208","I","       130","I","         1","I","","","         0","G","        46","G","         0","G","         0","G","         0","G","   -4.8","G,0114, ","","","  26.0"," ,I,0804, ","   21.0","G,0706, ","-0.3","G,1118","","","","","","","-0.4","G,0514","-2.5","G,0328","-4.8","G,0114","","","","","    4115.3","3","    4115.3","G","   1156.0"," ,I","      6.80","G","      9.13","G","      4.46","G"
"UK000003005","1978","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       223","I","       130","I","         2","I","","","         0","G","        51","G","         7","G","         0","G","         0","G","   -6.6","G,0219, ","","","  26.0"," ,I,0730,+","   20.0","G,0602, ","-0.2","G,1125","-3.9","G,1127","-5.9","G,1230","","","0.0","G,0429","-3.6","G,0411","-4.6","G,0221","","","","","    4116.8","8","    4116.8","G","   1051.0"," ,I","      6.64","G","      8.91","G","      4.37","G"
"UK000003005","1979","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       248","I","       158","I","         3","I","","","         0","G","        71","G","         1","G","         0","G","         0","G","   -6.6","G,0125, ","","","  38.0"," ,I,0912, ","   16.6","G,0905, ","-1.3","G,1110","","","","","","","-0.4","G,0510","-2.2","G,0501","-4.5","G,0216","","","","","    4388.4","4","    4388.4","G","   1563.0"," ,I","      6.05","G","      8.28","G","      3.82","G"
"UK000003005","1980","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       210","I","       123","I","         0","I","","","         0","G","        54","G","         2","G","         1","G","         0","G","   -7.3","G,0204, ","","","  25.0"," ,I,1119, ","   21.5","G,0730, ","0.0","G,1020","-3.4","G,1130","","","","","0.0","G,0508","-2.4","G,0321","-6.0","G,0205","-7.3","G,0204","","","    4104.0","0","    4104.0","G","   1078.0"," ,I","      6.90","G","      9.19","G","      4.62","G"
"UK000003005","1981","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       234","I","       149","I","         5","I","","","         0","G","        67","G","         4","G","         0","G","         0","G","   -7.4","G,1213, ","","","  59.0"," ,I,1006, ","   18.1","G,0904, ","-0.5","G,1017","-2.7","G,1206","-5.1","G,1207","-7.4","G,1213","-0.2","G,0505","-3.0","G,0423","-6.9","G,0211","-6.9","G,0211","","","    4090.6","6","    4090.6","G","   1418.0"," ,I","      6.48","G","      8.85","G","      4.10","G"
"UK000003005","1982","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","","","","","","","","","         0","G","        38","G","         0","G","         1","G","         0","G","   -5.7","G,0106, ","","","","","   21.5","G,0805, ","-0.8","G,1117","-3.0","G,1217","","","","","-1.3","G,0502","-2.4","G,0411","-5.7","G,0106","","","","","    4107.5","5","    4107.5","G","","","      7.35","G","      9.66","G","      5.03","G"
"UK000003005","1983","60.1331","-1.1831","82.0","LERWICK, UK","","","","","       251","I","       159","I","         2","I","","","         0","G","        44","G","         0","G","         0","G","         0","G","   -4.6","G,0211, ","","","  31.0"," ,I,1024, ","   19.1","G,0709, ","-2.7","G,1121","-2.7","G,1121","","","","","-0.6","G,0421","-2.2","G,0404","-4.6","G,0211","","","","","    3953.0","0","    3953.0","G","   1325.0"," ,I","      7.04","G","      9.39","G","      4.69","G"
"UK000003005","1984","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       224","I","       132","I","         1","I","","","         0","G","        39","G","         1","G","         0","G","         0","G","   -6.3","G,0120, ","","","  33.0"," ,I,0301, ","   18.7","G,0811, ","-1.1","G,1105","","","","","","","-0.4","G,0412","-3.2","G,0302","-6.0","G,0121","","","","","","","","","   1099.0"," ,I","      7.30","G","      9.52","G","      5.07","G"
"UK000003005","1985","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       225","I","       120","I","         3","I","","","         0","G","        66","G","         2","G","         0","G","         0","G","   -6.6","G,1230, ","","","  46.0"," ,I,1108, ","   18.2","G,0929, ","-2.1","G,1102","-3.5","G,1110","-4.9","G,1111","","","-1.3","G,0428","-3.5","G,0427","-5.0","G,0425","","","","","    4083.2","2","    4083.2","G","   1089.0"," ,I","      6.60","G","      8.97","G","      4.24","G"
"UK000003005","1986","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       235","I","       154","I","         1","I","","","         0","G","        47","G","         0","G","         0","G","         0","G","   -5.1","G,0108, ","","","  33.0"," ,I,0814, ","   19.6","G,0626, ","-0.1","G,1112","","","","","","","-0.8","G,0418","-2.8","G,0228","-4.7","G,0221","","","","","    4166.5","5","    4166.5","G","   1293.0"," ,I","      6.72","G","      8.94","G","      4.49","G"
"UK000003005","1987","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       213","I","       117","I","         3","I","","","         0","G","        39","G","         1","G","         0","G","         0","G","   -4.6","G,0223, ","","","  51.0"," ,I,1007, ","   17.5","G,0720,+","-1.2","G,1126","","","","","","","0.0","G,0330","-3.6","G,0316","-4.6","G,0223","","","","","    4098.8","8","    4098.8","G","   1180.0"," ,I","      7.04","G","      9.27","G","      4.81","G"
"UK000003005","1988","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       240","I","       149","I","         2","I","","","         0","G","        41","G","         0","G","         0","G","         0","G","   -4.0","G,0313, ","","","  52.0"," ,I,1006, ","   16.7","G,0701, ","-0.1","G,1029","-2.3","G,1120","","","","","-1.0","G,0422","-2.5","G,0412","","","","","","","    3977.8","8","    3977.8","G","   1310.0"," ,I","      7.40","G","      9.59","G","      5.21","G"
"UK000003005","1989","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       242","I","       143","I","         3","I","","","         0","G","        27","G","         0","G","         0","G","         0","G","   -5.5","G,1216, ","","","  37.0"," ,I,0215, ","   20.5","G,0704, ","0.0","G,1125","-2.6","G,1214","-5.5","G,1216","","","-1.6","G,0427","-2.2","G,0423","-5.1","G,0217","","","","","    3746.3","3","    3746.3","G","   1237.0"," ,I","      7.61","G","      9.96","G","      5.26","G"
"UK000003005","1990","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       249","I","       177","I","         1","I","","","         0","G","        24","G","         0","G","         0","G","         0","G","   -3.8","G,1208, ","","","  27.0"," ,I,0630, ","   19.0","G,0730, ","-1.7","G,1207","-3.8","G,1208","","","","","0.0","G,0427","-2.2","G,0406","","","","","","","    3770.2","2","    3770.2","G","   1539.0"," ,I","      7.66","G","      9.92","G","      5.40","G"
"UK000003005","1991","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       222","I","       137","I","         1","I","","","         0","G","        23","G","         0","G","         1","G","         0","G","   -3.8","G,1222, ","","","  27.0"," ,I,0731, ","   23.4","G,0705, ","-1.0","G,1110","-3.8","G,1222","","","","","-1.3","G,0420","-2.7","G,0214","","","","","","","    3897.7","7","    3897.7","G","   1209.0"," ,I","      7.54","G","      9.72","G","      5.36","G"
"UK000003005","1992","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       240","I","       156","I","         3","I","","","         0","G","        26","G","         0","G","         0","G","         0","G","   -6.1","G,0314, ","","","  35.0"," ,I,1122, ","   20.8","G,0611, ","-1.3","G,1114","-3.2","G,1220","","","","","-0.2","G,0511","-5.9","G,0315","-5.9","G,0315","","","","","    3735.4","4","    3735.4","G","   1282.0"," ,I","      7.53","G","      9.84","G","      5.21","G"
"UK000003005","1993","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       221","I","       145","I","         1","I","","","         0","G","        41","G","         1","G","         0","G","         0","G","   -6.2","G,0125, ","","","  26.0"," ,I,0110, ","   15.3","G,0814, ","0.0","G,1014","-4.2","G,1214","","","","","-0.3","G,0419","-4.4","G,0228","-4.4","G,0228","","","","","    4016.9","9","    4016.9","G","   1123.0"," ,I","      6.72","G","      8.87","G","      4.57","G"
"UK000003005","1994","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       229","I","       150","I","         5","I","","","         0","G","        43","G","         1","G","         0","G","         0","G","   -5.9","G,0321, ","","","  47.0"," ,I,0831, ","   17.5","G,0714, ","-0.5","G,1003","-2.2","G,1222","","","","","-0.9","G,0422","-5.9","G,0321","-5.9","G,0321","","","","","    4313.3","3","    4313.3","G","   1468.0"," ,I","      6.88","G","      9.17","G","      4.59","G"
"UK000003005","1995","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       228","I","       148","I","         2","I","","","         0","G","        62","G","         7","G","         0","G","         0","G","   -6.6","G,1221, ","","","  68.0"," ,I,1224, ","   20.0","G,0817, ","-0.5","G,1116","-4.5","G,1220","-4.5","G,1220","","","-1.0","G,0512","-3.2","G,0329","-4.7","G,0328","","","","","    4073.4","4","    4073.4","G","   1293.0"," ,I","      6.95","G","      9.27","G","      4.63","G"
"UK000003005","1996","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       212","I","       116","I","         2","I","","","         0","G","        48","G","         0","G","         0","G","         0","G","   -3.0","G,1221, ","","","  29.0"," ,I,1104,+","   17.4","G,0804, ","-0.5","G,1108","-2.5","G,1118","","","","","-1.0","G,0507","","","","","","","","","    3955.8","8","    3955.8","G","   1001.0"," ,I","      6.97","G","      9.07","G","      4.87","G"
"UK000003005","1997","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       208","I","       129","I","         2","I","","","         0","G","        23","G","         0","G","         1","G","         0","G","   -2.8","G,0215,+","","","  27.0"," ,I,0402, ","   22.1","G,0812, ","0.0","G,1024","","","","","","","-0.3","G,0506","-2.7","G,0406","","","","","","","    3908.3","3","    3908.3","G","   1128.0"," ,I","      7.88","G","     10.08","G","      5.69","G"
"UK000003005","1998","60.1331","-1.1831","82.0","LERWICK, UK","","","","","       254","I","       159","I","         2","I","","","         0","G","        36","G","         0","G","         0","G","         0","G","   -6.0","G,0301, ","","","  35.0"," ,I,1024, ","   18.8","G,0921, ","-0.3","G,1105","-3.5","G,1207","","","","","-0.8","G,0418","-2.5","G,0312","-5.1","G,0306","","","","","    3619.3","3","    3619.3","G","   1441.0"," ,I","      7.40","G","      9.55","G","      5.26","G"
"UK000003005","1999","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       247","I","       161","I","         3","I","","","         0","G","        37","G","         2","G","         0","G","         0","G","   -4.2","G,1218, ","","","  30.0"," ,I,1222,+","   21.0","G,0804, ","-1.3","G,1117","-4.2","G,1218","","","","","-1.3","G,0420","-2.4","G,0218","","","","","","","","","","","   1550.0"," ,I","      7.48","G","      9.53","G","      5.43","G"
"UK000003005","2000","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","G","       234","I","       171","I","         0","I","","","         0","E","        35","G","         1","E","         0","E","         0","E","   -5.5","G,1228, ","","","  25.0"," ,I,1116,+","   18.6","E,0726, ","-1.1","G,1215","-4.8","G,1227","-4.8","G,1227","","","-0.9","G,0415","-4.3","G,0305","","","","","","","    3933.6","6","    3933.6","E","   1398.0"," ,I","      7.54","G","      9.57","E","      5.51","G"
"UK000003005","2001","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       240","E","       139","E","         1","E","","","         0","E","        46","E","         3","E","         0","E","         0","E","   -7.3","E,0204, ","","","  26.0"," ,E,1120, ","   16.6","E,0629, ","-1.6","E,1108","-3.0","E,1226","-5.4","E,1227","","","-0.7","E,0413","-2.8","E,0305","-5.7","E,0304","-7.3","E,0204","","","    3911.8","8","    3911.8","E","   1134.7"," ,E","      7.18","E","      9.27","E","      5.09","E"
"UK000003005","2002","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       240","E","       128","E","         0","E","        2","","         0","E","        27","E","         0","E","         0","E","         0","E","   -4.0","E,0125, ","    30"," ,E,0224,+","  23.6"," ,E,0126, ","   20.2","E,0606, ","-2.0","E,1118","","","","","","","-0.1","E,0414","-2.2","E,0310","","","","","","","    3646.4","4","    3646.4","E","   1128.0"," ,E","      8.12","E","     10.17","E","      6.08","E"
"UK000003005","2003","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       224","E","       132","E","         2","E","        4","","         0","E","        23","E","         0","E","         2","E","         0","E","   -4.0","E,1230,+","    80"," ,E,0204, ","  27.8"," ,E,1030,+","   21.9","E,0715, ","-3.0","E,1215","-3.0","E,1215","","","","","-0.5","E,0502","-3.9","E,0131","","","","","","","    3576.5","5","    3576.5","E","   1130.9"," ,E","      8.43","E","     10.68","E","      6.19","E"
"UK000003005","2004","60.1331","-1.1831","82.0","LERWICK, UK","      0.1","","       0.1","E","       259","E","       155","E","         2","E","        7","","         0","E","        31","E","         0","E","         1","E","         0","E","   -5.3","E,0128, ","   110"," ,E,0130, ","  63.6"," ,E,0818, ","   21.2","E,0809, ","-0.2","E,1118","-2.4","E,1225","","","","","-0.2","E,0308","-2.4","E,0226","-5.3","E,0128","","","","","    3489.0","0","    3489.0","E","   1247.0"," ,E","      8.11","E","     10.22","E","      5.99","E"
"UK000003005","2005","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       249","E","       143","E","         4","E","        1","","         0","E","        30","E","         0","E","         0","E","         0","E","   -2.9","E,1217,+","    30"," ,E,1218, ","  34.4"," ,E,0831, ","   17.4","E,0904, ","-0.5","E,1125","-2.9","E,1217","","","","","-2.9","E,0409","-2.9","E,0409","","","","","","","    3695.6","6","    3695.6","E","   1372.1"," ,E","      7.70","E","      9.76","E","      5.64","E"
"UK000003005","2006","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       243","E","       144","E","         2","E","","","         0","E","        21","E","         1","E","         0","E","         0","E","   -4.1","E,0307, ","","","  49.2"," ,E,1030, ","   19.5","E,0724, ","-0.5","E,1218","","","","","","","-0.8","E,0408","-3.2","E,0323","","","","","","","    3709.8","8","    3709.8","E","   1293.8"," ,E","      8.19","E","     10.24","E","      6.14","E"
"UK000003005","2007","60.1331","-1.1831","82.0","LERWICK, UK","","","","","       248","E","       141","E","         1","E","        3","","         0","E","        18","E","         0","E","         0","E","         0","E","   -2.1","E,0111, ","    30"," ,E,0209,+","  29.0"," ,E,1121, ","   16.8","E,0804, ","-0.2","E,1123","","","","","","","-0.1","E,0420","","","","","","","","","    3528.8","8","    3528.8","E","   1239.7"," ,E","      7.77","E","      9.90","E","      5.65","E"
"UK000003005","2008","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       253","E","       149","E","         2","E","        1","","         0","E","        24","E","         0","E","         0","E","         0","E","   -4.4","E,0202, ","    30"," ,E,0323, ","  30.2"," ,E,1007,+","   20.8","E,0729, ","-3.0","E,1028","-3.0","E,1028","","","","","0.0","E,0416","-3.2","E,0325","-4.4","E,0202","","","","","","","","","   1259.8"," ,E","      7.94","E","     10.16","E","      5.71","E"
"UK000003005","2009","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       250","E","       153","E","         3","E","       16","","         0","E","        31","E","         0","E","         1","E","         0","E","   -4.6","E,1220,+","   200"," ,E,0212, ","  32.0"," ,E,1101, ","   21.7","E,0629, ","-0.8","E,1130","-4.6","E,1220","-4.6","E,1220","","","-3.0","E,0329","-3.0","E,0329","-4.6","E,0210","","","","","    3626.9","9","    3626.9","E","   1283.6"," ,E","      8.18","E","     10.25","E","      6.11","E"
"UK000003005","2010","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       246","E","       116","E","         4","E","       57","","         0","E","        65","E","         2","E","         0","E","         0","E","   -7.4","E,0224, ","   280"," ,E,0226, ","  35.2"," ,E,0817, ","   17.5","E,0702, ","-0.5","E,1125","-3.0","E,1126","-4.6","E,1130","-7.1","E,1222","-0.2","E,0511","-4.6","E,0304","-4.6","E,0304","-7.4","E,0224","","","    3770.2","2","    3770.2","E","   1084.9"," ,E","      6.74","E","      8.96","E","      4.52","E"
"UK000003005","2011","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       253","E","       142","E","         4","E","        8","","         0","E","        26","E","         0","E","         0","E","         0","E","   -3.0","E,0107, ","   110"," ,E,0107, ","  31.6"," ,E,1126, ","   18.2","E,0927, ","-0.5","E,1202","","","","","","","-0.3","E,0327","-2.7","E,0311","","","","","","","    3783.1","1","    3783.1","E","   1246.4"," ,E","      8.10","E","     10.26","E","      5.94","E"
"UK000003005","2012","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       260","E","       138","E","         4","E","        2","","         0","E","        23","E","         0","E","         0","E","         0","E","   -3.0","E,1227, ","    30"," ,E,1205,+","  64.2"," ,E,0821, ","   20.3","E,0526, ","-0.3","E,1026","-2.8","E,1206","","","","","-0.4","E,0506","-2.5","E,0403","","","","","","","    3620.5","5","    3620.5","E","   1295.9"," ,E","      7.30","E","      9.53","E","      5.07","E"
"UK000003005","2013","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       245","E","       128","E","         1","E","        1","","         0","E","        40","E","         0","E","         0","E","         0","E","   -5.4","E,1207, ","    30"," ,E,0211, ","  34.0"," ,E,1102, ","   18.4","E,0724, ","-2.3","E,1119","-2.3","E,1119","-5.4","E,1207","","","-0.6","E,0409","-3.0","E,0407","","","","","","","    4069.7","7","    4069.7","E","   1149.6"," ,E","      7.41","E","      9.59","E","      5.23","E"
"UK000003005","2014","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       246","E","       154","E","         1","E","        1","","         0","E","         9","E","         0","E","         0","E","         0","E","   -2.2","E,0218, ","    30"," ,E,1213, ","  86.6"," ,E,0809, ","   18.3","E,0721, ","-0.5","E,1213","","","","","","","-2.2","E,0218","-2.2","E,0218","","","","","","","    3586.3","3","    3586.3","E","   1349.0"," ,E","      8.58","E","     10.53","E","      6.62","E"
"UK000003005","2015","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       282","E","       162","E","         5","E","        3","","         0","E","        11","E","         0","E","         0","E","         0","E","   -1.9","E,0203, ","    60"," ,E,0204,+","  41.2"," ,E,1007, ","   17.3","E,0823, ","-1.1","E,1121","","","","","","","-0.6","E,0402","","","","","","","","","    3678.9","9","    3678.9","E","   1520.8"," ,E","      7.85","E","      9.97","E","      5.74","E"
"UK000003005","2016","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       243","E","       142","E","         0","E","        1","","         0","E","        25","E","         0","E","         0","E","         0","E","   -4.0","E,0226, ","    30"," ,E,0225, ","  22.6"," ,E,0110, ","   16.7","E,0829, ","-1.2","E,1120","","","","","","","-0.6","E,0425","-4.0","E,0226","","","","","","","    3728.5","5","    3728.5","E","   1217.9"," ,E","      7.89","E","     10.11","E","      5.67","E"
"UK000003005","2017","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       275","E","       164","E","         2","E","        4","","         0","E","        24","E","         0","E","         0","E","         0","E","   -3.6","E,1230, ","    50"," ,E,1210, ","  31.0"," ,E,1016,+","   17.0","E,0801, ","-0.2","E,1120","-3.6","E,1230","","","","","-0.2","E,0424","-2.7","E,0212","","","","","","","    3381.2","2","    3381.2","E","   1415.6"," ,E","      8.09","E","     10.21","E","      5.98","E"
"UK000003005","2018","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       242","E","       137","E","         2","E","       12","","         0","E","        28","E","         1","E","         0","E","         0","E","   -5.7","E,0301, ","   100"," ,E,0304, ","  30.8"," ,E,1202, ","   20.4","E,0530, ","0.0","E,1205","","","","","","","-0.3","E,0406","-3.1","E,0331","-4.4","E,0302","","","","","    3718.7","7","    3718.7","E","   1075.7"," ,E","      7.92","E","     10.15","E","      5.70","E"
"UK000003005","2019","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       253","E","       138","E","         2","E","        4","","         0","E","        22","E","         0","E","         2","E","         0","E","   -4.3","E,0203, ","    40"," ,E,0131,+","  28.0"," ,E,0402, ","   21.6","E,0726, ","-0.2","E,1106","","","","","","","-0.7","E,0508","-4.3","E,0203","","","","","","","    3534.9","9","    3534.9","E","   1138.7"," ,E","      7.93","E","     10.10","E","      5.76","E"
"UK000003005","2020","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       251","E","       154","E","         6","E","        1","","         0","E","        13","E","         0","E","         0","E","         0","E","   -1.8","E,0226, ","    30"," ,E,1119, ","  31.1"," ,E,1118, ","   18.4","E,0810,+","-0.1","E,1119","","","","","","","-0.1","E,0513","","","","","","","","","    3609.6","6","    3609.6","E","   1284.3"," ,E","      8.04","E","     10.25","E","      5.83","E"
"UK000003005","2021","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       244","E","       131","E","         0","E","","","         0","E","        39","E","         2","E","         0","E","         0","E","   -5.2","E,0405, ","","","  19.8"," ,E,0808, ","   17.7","E,0724, ","-0.4","E,1127","-2.5","E,1129","","","","","0.0","E,0412","-2.2","E,0407","-5.2","E,0405","","","","","    3808.8","8","    3808.8","E","   1013.4"," ,E","      7.76","E","      9.91","E","      5.61","E"
"UK000003005","2022","60.1331","-1.1831","82.0","LERWICK, UK","      0.0","","       0.0","E","       259","E","       135","E","         0","E","","","         0","E","        30","E","         0","E","         1","E","         0","E","   -2.3","E,1228, ","","","  24.6"," ,E,1212, ","   23.0","E,0718, ","-1.3","E,1208","-2.3","E,1228","","","","","-0.4","E,0411","","","","","","","","","    3443.0","0","    3443.0","E","   1181.9"," ,E","      8.22","E","     10.36","E","      6.07","E"
"UK000003005","2023","60.1331","-1.1831","82.0","LERWICK, UK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3571.5","5","    3571.5","E","","","","","","","",""
