"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105881","1970","57.205","-2.2039","65.0","DYCE, UK","      0.2","","       0.2","E","       205","E","        95","E","         3","E","       24","","         0","E","        88","E","         1","E","        12","E","         0","E","  -11.9","E,0106, ","   100"," ,E,0305,+","  83.9"," ,E,0724, ","   24.6","E,0619, ","-0.1","E,0915","-2.8","E,1114","","","","","","","-0.3","E,0430","-4.8","E,0414","-4.8","E,0414","-8.7","E,0217","-9.1","E,0108","    3808.4","4","    3808.4","E","    913.3"," ,E","      7.47","E","     11.11","E","      3.82","E"
"UKE00105881","1971","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       142","E","        57","E","         2","E","        4","","         0","E","        60","E","         0","E","        14","E","         0","E","   -7.7","E,0216, ","    90"," ,E,1119, ","  27.6"," ,E,0804, ","   25.4","E,0706, ","-2.4","E,1013","-2.4","E,1013","-4.5","E,1118","-7.6","E,1129","","","0.0","E,0428","-4.6","E,0318","-4.6","E,0318","-7.7","E,0216","","","    3754.0","0","    3754.0","E","    565.1"," ,E","      8.21","E","     12.13","E","      4.29","E"
"UKE00105881","1972","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       165","E","        69","E","         0","E","        4","","         0","E","        55","E","         0","E","         8","E","         0","E","  -10.4","E,1209, ","   130"," ,E,0131, ","  23.3"," ,E,0111, ","   23.7","E,0716, ","-0.9","E,0908","-2.3","E,1105","-6.9","E,1203","-6.9","E,1203","-10.4","E,1209","-0.3","E,0420","-3.6","E,0330","-5.1","E,0313","-8.8","E,0131","","","    3583.9","9","    3583.9","E","    599.8"," ,E","      7.83","E","     11.51","E","      4.15","E"
"UKE00105881","1973","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       175","E","        73","E","         1","E","       14","","         0","E","        84","E","         2","E","        15","E","         0","E","  -13.1","E,1201, ","   180"," ,E,1201, ","  44.1"," ,E,1219, ","   24.1","E,0907, ","-0.2","E,0821","-4.0","E,1012","-13.1","E,1201","-13.1","E,1201","-13.1","E,1201","-0.6","E,0502","-3.1","E,0430","-5.6","E,0315","-7.6","E,0227","-10.6","E,0215","    3728.3","3","    3728.3","E","    616.0"," ,E","      7.86","E","     11.89","E","      3.82","E"
"UKE00105881","1974","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       185","E","       100","E","         1","E","        3","","         0","E","        56","E","         0","E","         4","E","         0","E","   -4.3","E,1031, ","    70"," ,E,1212, ","  27.4"," ,E,0214, ","   22.7","E,0718, ","-0.6","E,0925","-2.4","E,0927","","","","","","","-2.1","E,0507","-3.2","E,0419","","","","","","","    3686.0","0","    3686.0","E","    811.6"," ,E","      7.98","E","     11.63","E","      4.33","E"
"UKE00105881","1975","57.205","-2.2039","65.0","DYCE, UK","     11.8","","      11.8","E","       170","E","        76","E","         3","E","        2","","         0","E","        65","E","         0","E","        29","E","         0","E","   -5.6","E,0119, ","    30"," ,E,0409,+","  40.4"," ,E,0917, ","   27.6","E,0803, ","-1.9","E,0927","-2.2","E,1018","","","","","","","-3.2","E,0410","-3.2","E,0410","-4.8","E,0219","","","","","    3795.5","5","    3795.5","E","    697.9"," ,E","      8.39","E","     12.34","E","      4.44","E"
"UKE00105881","1976","57.205","-2.2039","65.0","DYCE, UK","      7.7","","       7.7","E","       158","E","        87","E","         6","E","       10","","         0","E","        59","E","         0","E","        36","E","         0","E","   -8.4","E,1212, ","   120"," ,E,0125, ","  33.2"," ,E,0929, ","   28.4","E,0824, ","-0.5","E,1031","-3.0","E,1110","-5.4","E,1120","-8.4","E,1212","","","-4.4","E,0428","-4.4","E,0428","-4.4","E,0428","-7.5","E,0102","","","    3393.4","4","    3393.4","E","    841.7"," ,E","      8.39","E","     12.10","E","      4.68","E"
"UKE00105881","1977","57.205","-2.2039","65.0","DYCE, UK","      0.2","","       0.2","E","       193","E","       101","E","         1","E","       12","","         0","E","        64","E","         0","E","        11","E","         0","E","  -11.3","E,0213, ","    80"," ,E,0213,+","  32.8"," ,E,0209, ","   24.9","E,0705, ","0.0","E,1105","-4.9","E,1127","-4.9","E,1127","","","","","-1.0","E,0517","-4.0","E,0419","-7.7","E,0214","-7.7","E,0214","-11.3","E,0213","    3820.7","7","    3820.7","E","    868.4"," ,E","      7.75","E","     11.28","E","      4.22","E"
"UKE00105881","1978","57.205","-2.2039","65.0","DYCE, UK","","","","","       183","E","        88","E","         3","E","       16","","         0","E","        69","E","         3","E","        10","E","         0","E","  -15.4","E,0220,+","   160"," ,E,0213, ","  36.2"," ,E,0127, ","   25.4","E,0601, ","-0.9","E,0905","-2.5","E,1128","-4.4","E,1129","","","","","-0.1","E,0415","-2.5","E,0411","-13.7","E,0221","-13.7","E,0221","-13.7","E,0221","    3719.7","7","    3719.7","E","    878.8"," ,E","      7.72","E","     11.20","E","      4.25","E"
"UKE00105881","1979","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       194","E","       108","E","         4","E","       23","","         0","E","        87","E","         3","E","         9","E","         0","E","  -15.6","E,0114, ","   180"," ,E,0113,+","  67.0"," ,E,1004, ","   23.7","E,0711,+","-0.4","E,1030","-4.2","E,1113","-4.6","E,1114","","","","","-2.4","E,0510","-2.4","E,0510","-9.5","E,0319","-9.5","E,0319","-9.5","E,0319","","","","","    960.5"," ,E","      7.28","E","     10.75","E","      3.81","E"
