"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105921","1970","50.855","0.5717","45.0","HASTINGS, UK","     12.8","","      12.8","E","       177","E","        95","E","         2","E","         0","E","        40","E","         1","E","        24","E","         0","E","   -3.9","E,0105, ","  42.7"," ,E,1113, ","   26.7","E,0607, ","-1.1","E,1224","-2.8","E,1226","","","","","-1.1","E,0409","-3.3","E,0308","","","","","","","    2757.7","7","    2757.7","E","    822.1"," ,E","     10.27","E","     13.08","E","      7.44","E"
"UKE00105921","1971","50.855","0.5717","45.0","HASTINGS, UK","     12.2","","      12.2","E","       121","E","        61","E","         4","E","         0","E","        17","E","         1","E","        18","E","         0","E","   -4.1","E,0307, ","  47.2"," ,E,0614, ","   26.6","E,0708, ","-0.1","E,1119","","","","","","","-1.1","E,0308","-4.1","E,0307","","","","","","","    2771.3","3","    2771.3","E","    604.4"," ,E","     10.64","E","     13.49","E","      7.78","E"
"UKE00105921","1972","50.855","0.5717","45.0","HASTINGS, UK","      2.4","","       2.4","E","       161","E","        77","E","         0","E","         0","E","         7","E","         0","E","        13","E","         0","E","   -5.7","E,0131, ","  15.0"," ,E,1112, ","   24.0","E,0717,+","-0.9","E,1118","","","","","","","-0.4","E,0312","-5.7","E,0131","-5.7","E,0131","","","","","    2649.8","8","    2649.8","E","    563.6"," ,E","     10.28","E","     13.01","E","      7.54","E"
"UKE00105921","1973","50.855","0.5717","45.0","HASTINGS, UK","     33.2","","      33.2","E","       118","E","        56","E","         5","E","         0","E","        17","E","         0","E","        42","E","         0","E","   -3.4","E,1128, ","  39.3"," ,E,0920, ","   29.0","E,0813, ","-0.1","E,1117","-2.7","E,1127","","","","","-1.0","E,0227","","","","","","","","","    2779.0","0","    2779.0","E","    528.2"," ,E","     10.59","E","     13.62","E","      7.56","E"
"UKE00105921","1974","50.855","0.5717","45.0","HASTINGS, UK","      1.6","","       1.6","E","       161","E","        94","E","         2","E","         0","E","         2","E","         0","E","        10","E","         0","E","   -1.5","E,0208, ","  43.5"," ,E,0627, ","   24.8","E,0719, ","","","","","","","","","-1.0","E,0304","","","","","","","","","    2603.4","4","    2603.4","E","    932.4"," ,E","     10.57","E","     13.39","E","      7.75","E"
"UKE00105921","1975","50.855","0.5717","45.0","HASTINGS, UK","     48.2","","      48.2","E","       147","E","        79","E","         5","E","         0","E","        14","E","         0","E","        35","E","         0","E","   -4.6","E,1216, ","  38.3"," ,E,0516, ","   31.1","E,0806, ","-0.6","E,1201","-4.6","E,1216","-4.6","E,1216","","","-1.7","E,0410","","","","","","","","","    2787.7","7","    2787.7","E","    768.7"," ,E","     10.65","E","     13.58","E","      7.72","E"
"UKE00105921","1976","50.855","0.5717","45.0","HASTINGS, UK","    113.9","","     113.9","E","       119","E","        64","E","         3","E","         0","E","        24","E","         0","E","        56","E","         1","E","   -3.0","E,0131, ","  35.9"," ,E,1130, ","   32.3","E,0626, ","-0.7","E,1203","-2.3","E,1204","","","","","-0.8","E,0429","-3.0","E,0131","","","","","","","    2764.7","7","    2764.7","E","    682.3"," ,E","     10.99","E","     14.02","E","      7.95","E"
"UKE00105921","1977","50.855","0.5717","45.0","HASTINGS, UK","      7.8","","       7.8","E","       159","E","        78","E","         2","E","         0","E","        17","E","         0","E","        14","E","         0","E","   -3.0","E,0113, ","  26.8"," ,E,1120, ","   26.6","E,0703, ","-0.1","E,1118","","","","","","","-0.8","E,0410","-3.0","E,0113","","","","","","","    2766.3","3","    2766.3","E","    685.9"," ,E","     10.44","E","     13.12","E","      7.75","E"
"UKE00105921","1978","50.855","0.5717","45.0","HASTINGS, UK","      0.8","","       0.8","E","       143","E","        72","E","         0","E","         0","E","        32","E","         2","E","        10","E","         0","E","   -5.5","E,0211, ","  21.4"," ,E,1212,+","   25.5","E,0530, ","-1.2","E,1126","-2.5","E,1220","","","","","0.0","E,0413","-3.0","E,0214","-5.0","E,0212","","","","","    2903.2","2","    2903.2","E","    601.1"," ,E","     10.23","E","     13.05","E","      7.40","E"
"UKE00105921","1979","50.855","0.5717","45.0","HASTINGS, UK","      1.0","","       1.0","E","       156","E","        88","E","         1","E","         0","E","        44","E","         3","E","         7","E","         0","E","   -7.2","E,0101, ","  33.6"," ,E,1227, ","   24.5","E,0727, ","-0.7","E,1110","","","","","","","0.0","E,0504","-3.9","E,0216","-4.6","E,0215","-6.8","E,0106","","","    2940.7","7","    2940.7","E","    767.0"," ,E","      9.64","E","     12.50","E","      6.79","E"
"UKE00105921","1980","50.855","0.5717","45.0","HASTINGS, UK","      3.2","","       3.2","E","       142","E","        82","E","         2","E","         0","E","        27","E","         0","E","        15","E","         0","E","   -3.1","E,0103, ","  32.4"," ,E,0814, ","   25.9","E,0728, ","-0.9","E,1103","","","","","","","-1.6","E,0322","-2.9","E,0114","","","","","","","    2888.3","3","    2888.3","E","    791.8"," ,E","     10.08","E","     12.99","E","      7.16","E"
"UKE00105921","1981","50.855","0.5717","45.0","HASTINGS, UK","","","","","       163","E","        88","E","         1","E","","","","","         0","E","        26","E","         0","E","","","  26.8"," ,E,1006, ","   25.8","E,0804, ","","","","","","","","","","","","","","","","","","","    2847.6","6","    2847.6","E","    727.7"," ,E","","","     12.97","E","",""
"UKE00105921","1982","50.855","0.5717","45.0","HASTINGS, UK","     40.5","","      40.5","E","       149","E","        80","E","         2","E","         0","E","        20","E","         3","E","        50","E","         0","E","   -4.2","E,0111, ","  29.0"," ,E,0922, ","   26.7","E,0712, ","-1.1","E,1218","","","","","","","0.0","E,0326","-2.2","E,0224","","","","","","","","","","","    698.1"," ,E","     11.08","E","     14.12","E","      8.05","E"
"UKE00105921","1983","50.855","0.5717","45.0","HASTINGS, UK","     62.8","","      62.8","E","       143","E","        89","E","         1","E","         0","E","        26","E","         0","E","        50","E","         0","E","   -3.1","E,0210, ","  26.2"," ,E,1015, ","   30.6","E,0730, ","-1.8","E,1115","-2.4","E,1213","","","","","0.0","E,0403","-2.3","E,0214","","","","","","","    2631.2","2","    2631.2","E","    692.8"," ,E","     10.91","E","     13.84","E","      7.99","E"
"UKE00105921","1984","50.855","0.5717","45.0","HASTINGS, UK","     21.6","","      21.6","E","       160","E","        97","E","         2","E","         0","E","         7","E","         0","E","        29","E","         0","E","   -0.9","E,0216, ","  28.8"," ,E,1116, ","   27.8","E,0820, ","","","","","","","","","-0.1","E,0402","","","","","","","","","    2719.7","7","    2719.7","E","    813.2"," ,E","     10.72","E","     13.72","E","      7.72","E"
"UKE00105921","1985","50.855","0.5717","45.0","HASTINGS, UK","","","","","       149","E","        69","E","         4","E","         0","E","        52","E","         8","E","        17","E","         0","E","   -7.9","E,0108, ","  32.8"," ,E,0514, ","   27.4","E,0724, ","-0.8","E,1112","-3.9","E,1228","-6.4","E,1229","","","0.0","E,0426","-2.2","E,0320","-6.1","E,0217","-7.2","E,0213","","","","","","","    638.5"," ,E","      9.95","E","     12.93","E","      6.96","E"
"UKE00105921","1986","50.855","0.5717","45.0","HASTINGS, UK","     22.0","","      22.0","E","       166","E","        88","E","         2","E","         0","E","        43","E","         5","E","        23","E","         0","E","   -7.3","E,0210, ","  29.7"," ,E,1120, ","   29.4","E,0627, ","-0.5","E,1221","","","","","","","-1.2","E,0412","-3.9","E,0303","-4.8","E,0226","-6.9","E,0221","","","    3007.1","1","    3007.1","E","    811.2"," ,E","      9.72","E","     12.71","E","      6.73","E"
"UKE00105921","1987","50.855","0.5717","45.0","HASTINGS, UK","     16.5","","      16.5","E","       148","E","        87","E","         3","E","         0","E","        36","E","         7","E","        28","E","         0","E","   -9.8","E,0112, ","  42.8"," ,E,1007, ","   25.9","E,0704, ","-0.6","E,1208","","","","","","","-1.4","E,0320","-3.0","E,0314","-7.1","E,0115","-7.1","E,0115","-9.3","E,0113","    2938.9","9","    2938.9","E","    853.6"," ,E","     10.13","E","     12.94","E","      7.32","E"
"UKE00105921","1988","50.855","0.5717","45.0","HASTINGS, UK","      2.2","","       2.2","E","       143","E","        78","E","         2","E","         0","E","         5","E","         0","E","        11","E","         0","E","   -2.4","E,0305, ","  30.1"," ,E,0525, ","   26.0","E,0806, ","-0.5","E,1121","","","","","","","-2.4","E,0305","-2.4","E,0305","","","","","","","    2604.1","1","    2604.1","E","    738.1"," ,E","     10.91","E","     13.51","E","      8.32","E"
"UKE00105921","1989","50.855","0.5717","45.0","HASTINGS, UK","     55.2","","      55.2","E","       127","E","        62","E","         1","E","         0","E","         3","E","         0","E","        64","E","         0","E","   -1.4","E,1201, ","  37.0"," ,E,1213, ","   29.7","E,0705, ","-0.5","E,1126","","","","","","","","","","","","","","","","","    2538.4","4","    2538.4","E","    607.6"," ,E","     11.84","E","     14.84","E","      8.84","E"
"UKE00105921","1990","50.855","0.5717","45.0","HASTINGS, UK","     49.0","","      49.0","E","       133","E","        71","E","         1","E","         0","E","         1","E","         0","E","        43","E","         0","E","   -0.3","E,1217, ","  36.3"," ,E,1027, ","   31.5","E,0802, ","-0.3","E,1217","","","","","","","","","","","","","","","","","    2273.3","3","    2273.3","E","    676.2"," ,E","     11.64","E","     14.56","E","      8.72","E"
"UKE00105921","1991","50.855","0.5717","45.0","HASTINGS, UK","     18.2","","      18.2","E","       137","E","        77","E","         3","E","         0","E","        19","E","         3","E","        26","E","         0","E","   -8.8","E,0207, ","  31.7"," ,E,1118, ","   27.1","E,0903, ","0.0","E,1106","","","","","","","-1.2","E,0219","-2.5","E,0215","-6.6","E,0211","-7.0","E,0210","","","    2804.4","4","    2804.4","E","    734.7"," ,E","     10.27","E","     13.06","E","      7.47","E"
"UKE00105921","1992","50.855","0.5717","45.0","HASTINGS, UK","     12.0","","      12.0","E","       141","E","        80","E","         4","E","         0","E","        18","E","         0","E","        31","E","         0","E","   -2.5","E,0123, ","  35.9"," ,E,0813, ","   25.5","E,0522, ","-0.1","E,1114","","","","","","","-1.8","E,0220","-2.5","E,0123","","","","","","","    2514.0","0","    2514.0","E","    773.2"," ,E","     10.78","E","     13.69","E","      7.86","E"
"UKE00105921","1993","50.855","0.5717","45.0","HASTINGS, UK","      2.1","","       2.1","E","       146","E","        87","E","         1","E","         0","E","        22","E","         0","E","        20","E","         0","E","   -4.2","E,1123, ","  33.4"," ,E,1011, ","   25.9","E,0608, ","-0.3","E,1120","-4.2","E,1123","","","","","-0.4","E,0327","-2.3","E,0301","","","","","","","    2804.3","3","    2804.3","E","    781.2"," ,E","     10.23","E","     13.33","E","      7.14","E"
"UKE00105921","1994","50.855","0.5717","45.0","HASTINGS, UK","","","","","       168","E","       102","E","         2","E","         0","E","        11","E","         0","E","        39","E","         0","E","   -5.2","E,0214, ","  27.0"," ,E,0516, ","   26.4","E,0802,+","-0.8","E,1223","-3.4","E,1225","","","","","0.0","E,0403","-4.7","E,0215","-4.7","E,0215","","","","","","","","","    910.7"," ,E","     11.29","E","     14.22","E","      8.36","E"
"UKE00105921","1995","50.855","0.5717","45.0","HASTINGS, UK","     99.3","","      99.3","E","       145","E","        75","E","         2","E","         0","E","        24","E","         0","E","        55","E","         0","E","   -3.9","E,1206, ","  28.2"," ,E,0307, ","   30.4","E,0709, ","-1.0","E,1118","-3.9","E,1206","","","","","-0.3","E,0419","","","","","","","","","    2448.4","4","    2448.4","E","    675.8"," ,E","     11.44","E","     14.90","E","      7.99","E"
"UKE00105921","1996","50.855","0.5717","45.0","HASTINGS, UK","     14.7","","      14.7","E","       127","E","        66","E","         1","E","         0","E","        46","E","         1","E","        22","E","         0","E","   -5.7","E,1231, ","  26.3"," ,E,1109, ","   27.6","E,0721, ","-1.0","E,1119","-2.4","E,1228","-5.7","E,1231","","","-0.4","E,0404","-2.5","E,0311","-4.6","E,0128","","","","","    2785.4","4","    2785.4","E","    594.0"," ,E","      9.85","E","     13.03","E","      6.67","E"
"UKE00105921","1997","50.855","0.5717","45.0","HASTINGS, UK","     52.8","","      52.8","E","       126","E","        77","E","         4","E","         0","E","        14","E","         5","E","        44","E","         0","E","   -7.3","E,0102, ","  46.8"," ,E,0621, ","   28.6","E,0809, ","-1.2","E,1217","","","","","","","-0.3","E,0203","-4.6","E,0109","-4.6","E,0109","-7.2","E,0103","","","    2869.7","7","    2869.7","E","    791.1"," ,E","     11.29","E","     14.36","E","      8.21","E"
"UKE00105921","1998","50.855","0.5717","45.0","HASTINGS, UK","     16.9","","      16.9","E","       148","E","        80","E","         5","E","         0","E","        14","E","         0","E","        30","E","         0","E","   -3.0","E,0202, ","  34.5"," ,E,1031, ","   27.0","E,0619, ","-0.6","E,1203","","","","","","","-1.0","E,0413","-3.0","E,0202","","","","","","","    2333.6","6","    2333.6","E","    777.0"," ,E","     11.31","E","     14.27","E","      8.34","E"
"UKE00105921","1999","50.855","0.5717","45.0","HASTINGS, UK","     48.1","","      48.1","E","       162","E","        84","E","         4","E","         0","E","        16","E","         0","E","        50","E","         0","E","   -3.4","E,0210, ","  40.5"," ,E,0817, ","   27.9","E,0801, ","-1.7","E,1205","-2.3","E,1220","","","","","-0.8","E,0414","-3.4","E,0210","","","","","","","    2567.3","3","    2567.3","E","    792.5"," ,E","     11.63","E","     14.74","E","      8.52","E"
"UKE00105921","2000","50.855","0.5717","45.0","HASTINGS, UK","     19.2","","      19.2","E","       167","E","       102","E","         8","E","         0","E","        12","E","         0","E","        28","E","         0","E","   -3.3","E,1230, ","  35.8"," ,E,0403, ","   28.7","E,0618, ","0.0","E,1216","-2.2","E,1228","","","","","-0.5","E,0304","-3.1","E,0127","","","","","","","    2469.6","6","    2469.6","E","   1074.2"," ,E","     11.36","E","     14.37","E","      8.35","E"
"UKE00105921","2001","50.855","0.5717","45.0","HASTINGS, UK","     53.9","","      53.9","E","       159","E","        90","E","         6","E","         0","E","        24","E","         0","E","        42","E","         0","E","   -2.7","E,0305, ","  40.3"," ,E,1008, ","   29.3","E,0625, ","-0.1","E,1214","","","","","","","0.0","E,0419","-2.7","E,0305","","","","","","","    2575.3","3","    2575.3","E","    927.9"," ,E","     11.11","E","     14.18","E","      8.05","E"
"UKE00105921","2002","50.855","0.5717","45.0","HASTINGS, UK","     29.8","","      29.8","E","       171","E","        99","E","         3","E","         0","E","         4","E","         0","E","        39","E","         0","E","   -2.2","E,0101, ","  36.4"," ,E,0906, ","   27.2","E,0816, ","-1.2","E,1210","","","","","","","-0.3","E,0104","-2.2","E,0101","","","","","","","    2371.5","5","    2371.5","E","    875.3"," ,E","     11.82","E","     14.71","E","      8.92","E"
"UKE00105921","2003","50.855","0.5717","45.0","HASTINGS, UK","     82.2","","      82.2","E","       129","E","        64","E","         2","E","         0","E","        20","E","         0","E","        56","E","         0","E","   -2.6","E,0214,+","  51.1"," ,E,0601, ","   31.5","E,0810, ","","","","","","","","","-0.2","E,0410","-2.6","E,0214","","","","","","","    2378.7","7","    2378.7","E","    580.5"," ,E","     11.67","E","     14.82","E","      8.52","E"
"UKE00105921","2004","50.855","0.5717","45.0","HASTINGS, UK","     46.6","","      46.6","E","       148","E","        80","E","         0","E","         0","E","        15","E","         0","E","        37","E","         0","E","   -4.0","E,0226, ","  24.3"," ,E,0622, ","   28.3","E,0807, ","-1.2","E,1226","","","","","","","-0.8","E,0302","-3.1","E,0227","","","","","","","    2468.4","4","    2468.4","E","    639.7"," ,E","     11.53","E","     14.45","E","      8.61","E"
"UKE00105921","2005","50.855","0.5717","45.0","HASTINGS, UK","     53.5","","      53.5","E","       137","E","        65","E","         0","E","         0","E","        23","E","         0","E","        41","E","         0","E","   -3.5","E,0304, ","  20.1"," ,E,0724, ","   29.8","E,0624, ","-1.4","E,1125","-2.6","E,1218","","","","","-2.1","E,0409","-3.5","E,0304","","","","","","","    2563.3","3","    2563.3","E","    591.0"," ,E","     11.40","E","     14.36","E","      8.44","E"
"UKE00105921","2006","50.855","0.5717","45.0","HASTINGS, UK","    114.1","","     114.1","E","       153","E","        86","E","         2","E","         0","E","        12","E","         0","E","        64","E","         1","E","   -3.0","E,0302, ","  38.7"," ,E,0219, ","   33.2","E,0719, ","","","","","","","","","-0.3","E,0313","-3.0","E,0302","","","","","","","    2582.7","7","    2582.7","E","    744.7"," ,E","     11.98","E","     14.84","E","      9.11","E"
"UKE00105921","2007","50.855","0.5717","45.0","HASTINGS, UK","      9.0","","       9.0","E","       140","E","        85","E","         4","E","         0","E","         8","E","         0","E","        27","E","         0","E","   -2.1","E,0207, ","  26.5"," ,E,0630, ","   26.1","E,0805, ","-0.3","E,1217","","","","","","","-2.1","E,0207","","","","","","","","","    1980.4","4","    1980.4","E","    764.9"," ,E","     11.90","E","     15.00","E","      8.81","E"
"UKE00105921","2008","50.855","0.5717","45.0","HASTINGS, UK","     31.0","","      31.0","E","       149","E","        81","E","         1","E","         0","E","        11","E","         0","E","        33","E","         0","E","   -2.1","E,1123, ","  33.7"," ,E,0525, ","   26.5","E,0728, ","-2.1","E,1123","","","","","","","-0.4","E,0407","","","","","","","","","    2460.0","0","    2460.0","E","    688.8"," ,E","     11.41","E","     14.38","E","      8.44","E"
"UKE00105921","2009","50.855","0.5717","45.0","HASTINGS, UK","     22.3","","      22.3","E","       159","E","        86","E","         2","E","         0","E","        23","E","         0","E","        34","E","         0","E","   -4.1","E,0110, ","  36.8"," ,E,1107, ","   29.1","E,0701, ","-0.2","E,1214","-2.7","E,1220","","","","","-0.6","E,0214","-2.2","E,0203","","","","","","","    2659.3","3","    2659.3","E","    813.4"," ,E","     11.33","E","     14.31","E","      8.35","E"
"UKE00105921","2010","50.855","0.5717","45.0","HASTINGS, UK","      9.1","","       9.1","E","       135","E","        78","E","         3","E","         0","E","        63","E","         1","E","        28","E","         0","E","   -5.3","E,1218,+","  33.8"," ,E,0610, ","   25.7","E,0701, ","-0.6","E,1124","-2.9","E,1126","-5.3","E,1204","","","-1.8","E,0308","-2.2","E,0305","-4.6","E,0107","","","","","    2755.5","5","    2755.5","E","    750.7"," ,E","      9.66","E","     12.86","E","      6.46","E"
"UKE00105921","2011","50.855","0.5717","45.0","HASTINGS, UK","     10.6","","      10.6","E","       120","E","        62","E","         2","E","         0","E","         9","E","         0","E","        31","E","         0","E","   -2.8","E,1219,+","  27.6"," ,E,1201, ","   25.6","E,0603, ","-1.4","E,1217","-2.8","E,1218","","","","","-0.2","E,0305","","","","","","","","","    2730.0","0","    2730.0","E","    577.6"," ,E","     11.71","E","     14.81","E","      8.62","E"
"UKE00105921","2012","50.855","0.5717","45.0","HASTINGS, UK","     22.6","","      22.6","E","       158","E","        97","E","         0","E","         0","E","        20","E","         0","E","        26","E","         0","E","   -5.4","E,0211, ","  23.6"," ,E,0923, ","   26.2","E,0524, ","-0.4","E,1201","","","","","","","-0.9","E,0220","-4.4","E,0212","-4.4","E,0212","","","","","    2479.8","8","    2479.8","E","    882.7"," ,E","     11.04","E","     14.05","E","      8.03","E"
"UKE00105921","2013","50.855","0.5717","45.0","HASTINGS, UK","     44.9","","      44.9","E","       148","E","        92","E","         4","E","         0","E","        24","E","         0","E","        50","E","         0","E","   -2.6","E,1120, ","  31.7"," ,E,0824, ","   28.1","E,0720, ","-2.6","E,1120","-2.6","E,1120","","","","","-1.1","E,0331","-2.5","E,0121","","","","","","","    2855.4","4","    2855.4","E","    837.8"," ,E","     10.63","E","     13.69","E","      7.56","E"
"UKE00105921","2014","50.855","0.5717","45.0","HASTINGS, UK","     44.2","","      44.2","E","       169","E","       106","E","         2","E","         0","E","         4","E","         0","E","        46","E","         0","E","   -2.3","E,1229, ","  50.2"," ,E,0825, ","   28.4","E,0722, ","-0.1","E,1209","-2.3","E,1229","","","","","","","","","","","","","","","    2304.8","8","    2304.8","E","    952.0"," ,E","     12.35","E","     15.50","E","      9.20","E"
"UKE00105921","2015","50.855","0.5717","45.0","HASTINGS, UK","     19.1","","      19.1","E","       166","E","        81","E","         2","E","         0","E","        10","E","         0","E","        23","E","         0","E","   -3.0","E,0202, ","  45.7"," ,E,0824, ","   30.2","E,0630, ","-1.8","E,1122","","","","","","","-1.1","E,0222","-3.0","E,0202","","","","","","","    2422.2","2","    2422.2","E","    878.3"," ,E","     11.65","E","     14.66","E","      8.64","E"
"UKE00105921","2016","50.855","0.5717","45.0","HASTINGS, UK","     52.2","","      52.2","E","       143","E","        72","E","         1","E","         0","E","         5","E","         0","E","        44","E","         0","E","   -2.1","E,0119, ","  28.9"," ,E,1104, ","   30.4","E,0718, ","-0.9","E,1106","","","","","","","-0.6","E,0120","","","","","","","","","    2344.2","2","    2344.2","E","    666.1"," ,E","     11.65","E","     14.64","E","      8.67","E"
"UKE00105921","2018","50.855","0.5717","45.0","HASTINGS, UK","     75.4","","      75.4","E","       141","E","        86","E","         0","E","         0","E","        17","E","         1","E","        65","E","         0","E","   -4.8","E,0228, ","  22.1"," ,E,0429, ","   29.9","E,0630, ","","","","","","","","","0.0","E,0320","-3.9","E,0302","-4.8","E,0228","","","","","","","","","    700.9"," ,E","     11.79","E","     14.98","E","      8.61","E"
"UKE00105921","2019","50.855","0.5717","45.0","HASTINGS, UK","     49.2","","      49.2","E","       160","E","        93","E","         3","E","         0","E","         9","E","         0","E","        43","E","         1","E","   -3.4","E,0122, ","  36.7"," ,E,0726, ","   34.2","E,0724, ","","","","","","","","","-0.9","E,0415","-3.4","E,0122","","","","","","","    2327.1","1","    2327.1","E","    823.1"," ,E","     11.71","E","     14.60","E","      8.82","E"
