"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00108854","2004","54.085","-4.6331","16.0","RONALDSWAY, UK","      0.0","","       0.0","E","       180","E","        97","E","         3","E","         0","E","        12","E","         0","E","         7","E","         0","E","   -2.0","E,0301,+","  35.4"," ,E,1003, ","   21.6","E,0613, ","-0.5","E,1220","","","","","","","","","-2.0","E,0301","","","","","","","    2715.3","3","    2715.3","E","    832.9"," ,E","     10.74","E","     13.30","E","      8.17","E"
"UKE00108854","2005","54.085","-4.6331","16.0","RONALDSWAY, UK","      6.4","","       6.4","E","       175","E","        82","E","         4","E","         0","E","        11","E","         0","E","         8","E","         0","E","   -1.1","E,0123, ","  35.2"," ,E,1023, ","   25.8","E,0710, ","-0.4","E,1117","","","","","","","","","-0.6","E,0306","","","","","","","    2730.9","9","    2730.9","E","    791.4"," ,E","     10.71","E","     13.29","E","      8.12","E"
"UKE00108854","2006","54.085","-4.6331","16.0","RONALDSWAY, UK","     13.8","","      13.8","E","       181","E","       121","E","         2","E","         0","E","        10","E","         0","E","        14","E","         0","E","   -3.8","E,0303, ","  28.6"," ,E,1025, ","   27.6","E,0718, ","","","","","","","","","","","-0.6","E,0410","-3.8","E,0303","","","","","    2755.0","0","    2755.0","E","   1012.9"," ,E","     10.95","E","     13.51","E","      8.40","E"
"UKE00108854","2007","54.085","-4.6331","16.0","RONALDSWAY, UK","      0.0","","       0.0","E","       171","E","        83","E","         2","E","         0","E","         7","E","         0","E","         4","E","         0","E","   -2.2","E,0321, ","  54.7"," ,E,0614, ","   22.3","E,0609, ","-0.9","E,1112","","","","","","","","","-2.2","E,0321","-2.2","E,0321","","","","","    2477.7","7","    2477.7","E","    778.9"," ,E","     11.03","E","     13.61","E","      8.45","E"
"UKE00108854","2008","54.085","-4.6331","16.0","RONALDSWAY, UK","      0.0","","       0.0","E","       197","E","       110","E","         4","E","         0","E","         9","E","         0","E","         2","E","         0","E","   -2.0","E,1130, ","  41.6"," ,E,0905, ","   24.4","E,0728, ","-0.9","E,1129","","","","","","","","","0.0","E,0220","","","","","","","    2688.2","2","    2688.2","E","    991.0"," ,E","     10.46","E","     12.99","E","      7.93","E"
"UKE00108854","2009","54.085","-4.6331","16.0","RONALDSWAY, UK","      4.5","","       4.5","E","       172","E","        98","E","         4","E","         0","E","        12","E","         0","E","         9","E","         0","E","   -2.7","E,0101, ","  34.2"," ,E,1009, ","   25.1","E,0602, ","-1.3","E,1201","","","","","","","","","-1.0","E,0329","-2.4","E,0208","","","","","    2878.1","1","    2878.1","E","    947.0"," ,E","     10.46","E","     12.94","E","      7.98","E"
"UKE00108854","2010","54.085","-4.6331","16.0","RONALDSWAY, UK","      0.0","","       0.0","E","       170","E","        86","E","         2","E","         0","E","        44","E","         0","E","         3","E","         0","E","   -5.7","E,1221, ","  29.2"," ,E,1002, ","   21.5","E,0814, ","0.0","E,1124","-4.1","E,1128","-4.9","E,1220","","","","","-0.3","E,0309","-2.7","E,0220","-5.3","E,0107","","","    2985.9","9","    2985.9","E","    832.4"," ,E","      9.43","E","     12.18","E","      6.67","E"
"UKE00108854","2011","54.085","-4.6331","16.0","RONALDSWAY, UK","      0.0","","       0.0","E","       188","E","       102","E","         1","E","         0","E","         9","E","         0","E","         2","E","         0","E","   -2.9","E,0107, ","  39.0"," ,E,0617, ","   22.6","E,0602, ","","","","","","","","","","","-0.9","E,0316","-2.9","E,0107","","","","","    2958.3","3","    2958.3","E","    793.2"," ,E","     10.77","E","     13.23","E","      8.32","E"
"UKE00108854","2012","54.085","-4.6331","16.0","RONALDSWAY, UK","      0.0","","       0.0","E","       190","E","       104","E","         4","E","         0","E","         4","E","         0","E","         3","E","         0","E","   -1.9","E,1206, ","  40.4"," ,E,0924, ","   23.5","E,0524, ","-1.5","E,1129","","","","","","","","","-0.1","E,0128","","","","","","","    2682.9","9","    2682.9","E","   1115.9"," ,E","     10.09","E","     12.50","E","      7.67","E"
"UKE00108854","2013","54.085","-4.6331","16.0","RONALDSWAY, UK","      5.8","","       5.8","E","       166","E","        99","E","         5","E","         0","E","        15","E","         0","E","        14","E","         0","E","   -1.6","E,0312, ","  38.0"," ,E,0322, ","   25.6","E,0708, ","0.0","E,1123","","","","","","","","","-1.4","E,0406","","","","","","","    3124.5","5","    3124.5","E","    880.0"," ,E","      9.96","E","     12.40","E","      7.54","E"
"UKE00108854","2014","54.085","-4.6331","16.0","RONALDSWAY, UK","      9.3","","       9.3","E","       186","E","       107","E","         3","E","         0","E","         1","E","         0","E","         9","E","         0","E","   -0.9","E,0303, ","  77.5"," ,E,1003, ","   26.6","E,0724, ","","","","","","","","","","","-0.9","E,0303","","","","","","","    2636.6","6","    2636.6","E","   1018.0"," ,E","     11.13","E","     13.68","E","      8.57","E"
"UKE00108854","2015","54.085","-4.6331","16.0","RONALDSWAY, UK","","","","","       189","E","        97","E","         4","E","         0","E","         5","E","         0","E","         1","E","         0","E","   -2.8","E,0203, ","  48.3"," ,E,1203, ","   22.7","E,0629, ","0.0","E,1123","","","","","","","","","-1.1","E,0427","-2.8","E,0203","","","","","    2768.2","2","    2768.2","E","    953.6"," ,E","     10.24","E","     12.95","E","      7.53","E"
"UKE00108854","2016","54.085","-4.6331","16.0","RONALDSWAY, UK","      3.0","","       3.0","E","       178","E","        94","E","         0","E","         0","E","         7","E","         0","E","        10","E","         0","E","   -2.0","E,0225, ","  22.9"," ,E,0216, ","   26.0","E,0718, ","-1.1","E,1126","","","","","","","","","-2.0","E,0225","","","","","","","","","","","    793.4"," ,E","     10.65","E","     13.26","E","      8.04","E"
"UKE00108854","2017","54.085","-4.6331","16.0","RONALDSWAY, UK","      0.0","","       0.0","E","       192","E","       104","E","         3","E","         0","E","         4","E","         0","E","         5","E","         0","E","   -2.9","E,1211, ","  40.8"," ,E,0626, ","   22.5","E,0717,+","-0.4","E,1209","-2.9","E,1211","","","","","","","-0.5","E,0123","","","","","","","    2612.8","8","    2612.8","E","    987.8"," ,E","     10.68","E","     13.22","E","      8.13","E"
"UKE00108854","2018","54.085","-4.6331","16.0","RONALDSWAY, UK","     11.5","","      11.5","E","       176","E","        95","E","         2","E","         0","E","        10","E","         0","E","        21","E","         0","E","   -3.0","E,0228, ","  32.4"," ,E,1012, ","   27.5","E,0626, ","-0.4","E,1030","","","","","","","","","-0.2","E,0321","-2.9","E,0301","","","","","    2888.6","6","    2888.6","E","    901.9"," ,E","     10.50","E","     13.20","E","      7.80","E"
"UKE00108854","2019","54.085","-4.6331","16.0","RONALDSWAY, UK","      2.0","","       2.0","E","       184","E","       119","E","         0","E","         0","E","         5","E","         0","E","         6","E","         0","E","   -2.5","E,0131, ","  24.6"," ,E,0721, ","   23.7","E,0724, ","","","","","","","","","","","-1.7","E,0203","-2.5","E,0131","","","","","    2666.0","0","    2666.0","E","    947.1"," ,E","     10.62","E","     13.07","E","      8.16","E"
"UKE00108854","2020","54.085","-4.6331","16.0","RONALDSWAY, UK","      7.5","","       7.5","E","       194","E","       106","E","         0","E","         0","E","         2","E","         0","E","        12","E","         0","E","   -0.4","E,1225, ","  20.0"," ,E,0625, ","   25.6","E,0624, ","-0.4","E,1225","","","","","","","","","0.0","E,0305","","","","","","","    2677.3","3","    2677.3","E","    919.2"," ,E","     10.73","E","     13.27","E","      8.20","E"
"UKE00108854","2021","54.085","-4.6331","16.0","RONALDSWAY, UK","     15.1","","      15.1","E","       161","E","        91","E","         7","E","         0","E","        14","E","         0","E","        16","E","         0","E","   -2.7","E,0109, ","  32.9"," ,E,1029, ","   26.7","E,0721, ","-0.1","E,1129","","","","","","","","","-0.3","E,0411","-2.7","E,0109","","","","","    2887.1","1","    2887.1","E","    889.6"," ,E","     10.59","E","     13.18","E","      8.00","E"
"UKE00108854","2022","54.085","-4.6331","16.0","RONALDSWAY, UK","      9.7","","       9.7","E","       177","E","        99","E","         0","E","         0","E","         6","E","         0","E","        10","E","         0","E","   -3.1","E,1215, ","  22.4"," ,E,0902, ","   26.9","E,0718, ","-1.2","E,1208","-3.1","E,1215","","","","","","","","","","","","","","","    2528.4","4","    2528.4","E","    817.2"," ,E","     11.19","E","     13.80","E","      8.59","E"
"UKE00108854","2023","54.085","-4.6331","16.0","RONALDSWAY, UK","     11.0","","      11.0","E","       173","E","       106","E","         1","E","         0","E","         9","E","         0","E","        13","E","         0","E","   -2.1","E,0307, ","  30.6"," ,E,0722, ","   28.1","E,0612, ","-0.1","E,1125","","","","","","","","","-1.4","E,0315","","","","","","","    2457.0","0","    2457.0","E","   1043.5"," ,E","     11.36","E","     13.85","E","      8.86","E"
