"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","791386030227.206",,"791386030227.206","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","4","AFG","Afghanistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3026814.443",,"3026814.443","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","8","ALB","Albania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","48146097.596",,"48146097.596","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","12","DZA","Algeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1968964560.246",,"1968964560.246","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","16","ASM","American Samoa","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3503610.523",,"3503610.523","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","20","AND","Andorra","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11730216.965",,"11730216.965","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","24","AGO","Angola","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","750336303.988",,"750336303.988","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","28","ATG","Antigua and Barbuda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1811630.211",,"1811630.211","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","306360834.981",,"306360834.981","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1109918844.39",,"1109918844.39","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","4678606134.072",,"4678606134.072","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6531212220.479",,"6531212220.479","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","44","BHS","Bahamas","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","641241.824",,"641241.824","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","48","BHR","Bahrain","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","228857425.222",,"228857425.222","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4254205871.131",,"4254205871.131","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","51","ARM","Armenia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","27970491.733",,"27970491.733","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","52","BRB","Barbados","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10210485.624",,"10210485.624","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","18196185993.025",,"18196185993.025","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","60","BMU","Bermuda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1041857.624",,"1041857.624","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","64","BTN","Bhutan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","794034.931",,"794034.931","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","43438971.637",,"43438971.637","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","152755879.293",,"152755879.293","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","72","BWA","Botswana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","17281579.28",,"17281579.28","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","74","BVT","Bouvet Island","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","135938.732",,"135938.732","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4814481881.417",,"4814481881.417","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","84","BLZ","Belize","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","60275778.148",,"60275778.148","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","86","IOT","Br. Indian Ocean Terr.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3832.009",,"3832.009","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","90","SLB","Solomon Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","372050.37",,"372050.37","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2084396.384",,"2084396.384","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","840794.633",,"840794.633","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1022547867.163",,"1022547867.163","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","492558679.084",,"492558679.084","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","108","BDI","Burundi","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1582670.496",,"1582670.496","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","112","BLR","Belarus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10564920.936",,"10564920.936","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1270264325.51",,"1270264325.51","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","120","CMR","Cameroon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","185149413.77",,"185149413.77","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","14003262157.15",,"14003262157.15","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","132","CPV","Cabo Verde","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","333598.532",,"333598.532","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","326218031.137",,"326218031.137","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","140","CAF","Central African Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","78883.692",,"78883.692","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","826037916.496",,"826037916.496","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","148","TCD","Chad","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1552898.164",,"1552898.164","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","750283307.173",,"750283307.173","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","99207176773.558",,"99207176773.558","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","162","CXR","Christmas Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","674268.195",,"674268.195","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","166","CCK","Cocos Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","676109.001",,"676109.001","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","170","COL","Colombia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","704085528.018",,"704085528.018","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","174","COM","Comoros","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","659596.437",,"659596.437","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","178","COG","Congo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","176979422.365",,"176979422.365","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16977359.066",,"16977359.066","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","184","COK","Cook Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","295304.548",,"295304.548","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","627933662.583",,"627933662.583","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","191","HRV","Croatia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","370703535.125",,"370703535.125","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","192","CUB","Cuba","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16603382.127",,"16603382.127","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","196","CYP","Cyprus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","253509849.975",,"253509849.975","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10162476661.147",,"10162476661.147","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","204","BEN","Benin","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1615859.693",,"1615859.693","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5390127161.986",,"5390127161.986","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","212","DMA","Dominica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1641470.636",,"1641470.636","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","187259094.202",,"187259094.202","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","218","ECU","Ecuador","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","341851078.594",,"341851078.594","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","222","SLV","El Salvador","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25682240.697",,"25682240.697","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","18269809.915",,"18269809.915","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","65114708.795",,"65114708.795","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","232","ERI","Eritrea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","150886.425",,"150886.425","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","233","EST","Estonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","500436899.642",,"500436899.642","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","234","FRO","Faeroe Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","310091365.541",,"310091365.541","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","238","FLK","Falkland Isds (Malvinas)","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","5278941.682",,"5278941.682","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","242","FJI","Fiji","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34948771.979",,"34948771.979","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","246","FIN","Finland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3360097110.39",,"3360097110.39","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","40627316581.238",,"40627316581.238","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","258","PYF","French Polynesia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","761534.328",,"761534.328","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","260","ATF","Fr. South Antarctic Terr.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9351.94",,"9351.94","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","262","DJI","Djibouti","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4399819.505",,"4399819.505","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","266","GAB","Gabon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","66936229.143",,"66936229.143","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","268","GEO","Georgia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","69837703.471",,"69837703.471","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","270","GMB","Gambia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4102153.356",,"4102153.356","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","275","PSE","State of Palestine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7039981.426",,"7039981.426","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","74909200626.089",,"74909200626.089","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","288","GHA","Ghana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","353895767.607",,"353895767.607","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","292","GIB","Gibraltar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4613354.236",,"4613354.236","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","296","KIR","Kiribati","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","101466.814",,"101466.814","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2001722399.042",,"2001722399.042","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","304","GRL","Greenland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","90167586.521",,"90167586.521","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","308","GRD","Grenada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","503877.431",,"503877.431","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","316","GUM","Guam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","40118.631",,"40118.631","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","320","GTM","Guatemala","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","154346472.339",,"154346472.339","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","324","GIN","Guinea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1508514.978",,"1508514.978","0","false","true",
