"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00107962","1965","51.0058","-2.64","20.0","YEOVILTON, UK","      0.5","","       0.5","E","       161","E","       101","E","         1","E","         0","E","        70","E","         0","E","        24","E","         0","E","  -10.0","E,0303, ","  34.8"," ,E,0802, ","   25.3","E,0811, ","0.0","E,1016","-2.2","E,1113","-7.8","E,1115","-7.8","E,1115","","","-0.5","E,0519","-2.2","E,0429","-5.6","E,0309","-10.0","E,0303","-10.0","E,0303","","","","","    810.0"," ,E","      9.40","E","     13.64","E","      5.16","E"
"UKE00107962","1966","51.0058","-2.64","20.0","YEOVILTON, UK","      4.8","","       4.8","E","       181","E","        94","E","         2","E","         0","E","        38","E","         2","E","        36","E","         0","E","   -7.3","E,0115, ","  49.9"," ,E,1104, ","   26.4","E,0818, ","-2.6","E,1026","-2.6","E,1026","-4.6","E,1124","","","","","-0.3","E,0414","-4.5","E,0320","-4.5","E,0320","-7.2","E,0116","","","    2994.3","3","    2994.3","E","    875.2"," ,E","     10.09","E","     14.17","E","      6.02","E"
"UKE00107962","1967","51.0058","-2.64","20.0","YEOVILTON, UK","      7.5","","       7.5","E","       158","E","        91","E","         3","E","         0","E","        56","E","         0","E","        45","E","         0","E","   -7.4","E,0109, ","  33.3"," ,E,0722, ","   27.9","E,0712, ","-0.2","E,1107","-4.2","E,1117","-4.4","E,1209","-7.2","E,1211","","","-4.1","E,0503","-4.1","E,0503","-6.0","E,0401","-7.1","E,0110","","","    3017.4","4","    3017.4","E","    791.2"," ,E","     10.03","E","     14.23","E","      5.82","E"
"UKE00107962","1968","51.0058","-2.64","20.0","YEOVILTON, UK","      2.7","","       2.7","E","       156","E","        82","E","         1","E","         0","E","        68","E","         0","E","        37","E","         0","E","   -6.2","E,1215, ","  62.1"," ,E,0710, ","   29.3","E,0630, ","-3.0","E,1104","-3.0","E,1104","-5.6","E,1207","","","","","-1.9","E,0413","-2.2","E,0412","-6.0","E,0407","","","","","    3025.1","1","    3025.1","E","    715.0"," ,E","      9.71","E","     13.80","E","      5.63","E"
"UKE00107962","1969","51.0058","-2.64","20.0","YEOVILTON, UK","     22.2","","      22.2","E","       147","E","        74","E","         4","E","         0","E","        66","E","         0","E","        49","E","         0","E","   -8.1","E,0218, ","  62.6"," ,E,0728, ","   28.2","E,0714, ","-1.8","E,0930","-2.4","E,1105","-4.9","E,1127","-7.2","E,1129","","","-0.1","E,0520","-2.6","E,0403","-5.4","E,0328","-7.6","E,0309","","","    2949.7","7","    2949.7","E","    756.0"," ,E","      9.82","E","     14.07","E","      5.56","E"
"UKE00107962","1970","51.0058","-2.64","20.0","YEOVILTON, UK","     21.1","","      21.1","E","       174","E","        89","E","         0","E","         0","E","        65","E","         1","E","        55","E","         0","E","   -9.5","E,0105, ","  22.8"," ,E,0911, ","   29.6","E,0706, ","-0.9","E,1008","-2.7","E,1116","-5.9","E,1222","","","","","-3.2","E,0428","-3.2","E,0428","-6.4","E,0410","-6.7","E,0306","-8.9","E,0106","    3058.9","9","    3058.9","E","    725.1"," ,E","      9.98","E","     14.29","E","      5.66","E"
"UKE00107962","1971","51.0058","-2.64","20.0","YEOVILTON, UK","     14.0","","      14.0","E","       131","E","        77","E","         2","E","         0","E","        50","E","         1","E","        55","E","         0","E","   -7.0","E,0307, ","  44.6"," ,E,0610, ","   28.5","E,0708, ","-0.1","E,1030","-4.7","E,1107","-4.7","E,1107","","","","","0.0","E,0504","-3.6","E,0427","-5.4","E,0323","-7.0","E,0307","","","    2987.6","6","    2987.6","E","    692.8"," ,E","     10.04","E","     14.68","E","      5.41","E"
"UKE00107962","1972","51.0058","-2.64","20.0","YEOVILTON, UK","      4.0","","       4.0","E","       171","E","        98","E","         2","E","         0","E","        51","E","         0","E","        32","E","         0","E","   -9.2","E,0131, ","  29.8"," ,E,0306, ","   25.6","E,0716, ","-1.2","E,1004","-4.5","E,1021","-4.5","E,1021","","","","","-1.0","E,0517","-3.0","E,0302","-4.5","E,0201","-9.2","E,0131","-9.2","E,0131","    2977.2","2","    2977.2","E","    838.8"," ,E","      9.51","E","     13.84","E","      5.19","E"
"UKE00107962","1973","51.0058","-2.64","20.0","YEOVILTON, UK","     24.1","","      24.1","E","       138","E","        73","E","         4","E","         0","E","        81","E","         0","E","        54","E","         0","E","   -7.2","E,0215, ","  40.8"," ,E,0627, ","   30.0","E,0814, ","-0.7","E,1017","-2.3","E,1107","-4.8","E,1120","","","","","0.0","E,0502","-5.1","E,0410","-5.1","E,0410","-7.2","E,0215","","","    3128.3","3","    3128.3","E","    646.6"," ,E","      9.84","E","     14.46","E","      5.21","E"
"UKE00107962","1974","51.0058","-2.64","20.0","YEOVILTON, UK","      1.0","","       1.0","E","       181","E","        98","E","         3","E","         0","E","        29","E","         0","E","        24","E","         0","E","   -5.5","E,0305, ","  31.4"," ,E,0626, ","   26.0","E,0620, ","-1.3","E,1012","-3.0","E,1013","","","","","","","-0.2","E,0508","-2.3","E,0430","-5.5","E,0305","","","","","    2933.1","1","    2933.1","E","    891.2"," ,E","      9.99","E","     14.03","E","      5.95","E"
