"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105860","1960","54.67","-2.7858","169.0","NEWTON RIGG, UK","      1.4","","       1.4","E","","","","","","","         0","E","        81","E","         0","E","        13","E","         0","E","   -7.8","E,0218, ","","","   27.8","E,0624, ","-3.3","E,1013","-3.3","E,1013","-5.0","E,1119","-6.7","E,1213","","","-0.6","E,0430","-2.8","E,0417","-5.6","E,0223","-7.8","E,0218","","","","","","","","","      8.30","E","     12.08","E","      4.51","E"
"UKE00105860","1961","54.67","-2.7858","169.0","NEWTON RIGG, UK","      1.8","","       1.8","E","       195","E","       103","E","         4","E","         0","E","        64","E","         8","E","         9","E","         0","E","  -14.4","E,1231, ","  32.5"," ,E,0102, ","   26.7","E,0901,+","0.0","E,1030","-2.8","E,1109","-4.4","E,1111","-13.9","E,1207","-13.9","E,1207","-2.8","E,0408","-2.8","E,0408","-5.6","E,0116","","","","","    3527.2","2","    3527.2","E","    911.0"," ,E","      8.46","E","     12.02","E","      4.89","E"
"UKE00105860","1962","54.67","-2.7858","169.0","NEWTON RIGG, UK","      0.0","","       0.0","E","       193","E","        96","E","         3","E","         0","E","        87","E","         4","E","         7","E","         0","E","  -13.9","E,0102, ","  28.4"," ,E,0929,+","   23.3","E,0607, ","-3.3","E,1027","-3.3","E,1027","-5.6","E,1116","-7.2","E,1120","-9.4","E,1225","0.0","E,0601","-3.3","E,0414","-5.0","E,0328","-8.3","E,0315","-13.9","E,0102","    3802.1","1","    3802.1","E","    852.9"," ,E","      7.32","E","     11.07","E","      3.58","E"
"UKE00105860","1963","54.67","-2.7858","169.0","NEWTON RIGG, UK","","","","","       213","E","       108","E","         1","E","","","","","        11","E","        17","E","         0","E","","","  33.0"," ,E,1112, ","   25.6","E,0607, ","","","","","","","","","","","","","","","","","","","","","    4059.4","4","    4059.4"," ","    824.7"," ,E","","","     10.96","E","",""
"UKE00105860","1964","54.67","-2.7858","169.0","NEWTON RIGG, UK","      0.0","","       0.0","E","","","","","","","         0","E","        73","E","         1","E","        14","E","         0","E","   -9.4","E,1228, ","","","   22.8","E,0716, ","-2.2","E,0921","-2.2","E,0921","-5.0","E,1130","-8.9","E,1226","-8.9","E,1226","0.0","E,0413","-2.2","E,0405","-5.6","E,0221","-7.2","E,0220","","","","","","","","","      8.22","E","     11.75","E","      4.69","E"
"UKE00105860","1965","54.67","-2.7858","169.0","NEWTON RIGG, UK","","","","","       210","E","       105","E","         2","E","         0","E","        82","E","","","","","","","  -13.9","E,0302, ","  33.3"," ,E,0925, ","","","-1.7","E,1103","-2.2","E,1106","-5.0","E,1115","-8.3","E,1202","-9.4","E,1228","-0.6","E,0520","-2.2","E,0422","-6.1","E,0307","-11.1","E,0303","-11.1","E,0303","    3610.8","8","    3610.8"," ","    874.6"," ,E","","","","","      3.92","E"
"UKE00105860","1966","54.67","-2.7858","169.0","NEWTON RIGG, UK","","","","","       214","E","       105","E","         3","E","         0","E","        70","E","         3","E","        16","E","         0","E","   -6.1","E,1225,+","  32.5"," ,E,0813, ","   23.9","E,0720, ","-3.9","E,1024","-3.9","E,1024","-5.0","E,1214","","","","","-0.6","E,0528","-3.9","E,0404","-5.6","E,0215","","","","","","","","","    964.4"," ,E","      8.03","E","     11.43","E","      4.64","E"
"UKE00105860","1967","54.67","-2.7858","169.0","NEWTON RIGG, UK","      0.0","","       0.0","E","       239","E","       122","E","         6","E","         0","E","        58","E","         0","E","        16","E","         0","E","   -7.2","E,1220, ","  36.6"," ,E,1016, ","   23.9","E,0822, ","0.0","E,1102","-3.3","E,1108","-4.4","E,1123","-7.2","E,1220","","","-4.4","E,0503","-4.4","E,0503","-4.4","E,0503","","","","","    3643.6","6","    3643.6","E","   1203.3"," ,E","      8.16","E","     11.48","E","      4.83","E"
"UKE00105860","1968","54.67","-2.7858","169.0","NEWTON RIGG, UK","      1.1","","       1.1","E","       171","E","       102","E","         7","E","         0","E","        93","E","         1","E","        16","E","         0","E","   -7.8","E,0110, ","  41.4"," ,E,1031, ","   23.3","E,0822,+","0.0","E,1103","-3.3","E,1104","-5.0","E,1214","","","","","-0.6","E,0513","-7.2","E,0408","-7.2","E,0408","-7.2","E,0408","","","    3733.7","7","    3733.7","E","    994.0"," ,E","      7.97","E","     11.49","E","      4.46","E"
"UKE00105860","1969","54.67","-2.7858","169.0","NEWTON RIGG, UK","      5.3","","       5.3","E","       204","E","        88","E","         3","E","         2","E","       101","E","         4","E","        27","E","         0","E","  -20.0","E,0216, ","  30.0"," ,E,0910, ","   26.7","E,0714, ","-1.1","E,1105","-2.2","E,1117","-6.7","E,1118","-6.7","E,1118","","","-2.2","E,0420","-2.2","E,0420","-5.0","E,0328","-6.7","E,0306","-10.6","E,0219","    3657.8","8","    3657.8","E","    852.2"," ,E","      7.72","E","     11.42","E","      4.02","E"
