"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105898","1970","52.1231","0.9617","89.0","WATTISHAM, UK","     15.9","","      15.9","E","       168","E","        74","E","         1","E","        8","","         0","E","        72","E","         3","E","        58","E","         0","E","   -8.6","E,0308, ","    70"," ,E,1226, ","  43.9"," ,E,1114, ","   27.9","E,0609, ","-3.1","E,1116","-3.1","E,1116","-4.4","E,1225","","","","","-2.6","E,0428","-2.6","E,0428","-5.1","E,0309","-8.6","E,0308","","","    3229.8","8","    3229.8","E","    586.6"," ,E","      9.21","E","     13.22","E","      5.21","E"
"UKE00105898","1971","52.1231","0.9617","89.0","WATTISHAM, UK","      5.8","","       5.8","E","       134","E","        66","E","         0","E","        1","","         0","E","        46","E","         4","E","        37","E","         0","E","   -5.7","E,0305, ","    30"," ,E,1120, ","  23.5"," ,E,0807, ","   27.2","E,0710, ","-2.0","E,1107","-2.2","E,1119","-4.5","E,1120","","","","","-0.3","E,0503","-4.4","E,0307","-4.4","E,0307","","","","","    3231.4","4","    3231.4","E","    557.8"," ,E","      9.41","E","     13.25","E","      5.56","E"
"UKE00105898","1972","52.1231","0.9617","89.0","WATTISHAM, UK","      2.5","","       2.5","E","       150","E","        63","E","         1","E","        0","","         0","E","        35","E","         1","E","        22","E","         0","E","  -12.0","E,0131, ","    10"," ,E,0201, ","  27.3"," ,E,0918, ","   25.9","E,0718, ","-2.0","E,1114","-2.5","E,1115","","","","","","","-0.9","E,0425","-2.3","E,0302","-7.7","E,0201","-7.7","E,0201","-12.0","E,0131","    3085.0","0","    3085.0","E","    442.9"," ,E","      9.03","E","     12.77","E","      5.29","E"
"UKE00105898","1973","52.1231","0.9617","89.0","WATTISHAM, UK","     24.1","","      24.1","E","       132","E","        58","E","         2","E","        0","","         0","E","        65","E","         0","E","        55","E","         0","E","   -6.0","E,1201, ","    10"," ,E,1202,+","  32.9"," ,E,0619, ","   29.5","E,0815, ","-0.8","E,1107","-4.5","E,1117","-4.5","E,1117","","","","","-0.2","E,0426","-3.2","E,0311","","","","","","","    3274.6","6","    3274.6","E","    489.3"," ,E","      9.31","E","     13.32","E","      5.32","E"
"UKE00105898","1974","52.1231","0.9617","89.0","WATTISHAM, UK","      2.6","","       2.6","E","       157","E","        78","E","         1","E","        0","","         0","E","        19","E","         0","E","        29","E","         0","E","   -2.8","E,0102, ","     0"," ,E,1231,+","  27.6"," ,E,1121, ","   24.9","E,0721, ","-0.9","E,1101","","","","","","","","","-0.2","E,0423","-2.4","E,0303","","","","","","","    3104.7","7","    3104.7","E","    628.7"," ,E","      9.40","E","     13.18","E","      5.62","E"
"UKE00105898","1975","52.1231","0.9617","89.0","WATTISHAM, UK","     62.7","","      62.7","E","       139","E","        64","E","         0","E","        0","","         0","E","        44","E","         0","E","        60","E","         0","E","   -4.0","E,1214, ","    10"," ,E,0330, ","  19.7"," ,E,1117, ","   32.1","E,0806, ","-2.2","E,1115","-2.2","E,1115","","","","","","","-3.1","E,0410","-3.1","E,0410","","","","","","","    3270.2","2","    3270.2","E","    532.6"," ,E","      9.60","E","     13.48","E","      5.72","E"
"UKE00105898","1976","52.1231","0.9617","89.0","WATTISHAM, UK","     80.1","","      80.1","E","       127","E","        59","E","         0","E","       12","","         0","E","        58","E","         4","E","        77","E","         2","E","   -6.9","E,1229, ","   150"," ,E,0126, ","  22.5"," ,E,1130, ","   33.0","E,0625, ","-1.2","E,1103","-3.8","E,1204","-5.0","E,1205","-6.9","E,1229","","","-2.0","E,0429","-3.7","E,0308","","","","","","","    3090.7","7","    3090.7","E","    457.1"," ,E","      9.87","E","     13.86","E","      5.88","E"
"UKE00105898","1977","52.1231","0.9617","89.0","WATTISHAM, UK","      3.1","","       3.1","E","       156","E","        65","E","         0","E","","","         0","E","        43","E","         0","E","        27","E","         0","E","   -5.9","E,0130, ","","","  25.2"," ,E,0821, ","   27.3","E,0721, ","-1.0","E,1117","-2.2","E,1119","","","","","","","-0.3","E,0419","-2.9","E,0416","-5.0","E,0131","","","","","    3267.2","2","    3267.2","E","    527.1"," ,E","      9.24","E","     12.86","E","      5.62","E"
"UKE00105898","1978","52.1231","0.9617","89.0","WATTISHAM, UK","      5.6","","       5.6","E","       145","E","        63","E","         2","E","       10","","         0","E","        60","E","         5","E","        32","E","         0","E","  -10.0","E,0211, ","   110"," ,E,0120, ","  29.7"," ,E,0729, ","   25.6","E,0909,+","-1.2","E,1125","-3.2","E,1127","-5.0","E,1129","","","","","-0.6","E,0416","-4.2","E,0413","-5.2","E,0218","-10.0","E,0211","-10.0","E,0211","    3215.2","2","    3215.2","E","    554.1"," ,E","      9.05","E","     12.66","E","      5.45","E"
"UKE00105898","1979","52.1231","0.9617","89.0","WATTISHAM, UK","      6.9","","       6.9","E","       159","E","        71","E","         0","E","","","         0","E","        85","E","        10","E","        48","E","         0","E","  -14.6","E,0128, ","","","  18.6"," ,E,1227, ","   28.0","E,0726, ","-0.8","E,1110","-4.2","E,1113","","","","","","","-1.3","E,0506","-2.2","E,0323","-4.8","E,0216","-7.0","E,0129","-14.6","E,0128","    3400.4","4","    3400.4","E","    574.2"," ,E","      8.78","E","     12.59","E","      4.98","E"
"UKE00105898","1980","52.1231","0.9617","89.0","WATTISHAM, UK","      4.3","","       4.3","E","       146","E","        66","E","         1","E","        3","","         0","E","        55","E","         1","E","        35","E","         0","E","   -6.4","E,0114, ","    60"," ,E,1129, ","  30.6"," ,E,0630, ","   26.7","E,0802, ","0.0","E,1010","-2.2","E,1127","-5.0","E,1208","","","","","-1.2","E,0407","-3.6","E,0322","-4.6","E,0118","","","","","    3196.4","4","    3196.4","E","    517.6"," ,E","      9.19","E","     12.95","E","      5.42","E"
"UKE00105898","1981","52.1231","0.9617","89.0","WATTISHAM, UK","      3.3","","       3.3","E","       163","E","        81","E","         0","E","       19","","         0","E","        67","E","         6","E","        38","E","         0","E","  -13.2","E,1213, ","   170"," ,E,1222, ","  23.3"," ,E,0309, ","   27.4","E,0804, ","-0.4","E,1110","-3.2","E,1207","-5.1","E,1209","-7.5","E,1210","-13.2","E,1213","-0.5","E,0505","-2.3","E,0503","-4.5","E,0216","","","","","    3148.6","6","    3148.6","E","    647.8"," ,E","      8.88","E","     12.59","E","      5.17","E"
"UKE00105898","1982","52.1231","0.9617","89.0","WATTISHAM, UK","     31.1","","      31.1","E","       147","E","        67","E","         2","E","        1","","         0","E","        55","E","         2","E","        49","E","         0","E","   -7.5","E,0110, ","    30"," ,E,0110, ","  32.8"," ,E,0526, ","   29.2","E,0802, ","-0.7","E,1116","-3.1","E,1130","-4.9","E,1223","","","","","-0.4","E,0505","-2.5","E,0409","-5.2","E,0115","-7.2","E,0114","","","    3252.2","2","    3252.2","E","    585.3"," ,E","      9.75","E","     13.66","E","      5.83","E"
"UKE00105898","1983","52.1231","0.9617","89.0","WATTISHAM, UK","","","","","       150","E","        76","E","         1","E","        6","","         0","E","        53","E","         0","E","        57","E","         0","E","   -5.7","E,0204, ","    80"," ,E,0211, ","  26.8"," ,E,1126, ","   31.8","E,0714, ","-3.5","E,1030","-3.5","E,1030","-5.6","E,1123","","","","","-2.0","E,0413","-2.4","E,0222","-4.8","E,0214","","","","","","","","","    528.3"," ,E","      9.71","E","     13.62","E","      5.80","E"
"UKE00105898","1984","52.1231","0.9617","89.0","WATTISHAM, UK","     24.3","","      24.3","E","       149","E","        81","E","         2","E","        5","","         0","E","        50","E","         1","E","        49","E","         0","E","   -7.4","E,0125, ","   140"," ,E,0125,+","  33.6"," ,E,1005, ","   28.0","E,0821, ","-0.8","E,1211","-3.0","E,1229","","","","","","","-0.3","E,0509","-2.3","E,0416","-7.4","E,0125","-7.4","E,0125","","","    3214.6","6","    3214.6","E","    672.1"," ,E","      9.26","E","     13.05","E","      5.48","E"
"UKE00105898","1985","52.1231","0.9617","89.0","WATTISHAM, UK","      7.4","","       7.4","E","       154","E","        64","E","         0","E","       20","","         0","E","        75","E","        12","E","        31","E","         0","E","  -14.2","E,0108, ","   100"," ,E,0115, ","  19.4"," ,E,1225, ","   26.3","E,0704, ","0.0","E,1026","-6.2","E,1103","-6.2","E,1103","","","","","-0.3","E,0428","-3.2","E,0426","-6.5","E,0219","-9.2","E,0214","-9.2","E,0214","    3274.3","3","    3274.3","E","    530.0"," ,E","      8.68","E","     12.44","E","      4.93","E"
"UKE00105898","1986","52.1231","0.9617","89.0","WATTISHAM, UK","     16.3","","      16.3","E","       170","E","        74","E","         3","E","        8","","         0","E","        72","E","        16","E","        30","E","         0","E","   -9.2","E,0222, ","    60"," ,E,0210,+","  35.0"," ,E,0825, ","   27.5","E,0715, ","-1.8","E,1129","","","","","","","","","-0.8","E,0412","-3.5","E,0312","-6.6","E,0303","-9.2","E,0222","-9.2","E,0222","    3389.7","7","    3389.7","E","    668.6"," ,E","      8.58","E","     12.42","E","      4.74","E"
"UKE00105898","1987","52.1231","0.9617","89.0","WATTISHAM, UK","     17.4","","      17.4","E","       165","E","        79","E","         0","E","","","         0","E","        61","E","         8","E","        34","E","         0","E","  -12.7","E,0113, ","","","  23.3"," ,E,1111, ","   28.4","E,0820, ","-2.8","E,1129","-2.8","E,1129","","","","","","","-2.5","E,0330","-2.5","E,0330","-6.0","E,0314","-7.2","E,0114","-12.7","E,0113","    3385.3","3","    3385.3","E","    717.8"," ,E","      8.95","E","     12.54","E","      5.37","E"
"UKE00105898","1988","52.1231","0.9617","89.0","WATTISHAM, UK","      3.2","","       3.2","E","       166","E","        70","E","         1","E","        3","","         0","E","        48","E","         0","E","        26","E","         0","E","   -4.0","E,0305, ","    60"," ,E,0122, ","  27.2"," ,E,1019, ","   27.2","E,0805, ","-2.3","E,1101","-2.3","E,1101","","","","","","","-0.3","E,0520","-3.0","E,0410","","","","","","","    3055.4","4","    3055.4","E","    654.1"," ,E","      9.61","E","     13.24","E","      5.97","E"
"UKE00105898","1989","52.1231","0.9617","89.0","WATTISHAM, UK","     41.6","","      41.6","E","       129","E","        64","E","         1","E","        0","","         0","E","        38","E","         0","E","        79","E","         0","E","   -4.9","E,1126, ","     0"," ,E,1231,+","  29.8"," ,E,1213, ","   30.2","E,0721, ","-0.1","E,1106","-2.6","E,1124","-4.9","E,1126","","","","","0.0","E,0428","-2.6","E,0318","","","","","","","    2995.8","8","    2995.8","E","    503.7"," ,E","     10.49","E","     14.71","E","      6.28","E"
"UKE00105898","1990","52.1231","0.9617","89.0","WATTISHAM, UK","     60.3","","      60.3","E","       131","E","        70","E","         1","E","        0","","         0","E","        26","E","         0","E","        64","E","         2","E","   -4.1","E,0409, ","    10"," ,E,1209,+","  26.4"," ,E,1126, ","   33.2","E,0802, ","-1.5","E,1121","","","","","","","","","-1.1","E,0417","-4.1","E,0409","","","","","","","    2692.6","6","    2692.6","E","    506.4"," ,E","     10.61","E","     14.88","E","      6.34","E"
"UKE00105898","1991","52.1231","0.9617","89.0","WATTISHAM, UK","     22.7","","      22.7","E","       138","E","        59","E","         0","E","        8","","         0","E","        54","E","         4","E","        58","E","         0","E","   -9.3","E,0213, ","   330"," ,E,0211, ","  23.9"," ,E,0429, ","   28.7","E,0710, ","-1.5","E,1106","-2.9","E,1110","-8.5","E,1212","-8.5","E,1212","","","-0.5","E,0428","-2.7","E,0421","-6.0","E,0215","-9.3","E,0213","-9.3","E,0213","    3234.9","9","    3234.9","E","    477.6"," ,E","      9.37","E","     13.28","E","      5.47","E"
"UKE00105898","1992","52.1231","0.9617","89.0","WATTISHAM, UK","     18.1","","      18.1","E","       142","E","        71","E","         3","E","        0","","         0","E","        41","E","         1","E","        61","E","         0","E","   -5.7","E,0122, ","     0"," ,E,1231,+","  48.8"," ,E,0529, ","   27.6","E,0731, ","-0.9","E,1016","-4.5","E,1224","-4.5","E,1224","","","","","-1.5","E,0405","-4.0","E,0225","-5.4","E,0125","","","","","    2833.0","0","    2833.0","E","    695.9"," ,E","      9.92","E","     13.82","E","      6.02","E"
"UKE00105898","1993","52.1231","0.9617","89.0","WATTISHAM, UK","      1.8","","       1.8","E","       146","E","        74","E","         1","E","        5","","         0","E","        41","E","         3","E","        37","E","         0","E","   -7.4","E,0103, ","    90"," ,E,0301, ","  26.4"," ,E,1011, ","   26.6","E,0703, ","-1.6","E,1016","-3.5","E,1121","-4.8","E,1122","","","","","0.0","E,0506","-2.5","E,0327","-5.1","E,0126","-7.4","E,0103","","","    3005.0","0","    3005.0","E","    637.4"," ,E","      9.53","E","     13.36","E","      5.70","E"
"UKE00105898","1994","52.1231","0.9617","89.0","WATTISHAM, UK","","","","","       150","E","        77","E","         1","E","        1","","         0","E","        41","E","         0","E","        58","E","         0","E","   -7.1","E,0221, ","    40"," ,E,0215, ","  28.6"," ,E,0831, ","   31.0","E,0711, ","-0.3","E,1210","-2.7","E,1215","-5.9","E,1224","","","","","-1.0","E,0412","-4.2","E,0222","-7.1","E,0221","-7.1","E,0221","","","    3250.6","6","    3250.6","E","    594.4"," ,E","     10.26","E","     14.07","E","      6.45","E"
"UKE00105898","1995","52.1231","0.9617","89.0","WATTISHAM, UK","","","","","       140","E","        57","E","         0","E","        5","","         0","E","        54","E","         1","E","        68","E","         0","E","  -10.2","E,1229,+","    50"," ,E,1208, ","  18.8"," ,E,1219, ","   32.1","E,0731, ","-0.4","E,1104","-2.7","E,1206","-10.2","E,1228","-10.2","E,1228","-10.2","E,1228","0.0","E,0515","-3.9","E,0420","","","","","","","","","","","    507.8"," ,E","     10.25","E","     14.45","E","      6.05","E"
"UKE00105898","1996","52.1231","0.9617","89.0","WATTISHAM, UK","     30.4","","      30.4","E","       120","E","        52","E","         1","E","        3","","         0","E","        70","E","         3","E","        49","E","         1","E","   -6.2","E,0222, ","    70"," ,E,0127, ","  30.7"," ,E,0828, ","   32.9","E,0606, ","-1.4","E,1108","-3.2","E,1119","-5.4","E,1214","","","","","-0.3","E,0516","-4.6","E,0404","-4.6","E,0404","","","","","","","","","    439.5"," ,E","      8.97","E","     12.80","E","      5.14","E"
"UKE00105898","1997","52.1231","0.9617","89.0","WATTISHAM, UK","     76.1","","      76.1","E","       139","E","        61","E","         1","E","        1","","         0","E","        40","E","         4","E","        65","E","         0","E","   -9.4","E,0102, ","    90"," ,E,1202, ","  28.0"," ,E,1218, ","   30.1","E,0811,+","-2.4","E,1029","-2.4","E,1029","","","","","","","-2.3","E,0507","-2.3","E,0507","-7.0","E,0103","-7.0","E,0103","-9.4","E,0102","    3028.9","9","    3028.9","E","    490.2"," ,E","     10.52","E","     14.49","E","      6.55","E"
"UKE00105898","1998","52.1231","0.9617","89.0","WATTISHAM, UK","     13.4","","      13.4","E","       167","E","        85","E","         0","E","        0","","         0","E","        45","E","         0","E","        43","E","         0","E","   -6.6","E,0202, ","     0"," ,E,1231,+","  17.0"," ,E,0415, ","   30.2","E,0810, ","-1.4","E,1018","-2.3","E,1123","-5.2","E,1207","","","","","-0.4","E,0416","-2.6","E,0309","-6.6","E,0202","","","","","    2708.6","6","    2708.6","E","    618.5"," ,E","     10.08","E","     13.90","E","      6.27","E"
"UKE00105898","1999","52.1231","0.9617","89.0","WATTISHAM, UK","     31.4","","      31.4","E","       160","E","        75","E","         1","E","        0","","         0","E","        34","E","         0","E","        56","E","         0","E","   -5.3","E,1220, ","    10"," ,E,0209, ","  49.6"," ,E,0914, ","   29.7","E,0801, ","-1.4","E,1118","-3.0","E,1219","-5.3","E,1220","","","","","-0.4","E,0417","-3.0","E,0414","-4.4","E,0214","","","","","    2955.6","6","    2955.6","E","    682.0"," ,E","     10.43","E","     14.26","E","      6.60","E"
"UKE00105898","2000","52.1231","0.9617","89.0","WATTISHAM, UK","","","","","       175","E","        93","E","         2","E","        0","","         0","E","        36","E","         2","E","        54","E","         0","E","   -6.9","E,1229, ","    10"," ,E,1228, ","  29.8"," ,E,0527, ","   30.7","E,0618, ","-1.3","E,1115","-2.2","E,1216","-6.9","E,1229","-6.9","E,1229","","","-1.3","E,0416","-2.8","E,0305","","","","","","","    2858.0","0","    2858.0","E","    782.3"," ,E","     10.24","E","     13.94","E","      6.54","E"
"UKE00105898","2001","52.1231","0.9617","89.0","WATTISHAM, UK","     41.1","","      41.1","E","       177","E","        99","E","         1","E","","","         0","E","        54","E","         0","E","        53","E","         0","E","   -5.5","E,0117, ","","","  26.2"," ,E,0717, ","   29.9","E,0814, ","-0.1","E,1109","-3.1","E,1215","","","","","","","-0.3","E,0414","-3.2","E,0305","-4.4","E,0201","","","","","","","","","    787.6"," ,E","      9.80","E","     13.49","E","      6.10","E"
"UKE00105898","2002","52.1231","0.9617","89.0","WATTISHAM, UK","     34.9","","      34.9","E","       169","E","        86","E","         2","E","","","         0","E","        26","E","         0","E","        44","E","         0","E","   -7.3","E,0101, ","","","  31.8"," ,E,1015, ","   28.9","E,0728,+","-0.9","E,1019","","","","","","","","","-0.1","E,0310","-2.3","E,0301","-6.0","E,0102","-7.3","E,0101","","","    2797.5","5","    2797.5","E","    743.7"," ,E","     10.62","E","     14.39","E","      6.85","E"
"UKE00105898","2003","52.1231","0.9617","89.0","WATTISHAM, UK","     67.5","","      67.5","E","       128","E","        67","E","         0","E","","","         0","E","        51","E","         0","E","        81","E","         1","E","   -6.2","E,0112, ","","","  23.0"," ,E,1122, ","   35.3","E,0809, ","-0.3","E,1024","-2.3","E,1128","","","","","","","0.0","E,0411","-2.9","E,0407","-4.5","E,0214","","","","","    2744.4","4","    2744.4","E","    485.2"," ,E","     10.49","E","     14.75","E","      6.23","E"
"UKE00105898","2004","52.1231","0.9617","89.0","WATTISHAM, UK","","","","","       180","E","        84","E","         1","E","","","         0","E","        42","E","         0","E","        59","E","         0","E","   -5.8","E,1226, ","","","  36.0"," ,E,0707, ","   28.1","E,0607, ","-0.3","E,1114","-2.6","E,1120","-5.8","E,1226","","","","","-0.4","E,0326","-2.2","E,0303","-4.7","E,0130","","","","","","","","","    686.3"," ,E","     10.37","E","     14.11","E","      6.62","E"
"UKE00105898","2005","52.1231","0.9617","89.0","WATTISHAM, UK","     44.9","","      44.9","E","       155","E","        68","E","         0","E","","","         0","E","        49","E","         1","E","        54","E","         0","E","   -6.4","E,0304, ","","","  19.2"," ,E,1023, ","   29.1","E,0619, ","-0.3","E,1114","-4.4","E,1120","-4.4","E,1120","","","","","-2.3","E,0409","-2.3","E,0409","-6.4","E,0304","","","","","    2919.0","0","    2919.0","E","    525.3"," ,E","     10.26","E","     14.08","E","      6.43","E"
"UKE00105898","2006","52.1231","0.9617","89.0","WATTISHAM, UK","    105.7","","     105.7","E","       159","E","        73","E","         3","E","","","         0","E","        41","E","         0","E","        78","E","         0","E","   -7.1","E,0304, ","","","  42.2"," ,E,0506, ","   31.4","E,0726, ","-1.6","E,1104","-2.8","E,1220","","","","","","","-0.7","E,0410","-2.4","E,0405","-4.8","E,0305","-7.1","E,0304","","","    2941.5","5","    2941.5","E","    695.9"," ,E","     10.82","E","     14.61","E","      7.03","E"
"UKE00105898","2007","52.1231","0.9617","89.0","WATTISHAM, UK","      7.1","","       7.1","E","       155","E","        72","E","         1","E","","","         0","E","        33","E","         0","E","        43","E","         0","E","   -7.1","E,0207, ","","","  54.0"," ,E,0527, ","   27.0","E,0805, ","0.0","E,1112","-2.5","E,1116","","","","","","","-0.7","E,0405","-2.5","E,0322","-7.1","E,0207","-7.1","E,0207","","","    2467.1","1","    2467.1","E","    644.8"," ,E","     10.52","E","     14.47","E","      6.57","E"
"UKE00105898","2008","52.1231","0.9617","89.0","WATTISHAM, UK","     25.1","","      25.1","E","       171","E","        78","E","         2","E","","","         0","E","        47","E","         0","E","        47","E","         0","E","   -6.3","E,0218, ","","","  31.2"," ,E,0811,+","   28.4","E,0727, ","-0.5","E,1004","-2.2","E,1028","-4.5","E,1212","","","","","-0.5","E,0415","-2.4","E,0409","-6.3","E,0218","","","","","    2907.1","1","    2907.1","E","    695.3"," ,E","      9.98","E","     13.85","E","      6.11","E"
"UKE00105898","2009","52.1231","0.9617","89.0","WATTISHAM, UK","     22.8","","      22.8","E","       152","E","        69","E","         0","E","","","         0","E","        52","E","         4","E","        61","E","         0","E","   -7.3","E,0107, ","","","  22.2"," ,E,0209, ","   27.9","E,0805, ","-0.3","E,1201","-5.0","E,1216","-5.0","E,1216","-6.8","E,1220","","","-1.7","E,0330","-2.3","E,0321","-4.8","E,0208","-7.3","E,0107","","","    3130.0","0","    3130.0","E","    581.9"," ,E","     10.23","E","     14.17","E","      6.28","E"
