"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105681","2011","54.65","-6.22","81.0","ALDERGROVE, UK","      0.0","","       0.0","E","       217","E","       107","E","         3","E","","","         0","E","        27","E","         1","E","        10","E","         0","E","   -8.1","E,0121, ","","","  27.4"," ,E,0930, ","   24.3","E,0602, ","-0.1","E,1106","","","","","","","","","-1.1","E,0327","-3.6","E,0123","-7.2","E,0122","-7.2","E,0122","","","    3289.3","3","    3289.3","E","    929.2"," ,E","      9.93","E","     13.29","E","      6.57","E"
"UKE00105681","2012","54.65","-6.22","81.0","ALDERGROVE, UK","      1.1","","       1.1","E","       218","E","       109","E","         2","E","        0","","         0","E","        25","E","         0","E","        16","E","         0","E","   -3.1","E,0203, ","     0"," ,E,1231,+","  31.0"," ,E,0924, ","   25.0","E,0524, ","-1.5","E,1027","-2.5","E,1211","","","","","","","-1.4","E,0415","-3.1","E,0203","","","","","","","    2943.2","2","    2943.2","E","    855.4"," ,E","      9.43","E","     12.69","E","      6.17","E"
"UKE00105681","2013","54.65","-6.22","81.0","ALDERGROVE, UK","     20.2","","      20.2","E","       191","E","       100","E","         2","E","        0","","         0","E","        36","E","         0","E","        30","E","         0","E","   -5.7","E,0312, ","     0"," ,E,1231,+","  41.4"," ,E,0815, ","   27.7","E,0711, ","-1.4","E,1104","-3.0","E,1122","","","","","","","-0.9","E,0407","-3.8","E,0406","-5.7","E,0312","","","","","    3329.3","3","    3329.3","E","    821.7"," ,E","      9.52","E","     12.76","E","      6.27","E"
"UKE00105681","2014","54.65","-6.22","81.0","ALDERGROVE, UK","      8.3","","       8.3","E","       213","E","       114","E","         3","E","        0","","         0","E","        14","E","         0","E","        16","E","         0","E","   -4.2","E,1229, ","     0"," ,E,1231,+","  30.2"," ,E,1222, ","   26.8","E,0724, ","-1.2","E,1127","-3.8","E,1228","","","","","","","-0.5","E,0312","","","","","","","","","    2877.6","6","    2877.6","E","   1027.2"," ,E","     10.20","E","     13.51","E","      6.90","E"
"UKE00105681","2015","54.65","-6.22","81.0","ALDERGROVE, UK","      2.3","","       2.3","E","       202","E","       107","E","         2","E","        1","","         0","E","        25","E","         0","E","         6","E","         0","E","   -6.3","E,0203, ","    30"," ,E,0129, ","  31.6"," ,E,1205, ","   24.8","E,0630, ","-1.0","E,1123","","","","","","","","","-1.5","E,0427","-2.7","E,0205","-5.2","E,0204","","","","","    3105.2","2","    3105.2","E","    885.4"," ,E","      9.43","E","     12.97","E","      5.89","E"
"UKE00105681","2016","54.65","-6.22","81.0","ALDERGROVE, UK","      6.4","","       6.4","E","       200","E","       110","E","         1","E","        0","","         0","E","        31","E","         0","E","        22","E","         0","E","   -4.5","E,1124, ","     0"," ,E,1231,+","  25.4"," ,E,1108, ","   27.3","E,0718, ","-1.7","E,1107","-3.4","E,1120","-4.5","E,1124","","","","","-0.9","E,0427","-3.2","E,0228","","","","","","","    2951.9","9","    2951.9","E","    831.0"," ,E","      9.87","E","     13.17","E","      6.57","E"
"UKE00105681","2017","54.65","-6.22","81.0","ALDERGROVE, UK","      0.0","","       0.0","E","       216","E","       105","E","         0","E","        0","","         0","E","        28","E","         0","E","        15","E","         0","E","   -6.9","E,1211, ","    20"," ,E,1209,+","  24.2"," ,E,0703, ","   25.4","E,0620, ","-0.1","E,1113","-6.9","E,1211","-6.9","E,1211","-6.9","E,1211","","","-0.2","E,0423","-2.6","E,0208","","","","","","","    2808.0","0","    2808.0","E","    912.8"," ,E","     10.04","E","     13.33","E","      6.76","E"
"UKE00105681","2018","54.65","-6.22","81.0","ALDERGROVE, UK","      9.7","","       9.7","E","       191","E","        98","E","         2","E","        1","","         0","E","        31","E","         1","E","        45","E","         0","E","   -5.4","E,0320, ","    30"," ,E,0206, ","  89.8"," ,E,0728, ","   29.5","E,0627, ","-0.9","E,1028","","","","","","","","","-0.9","E,0430","-5.4","E,0320","-5.4","E,0320","","","","","    3094.5","5","    3094.5","E","    893.4"," ,E","      9.85","E","     13.34","E","      6.35","E"
"UKE00105681","2019","54.65","-6.22","81.0","ALDERGROVE, UK","      8.4","","       8.4","E","       210","E","       114","E","         0","E","        0","","         0","E","        23","E","         0","E","        17","E","         0","E","   -4.9","E,0131, ","     0"," ,E,1231,+","  24.6"," ,E,0305, ","   25.6","E,0724, ","-0.9","E,1028","-2.7","E,1118","","","","","","","-0.6","E,0411","-2.7","E,0202","-4.9","E,0131","","","","","    2879.0","0","    2879.0","E","    950.6"," ,E","      9.96","E","     13.20","E","      6.72","E"
"UKE00105681","2020","54.65","-6.22","81.0","ALDERGROVE, UK","      3.2","","       3.2","E","       215","E","       111","E","         0","E","        0","","         0","E","        19","E","         0","E","        22","E","         0","E","   -3.0","E,1207,+","     0"," ,E,1231,+","  21.6"," ,E,0627,+","   26.5","E,0624, ","-1.7","E,1204","-3.0","E,1207","","","","","","","-0.9","E,0514","-2.3","E,0414","","","","","","","    2948.5","5","    2948.5","E","    936.6"," ,E","      9.91","E","     13.32","E","      6.49","E"
"UKE00105681","2021","54.65","-6.22","81.0","ALDERGROVE, UK","     23.3","","      23.3","E","       182","E","        88","E","         3","E","        0","","         0","E","        35","E","         0","E","        26","E","         0","E","   -5.4","E,0109, ","    20"," ,E,0125, ","  32.0"," ,E,0728, ","   30.0","E,0720, ","-1.0","E,1122","","","","","","","","","-1.6","E,0506","-2.7","E,0411","-4.5","E,0125","","","","","    3159.0","0","    3159.0","E","    773.0"," ,E","     10.18","E","     13.66","E","      6.71","E"
"UKE00105681","2022","54.65","-6.22","81.0","ALDERGROVE, UK","     11.3","","      11.3","E","       187","E","       100","E","         1","E","        0","","         0","E","        26","E","         0","E","        24","E","         0","E","   -5.1","E,1214,+","     0"," ,E,1231,+","  25.8"," ,E,1102, ","   30.8","E,0717, ","-0.2","E,1119","-4.4","E,1209","-4.4","E,1209","","","","","-0.4","E,0408","-3.0","E,0306","","","","","","","    2642.4","4","    2642.4","E","    828.2"," ,E","     10.50","E","     13.92","E","      7.08","E"
"UKE00105681","2023","54.65","-6.22","81.0","ALDERGROVE, UK","     19.3","","      19.3","E","       223","E","       120","E","         0","E","        2","","         0","E","        28","E","         0","E","        35","E","         0","E","   -5.6","E,0308, ","    70"," ,E,0310, ","  22.0"," ,E,0818, ","   27.2","E,0612, ","0.0","E,1102","-2.9","E,1129","","","","","","","-1.5","E,0425","-2.4","E,0315","-5.6","E,0308","","","","","    2728.2","2","    2728.2","E","   1013.4"," ,E","     10.64","E","     14.05","E","      7.23","E"
