"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105888","1960","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","","","","","","","","","","","","","","","         2","E","        18","E","         0","E","","","","","   25.6","E,0604,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     12.65","E","",""
"UKE00105888","1961","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      2.8","","       2.8","E","       166","E","        78","E","         2","E","         0","E","        55","E","         2","E","         9","E","         0","E","  -10.6","E,1225, ","  48.5"," ,E,0808, ","   27.8","E,0828, ","-2.2","E,1109","-2.2","E,1109","-5.6","E,1204","-10.6","E,1225","-10.6","E,1225","-1.1","E,0408","-3.3","E,0404","-5.0","E,0116","","","","","    3331.0","0","    3331.0","E","    685.2"," ,E","      8.96","E","     12.42","E","      5.51","E"
"UKE00105888","1962","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","","","","","       170","E","        76","E","         2","E","         0","E","        67","E","","","","","","","   -6.7","E,0102, ","  35.3"," ,E,0911, ","","","-1.1","E,1027","-3.9","E,1116","-4.4","E,1121","","","","","-1.1","E,0415","-2.2","E,0328","-6.1","E,0315","-6.7","E,0102","","","","","","","    632.9"," ,E","","","","","      4.71","E"
"UKE00105888","1963","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","","","","","       178","E","        86","E","         0","E","","","","","         2","E","         6","E","         0","E","","","  24.9"," ,E,1121, ","   25.6","E,0729, ","","","","","","","","","","","","","","","","","","","","","","","","","    732.4"," ,E","","","     11.22","E","",""
"UKE00105888","1964","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       158","E","        67","E","         0","E","         0","E","        58","E","         0","E","         7","E","         0","E","   -7.2","E,1228,+","  22.9"," ,E,0419, ","   22.8","E,0803,+","0.0","E,0921","-3.9","E,1109","-6.1","E,1110","-7.2","E,1228","","","-1.7","E,0405","-3.3","E,0308","-5.0","E,0222","-7.2","E,0221","","","    3296.3","3","    3296.3","E","    526.2"," ,E","      8.69","E","     12.10","E","      5.27","E"
"UKE00105888","1965","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       190","E","        97","E","         2","E","         0","E","        76","E","         1","E","         7","E","         0","E","  -11.1","E,0302, ","  30.2"," ,E,0903, ","   24.4","E,0811, ","-1.1","E,1104","-2.2","E,1114","-4.4","E,1202","-8.3","E,1229","","","-1.7","E,0422","-2.2","E,0421","-4.4","E,0311","-6.7","E,0303","-11.1","E,0302","    3516.6","6","    3516.6","E","    795.6"," ,E","      7.94","E","     11.28","E","      4.59","E"
"UKE00105888","1966","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       178","E","        85","E","         2","E","         0","E","        60","E","         1","E","         5","E","         0","E","   -8.3","E,0215, ","  45.2"," ,E,0813, ","   24.4","E,0720, ","-1.7","E,1028","-3.9","E,1103","-5.0","E,1111","","","","","-0.1","E,0528","-2.2","E,0417","-8.3","E,0215","-8.3","E,0215","","","    3667.6","6","    3667.6","E","    743.9"," ,E","      8.38","E","     11.62","E","      5.14","E"
"UKE00105888","1967","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       184","E","        68","E","         0","E","         0","E","        44","E","         0","E","        11","E","         0","E","   -7.8","E,1220, ","  19.3"," ,E,0515, ","   23.9","E,0613, ","-1.1","E,1122","-2.2","E,1126","-6.1","E,1208","-7.8","E,1220","","","-1.1","E,0503","-3.3","E,0401","-4.4","E,0105","","","","","    3441.6","6","    3441.6","E","    625.0"," ,E","      8.94","E","     12.25","E","      5.63","E"
"UKE00105888","1968","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       167","E","        97","E","         2","E","         0","E","        82","E","         0","E","        10","E","         0","E","   -5.6","E,0217,+","  33.8"," ,E,0505, ","   23.9","E,0629,+","0.0","E,1018","-3.3","E,1104","-5.0","E,1214","","","","","-0.6","E,0518","-2.2","E,0412","-4.4","E,0402","","","","","    3562.7","7","    3562.7","E","    755.5"," ,E","      8.39","E","     11.77","E","      5.00","E"
"UKE00105888","1969","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      4.7","","       4.7","E","       161","E","        70","E","         0","E","         0","E","        83","E","         2","E","        22","E","         0","E","  -10.0","E,0217,+","  18.0"," ,E,0910, ","   26.1","E,0713, ","-2.2","E,1105","-2.2","E,1105","-4.4","E,1126","","","","","-0.6","E,0419","-2.2","E,0418","-5.0","E,0306","-6.7","E,0218","-10.0","E,0217","    3581.8","8","    3581.8","E","    573.1"," ,E","      8.32","E","     11.80","E","      4.84","E"
"UKE00105888","1970","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       179","E","        71","E","         1","E","         0","E","        70","E","         2","E","        10","E","         0","E","  -12.8","E,0107, ","  25.7"," ,E,0724, ","   23.9","E,0620, ","-0.6","E,0915","-2.8","E,1116","","","","","","","0.0","E,0430","-2.2","E,0427","-5.0","E,0412","-10.0","E,0108","-10.0","E,0108","    3472.4","4","    3472.4","E","    572.4"," ,E","      8.40","E","     11.84","E","      4.96","E"
"UKE00105888","1971","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.7","","       0.7","E","       137","E","        54","E","         0","E","         0","E","        47","E","         0","E","        15","E","         0","E","   -5.9","E,0101, ","  23.6"," ,E,0806, ","   26.7","E,0707, ","-3.7","E,1013","-3.7","E,1013","-5.1","E,1118","","","","","-0.3","E,0428","-3.3","E,0317","-5.3","E,0216","","","","","    3367.9","9","    3367.9","E","    499.6"," ,E","      9.30","E","     12.98","E","      5.61","E"
"UKE00105888","1972","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.8","","       0.8","E","       146","E","        53","E","         0","E","         0","E","        41","E","         0","E","         7","E","         0","E","   -9.0","E,0131, ","  19.6"," ,E,0407, ","   26.4","E,0719, ","-0.2","E,1104","-6.2","E,1114","-6.2","E,1114","","","","","-0.4","E,0325","-2.4","E,0312","-8.7","E,0201","-8.7","E,0201","-9.0","E,0131","    3235.2","2","    3235.2","E","    446.5"," ,E","      8.66","E","     12.31","E","      5.01","E"
"UKE00105888","1973","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      2.1","","       2.1","E","       132","E","        54","E","         0","E","         0","E","        57","E","         1","E","        22","E","         0","E","   -8.5","E,0215, ","  23.1"," ,E,0706, ","   23.9","E,0606, ","-3.0","E,1012","-3.0","E,1012","-4.4","E,1115","-6.7","E,1201","","","-1.3","E,0430","-2.7","E,0327","-6.5","E,0315","-8.5","E,0215","","","    3352.3","3","    3352.3","E","    458.7"," ,E","      8.95","E","     12.54","E","      5.37","E"
"UKE00105888","1974","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       182","E","        78","E","         0","E","         0","E","        23","E","         0","E","        11","E","         0","E","   -3.0","E,0321, ","  21.0"," ,E,1216, ","   22.4","E,0613, ","-0.7","E,0928","-2.8","E,1120","","","","","","","-1.0","E,0419","-3.0","E,0321","","","","","","","    3326.3","3","    3326.3","E","    554.6"," ,E","      8.96","E","     12.36","E","      5.55","E"
"UKE00105888","1975","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","     16.4","","      16.4","E","       135","E","        53","E","         2","E","         0","E","        40","E","         0","E","        30","E","         0","E","   -4.1","E,0119, ","  50.8"," ,E,0917, ","   30.0","E,0803, ","-1.5","E,1109","-2.5","E,1114","","","","","","","-1.3","E,0515","-2.6","E,0309","","","","","","","    3340.0","0","    3340.0","E","    516.4"," ,E","      9.33","E","     12.90","E","      5.77","E"
"UKE00105888","1976","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      7.7","","       7.7","E","       143","E","        68","E","         1","E","         0","E","        55","E","         0","E","        29","E","         0","E","   -7.5","E,1203, ","  32.4"," ,E,1014, ","   27.5","E,0628, ","-1.4","E,1110","-4.0","E,1114","-7.5","E,1203","-7.5","E,1203","","","-1.8","E,0428","-2.5","E,0318","","","","","","","    3065.1","1","    3065.1","E","    574.9"," ,E","      9.21","E","     12.57","E","      5.85","E"
"UKE00105888","1977","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.2","","       0.2","E","       158","E","        79","E","         5","E","         0","E","        46","E","         1","E","        13","E","         0","E","   -6.5","E,0117, ","  48.0"," ,E,1030, ","   24.5","E,0706, ","-1.6","E,1117","-4.5","E,1127","-4.5","E,1127","","","","","-0.4","E,0518","-3.7","E,0228","-5.9","E,0129","","","","","    3514.1","1","    3514.1","E","    740.3"," ,E","      8.80","E","     12.14","E","      5.45","E"
"UKE00105888","1978","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.4","","       0.4","E","       172","E","        78","E","         0","E","         0","E","        61","E","         3","E","        11","E","         0","E","  -10.7","E,0217, ","  23.9"," ,E,0427, ","   24.5","E,0603, ","-0.4","E,1126","-3.0","E,1128","-4.6","E,1129","","","","","-0.2","E,0417","-3.0","E,0411","-4.7","E,0220","-7.2","E,0218","-10.7","E,0217","    3409.4","4","    3409.4","E","    660.6"," ,E","      8.68","E","     11.89","E","      5.47","E"
"UKE00105888","1979","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       176","E","        74","E","         1","E","         0","E","        75","E","         2","E","        11","E","         0","E","  -11.9","E,0113, ","  29.1"," ,E,1207, ","   24.4","E,0618, ","-2.5","E,1110","-2.5","E,1110","-5.7","E,1113","","","","","-0.1","E,0506","-2.3","E,0403","-4.9","E,0319","-11.4","E,0114","-11.4","E,0114","    3519.9","9","    3519.9","E","    586.5"," ,E","      8.16","E","     11.59","E","      4.72","E"
"UKE00105888","1980","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      2.3","","       2.3","E","       166","E","        84","E","         1","E","         0","E","        46","E","         0","E","        13","E","         0","E","   -6.6","E,0119, ","  31.8"," ,E,0605, ","   27.1","E,0603, ","-0.3","E,1011","-2.4","E,1020","","","","","","","-1.7","E,0421","-2.3","E,0328","-5.1","E,0322","","","","","    3380.3","3","    3380.3","E","    653.5"," ,E","      8.92","E","     12.28","E","      5.56","E"
"UKE00105888","1981","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      1.8","","       1.8","E","       148","E","        70","E","         1","E","         0","E","        69","E","         2","E","        15","E","         0","E","  -10.3","E,1218,+","  44.8"," ,E,1001, ","   24.1","E,0825, ","-1.2","E,1014","-2.9","E,1201","-4.7","E,1208","-8.5","E,1211","-9.7","E,1212","-2.4","E,0505","-2.4","E,0505","-4.7","E,0225","","","","","    3246.4","4","    3246.4","E","    574.0"," ,E","      8.65","E","     12.27","E","      5.02","E"
"UKE00105888","1982","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      4.6","","       4.6","E","       159","E","        71","E","         4","E","         0","E","        46","E","         3","E","        23","E","         0","E","  -15.5","E,0111, ","  38.2"," ,E,0103, ","   27.8","E,0604, ","-1.8","E,1115","-3.6","E,1202","-5.2","E,1212","","","","","-0.2","E,0330","-2.6","E,0319","-8.4","E,0116","-8.4","E,0116","-9.1","E,0115","    3394.3","3","    3394.3","E","    738.8"," ,E","      9.08","E","     12.77","E","      5.39","E"
"UKE00105888","1983","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      3.5","","       3.5","E","       163","E","        71","E","         1","E","         0","E","        54","E","         0","E","        27","E","         0","E","   -6.5","E,0204, ","  37.8"," ,E,0601, ","   26.2","E,0711, ","-2.2","E,1021","-2.2","E,1021","-5.0","E,1122","","","","","-2.3","E,0422","-2.3","E,0422","-5.7","E,0224","","","","","    3301.6","6","    3301.6","E","    612.9"," ,E","      9.13","E","     12.52","E","      5.74","E"
"UKE00105888","1984","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      2.3","","       2.3","E","       149","E","        76","E","         1","E","         0","E","        45","E","         0","E","        30","E","         0","E","   -8.6","E,0120, ","  36.2"," ,E,1103, ","   25.7","E,0818, ","-0.8","E,1105","-3.3","E,1106","-6.0","E,1227","","","","","-0.1","E,0417","-2.5","E,0405","-4.5","E,0319","-8.5","E,0121","","","    3222.1","1","    3222.1","E","    677.4"," ,E","      9.03","E","     12.55","E","      5.51","E"
"UKE00105888","1985","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","","","","","       168","E","        81","E","         4","E","         0","E","        68","E","         2","E","         7","E","         0","E","   -9.5","E,1230, ","  82.1"," ,E,0726, ","   22.1","E,0911, ","-0.2","E,1101","-2.2","E,1103","-7.2","E,1129","-7.2","E,1129","-9.5","E,1230","0.0","E,0422","-3.9","E,0320","-4.4","E,0318","-7.9","E,0216","","","    3337.1","1","    3337.1","E","    822.2"," ,E","      8.27","E","     11.62","E","      4.92","E"
"UKE00105888","1986","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      1.0","","       1.0","E","       172","E","        82","E","         4","E","         0","E","        61","E","         0","E","         9","E","         0","E","   -8.1","E,0222, ","  41.3"," ,E,0728, ","   25.0","E,0627, ","0.0","E,1101","-3.0","E,1102","","","","","","","-0.6","E,0421","-2.9","E,0402","-6.6","E,0303","-6.9","E,0302","","","","","","","    747.5"," ,E","      8.25","E","     11.66","E","      4.85","E"
"UKE00105888","1987","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.5","","       0.5","E","       167","E","        86","E","         0","E","         0","E","        58","E","         2","E","        13","E","         0","E","   -7.1","E,0108, ","  23.4"," ,E,1015,+","   24.7","E,0704, ","-0.3","E,1023","-3.8","E,1127","-5.3","E,1213","","","","","-1.1","E,0412","-5.0","E,0321","-5.0","E,0321","-7.0","E,0201","","","    3497.4","4","    3497.4","E","    698.3"," ,E","      8.50","E","     11.89","E","      5.11","E"
"UKE00105888","1988","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.7","","       0.7","E","       170","E","        93","E","         1","E","         0","E","        33","E","         0","E","        10","E","         0","E","   -4.7","E,0314, ","  31.0"," ,E,0716, ","   25.3","E,0807, ","-2.1","E,1001","-2.4","E,1103","","","","","","","-1.7","E,0413","-4.7","E,0314","-4.7","E,0314","","","","","    3235.5","5","    3235.5","E","    715.3"," ,E","      9.37","E","     12.67","E","      6.06","E"
"UKE00105888","1989","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      4.9","","       4.9","E","       146","E","        61","E","         1","E","         0","E","        36","E","         0","E","        25","E","         0","E","   -3.5","E,1220,+","  27.7"," ,E,1216, ","   27.5","E,0714, ","-0.5","E,1123","-2.2","E,1125","","","","","","","-1.0","E,0427","-3.5","E,0317","","","","","","","    3031.4","4","    3031.4","E","    481.4"," ,E","      9.63","E","     13.18","E","      6.07","E"
"UKE00105888","1990","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      3.9","","       3.9","E","       173","E","        89","E","         3","E","         0","E","        20","E","         0","E","        19","E","         0","E","   -3.7","E,1122, ","  61.0"," ,E,0630, ","   29.6","E,0801, ","-1.5","E,1104","-3.7","E,1122","","","","","","","-2.2","E,0404","-2.2","E,0404","","","","","","","    3010.7","7","    3010.7","E","    777.5"," ,E","      9.65","E","     13.09","E","      6.22","E"
"UKE00105888","1991","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      2.3","","       2.3","E","       161","E","        71","E","         0","E","         0","E","        54","E","         0","E","        15","E","         0","E","   -6.8","E,1211, ","  19.8"," ,E,0221, ","   26.7","E,0903, ","0.0","E,1115","-2.7","E,1116","-5.9","E,1210","-6.8","E,1211","","","-0.5","E,0426","-2.6","E,0216","-6.1","E,0114","","","","","    3391.3","3","    3391.3","E","    597.5"," ,E","      9.00","E","     12.36","E","      5.64","E"
"UKE00105888","1992","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      2.2","","       2.2","E","       182","E","        84","E","         1","E","         0","E","        47","E","         1","E","        15","E","         0","E","   -7.6","E,0123, ","  45.1"," ,E,0331, ","   29.0","E,0513, ","-1.4","E,1018","-2.3","E,1026","-5.1","E,1220","-7.2","E,1230","","","-0.2","E,0315","-2.5","E,0225","-5.5","E,0219","-6.9","E,0124","","","    3093.5","5","    3093.5","E","    675.6"," ,E","      8.95","E","     12.38","E","      5.53","E"
"UKE00105888","1993","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       161","E","        87","E","         5","E","         0","E","        54","E","         1","E","         4","E","         0","E","   -5.9","E,1221, ","  31.3"," ,E,0716, ","   22.1","E,0830, ","-0.2","E,0928","-2.2","E,1016","-4.6","E,1017","","","","","-0.1","E,0415","-3.4","E,0326","","","","","","","    3326.8","8","    3326.8","E","    773.4"," ,E","      8.60","E","     11.94","E","      5.25","E"
"UKE00105888","1994","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","","","","","       182","E","        80","E","         2","E","         0","E","        36","E","         0","E","        14","E","         0","E","   -6.1","E,0217, ","  29.9"," ,E,1211, ","   24.9","E,0612, ","0.0","E,1102","-2.5","E,1215","-5.0","E,1222","","","","","-1.0","E,0411","-2.9","E,0321","-4.4","E,0221","","","","","    3612.1","1","    3612.1","E","    643.5"," ,E","      9.02","E","     12.40","E","      5.65","E"
"UKE00105888","1995","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","","","","","       172","E","        82","E","         2","E","         0","E","        51","E","         2","E","        27","E","         0","E","  -11.5","E,1230,+","  55.7"," ,E,0902, ","   29.0","E,0810, ","0.0","E,1021","-3.7","E,1208","-7.0","E,1221","-7.0","E,1221","-9.5","E,1227","-0.5","E,0515","-3.4","E,0329","-6.0","E,0210","","","","","","","","","    694.8"," ,E","      9.31","E","     12.92","E","      5.70","E"
"UKE00105888","1996","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       155","E","        69","E","         0","E","         0","E","        54","E","         0","E","        18","E","         0","E","   -5.3","E,1206, ","  23.0"," ,E,1203, ","   25.9","E,0817, ","-1.7","E,1107","-3.0","E,1110","-5.3","E,1206","","","","","-1.0","E,0517","-3.3","E,0226","","","","","","","","","","","    533.5"," ,E","      8.92","E","     12.33","E","      5.50","E"
"UKE00105888","1997","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","","","","","       160","E","        79","E","         2","E","         0","E","        43","E","         0","E","        23","E","         0","E","   -4.3","E,1029, ","  47.2"," ,E,0611, ","   27.1","E,0807, ","-0.4","E,1022","-4.3","E,1029","","","","","","","-0.6","E,0509","-2.2","E,0206","","","","","","","    3183.8","8","    3183.8","E","    742.9"," ,E","      9.88","E","     13.30","E","      6.46","E"
"UKE00105888","1998","55.9667","-3.21","26.0","EDINBURGH ROYAL BOTANIC GARDE, UK","      0.0","","       0.0","E","       196","E","        96","E","         2","E","         0","E","        43","E","         0","E","         8","E","         0","E","   -6.2","E,1206, ","  32.1"," ,E,0712, ","   22.8","E,0906, ","-0.9","E,1018","-2.5","E,1102","-4.5","E,1117","","","","","-1.5","E,0418","-2.7","E,0414","","","","","","","","","","","    840.0"," ,E","      9.54","E","     12.85","E","      6.24","E"
