"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105889","1999","56.0039","-2.5258","23.0","DUNBAR, UK","     11.4","","      11.4","E","       156","E","        58","E","         0","E","         0","E","        28","E","         0","E","        24","E","         0","E","   -4.0","E,1220, ","  25.1"," ,E,0920, ","   26.7","E,0904, ","-0.6","E,1121","-2.5","E,1214","","","","","-1.5","E,0419","-2.4","E,0414","","","","","","","    3152.7","7","    3152.7","E","    552.6"," ,E","      9.68","E","     12.82","E","      6.54","E"
"UKE00105889","2000","56.0039","-2.5258","23.0","DUNBAR, UK","      0.6","","       0.6","E","       156","E","        79","E","         1","E","         0","E","        21","E","         0","E","        13","E","         0","E","   -6.1","E,1227, ","  28.2"," ,E,0919, ","   25.1","E,0617, ","0.0","E,1121","-3.5","E,1217","-6.1","E,1227","","","-0.3","E,0406","","","","","","","","","    3147.6","6","    3147.6","E","    674.3"," ,E","      9.49","E","     12.65","E","      6.32","E"
"UKE00105889","2001","56.0039","-2.5258","23.0","DUNBAR, UK","      4.6","","       4.6","E","       161","E","        73","E","         1","E","         0","E","        45","E","         0","E","        20","E","         0","E","  -10.0","E,0302, ","  27.9"," ,E,0226, ","   24.4","E,0701, ","-0.5","E,1123","-2.4","E,1226","","","","","-1.3","E,0413","-2.7","E,0304","-7.9","E,0303","-7.9","E,0303","-10.0","E,0302","    3336.7","7","    3336.7","E","    626.3"," ,E","      9.21","E","     12.45","E","      5.96","E"
"UKE00105889","2002","56.0039","-2.5258","23.0","DUNBAR, UK","      0.3","","       0.3","E","       190","E","        89","E","         1","E","         0","E","        20","E","         0","E","        12","E","         0","E","   -4.7","E,0102, ","  46.1"," ,E,1021, ","   24.6","E,0816, ","-0.5","E,1020","-2.7","E,1220","","","","","-1.6","E,0407","-2.4","E,0313","-4.7","E,0102","","","","","    2950.7","7","    2950.7","E","    710.7"," ,E","      9.80","E","     12.90","E","      6.70","E"
"UKE00105889","2003","56.0039","-2.5258","23.0","DUNBAR, UK","      4.1","","       4.1","E","       132","E","        59","E","         1","E","         0","E","        36","E","         0","E","        38","E","         0","E","   -5.9","E,1231, ","  27.3"," ,E,0921, ","   27.2","E,0712, ","0.0","E,1124","-2.8","E,1208","-5.9","E,1231","","","-1.9","E,0410","-3.6","E,0218","","","","","","","    3001.2","2","    3001.2","E","    462.1"," ,E","     10.10","E","     13.57","E","      6.63","E"
"UKE00105889","2004","56.0039","-2.5258","23.0","DUNBAR, UK","      3.6","","       3.6","E","       163","E","        77","E","         2","E","         0","E","        28","E","         0","E","        20","E","         0","E","   -2.7","E,1121, ","  38.5"," ,E,0809, ","   24.6","E,0728, ","-1.8","E,1120","-2.7","E,1121","","","","","-1.2","E,0309","-2.6","E,0301","","","","","","","    2942.4","4","    2942.4","E","    684.2"," ,E","     10.01","E","     13.30","E","      6.72","E"
"UKE00105889","2005","56.0039","-2.5258","23.0","DUNBAR, UK","     16.1","","      16.1","E","       162","E","        67","E","         1","E","         0","E","        23","E","         0","E","        31","E","         0","E","   -5.0","E,1229, ","  54.7"," ,E,1011, ","   27.3","E,0712, ","-0.6","E,1117","-2.7","E,1118","-5.0","E,1229","","","0.0","E,0421","","","","","","","","","    2925.1","1","    2925.1","E","    646.6"," ,E","     10.05","E","     13.28","E","      6.81","E"
"UKE00105889","2006","56.0039","-2.5258","23.0","DUNBAR, UK","     25.5","","      25.5","E","       158","E","        70","E","         0","E","         0","E","        23","E","         0","E","        39","E","         0","E","   -6.0","E,0131, ","  22.0"," ,E,0702, ","   28.2","E,0717, ","-0.5","E,1219","-2.2","E,1224","","","","","-0.4","E,0410","-3.5","E,0322","-6.0","E,0131","","","","","    3107.3","3","    3107.3","E","    544.6"," ,E","     10.13","E","     13.36","E","      6.90","E"
"UKE00105889","2007","56.0039","-2.5258","23.0","DUNBAR, UK","      0.2","","       0.2","E","       149","E","        78","E","         2","E","         0","E","        19","E","         0","E","        13","E","         0","E","   -4.8","E,1217, ","  56.4"," ,E,0721, ","   23.3","E,0905, ","-1.4","E,1216","-4.8","E,1217","-4.8","E,1217","","","-1.0","E,0402","-3.0","E,0321","","","","","","","    2765.5","5","    2765.5","E","    726.2"," ,E","      9.97","E","     13.22","E","      6.73","E"
"UKE00105889","2008","56.0039","-2.5258","23.0","DUNBAR, UK","      0.5","","       0.5","E","       185","E","        93","E","         3","E","         0","E","        27","E","         0","E","        11","E","         0","E","   -4.1","E,1130, ","  44.4"," ,E,0806, ","   24.8","E,0701, ","-1.2","E,1123","-2.4","E,1129","","","","","-0.2","E,0408","-3.9","E,0220","","","","","","","    3102.6","6","    3102.6","E","    797.1"," ,E","      9.49","E","     12.61","E","      6.37","E"
"UKE00105889","2009","56.0039","-2.5258","23.0","DUNBAR, UK","","","","","       171","E","        77","E","         4","E","         0","E","        35","E","","","","","","","   -4.7","E,1224, ","  61.2"," ,E,0903, ","","","-1.8","E,1201","-2.2","E,1212","-4.7","E,1224","","","-1.2","E,0329","-2.7","E,0205","","","","","","","","","","","    711.6"," ,E","","","","","      6.66","E"
"UKE00105889","2010","56.0039","-2.5258","23.0","DUNBAR, UK","      1.4","","       1.4","E","       177","E","        81","E","         1","E","         0","E","        58","E","         3","E","        26","E","         0","E","   -7.2","E,1203, ","  28.0"," ,E,1128, ","   24.0","E,0819,+","-0.5","E,1115","-7.2","E,1203","-7.2","E,1203","-7.2","E,1203","0.0","E,0421","-2.2","E,0304","-4.8","E,0223","","","","","    3143.5","5","    3143.5","E","    718.1"," ,E","      8.76","E","     11.95","E","      5.58","E"
"UKE00105889","2011","56.0039","-2.5258","23.0","DUNBAR, UK","      2.4","","       2.4","E","       164","E","        79","E","         4","E","         0","E","        17","E","         0","E","         8","E","         0","E","   -3.2","E,0107, ","  37.3"," ,E,0810, ","   25.7","E,0929, ","-0.1","E,1210","","","","","","","-0.4","E,0318","-2.2","E,0108","","","","","","","    3197.7","7","    3197.7","E","    754.7"," ,E","     10.10","E","     13.33","E","      6.86","E"
"UKE00105889","2012","56.0039","-2.5258","23.0","DUNBAR, UK","      0.5","","       0.5","E","       174","E","        83","E","         3","E","         0","E","        23","E","         0","E","        12","E","         0","E","   -3.6","E,1213, ","  30.6"," ,E,0616, ","   23.5","E,0902, ","-1.2","E,1130","-2.5","E,1206","","","","","-0.9","E,0405","-2.7","E,0207","","","","","","","    3028.6","6","    3028.6","E","    806.5"," ,E","      9.13","E","     12.15","E","      6.11","E"
"UKE00105889","2013","56.0039","-2.5258","23.0","DUNBAR, UK","      9.9","","       9.9","E","       162","E","        62","E","         0","E","         0","E","        30","E","         0","E","        27","E","         0","E","   -4.1","E,0116, ","  24.5"," ,E,1016,+","   29.1","E,0711, ","-0.4","E,1105","","","","","","","-1.8","E,0406","-3.2","E,0403","","","","","","","    3497.7","7","    3497.7","E","    514.0"," ,E","      9.40","E","     12.49","E","      6.31","E"
"UKE00105889","2014","56.0039","-2.5258","23.0","DUNBAR, UK","      1.5","","       1.5","E","       177","E","        80","E","         2","E","         0","E","         9","E","         0","E","        21","E","         0","E","   -2.1","E,1226, ","  45.6"," ,E,1003, ","   24.6","E,0719, ","-0.7","E,1209","","","","","","","-1.4","E,0324","","","","","","","","","    2860.0","0","    2860.0","E","    624.9"," ,E","     10.42","E","     13.51","E","      7.33","E"
"UKE00105889","2015","56.0039","-2.5258","23.0","DUNBAR, UK","      4.1","","       4.1","E","       185","E","        83","E","         1","E","         0","E","        16","E","         0","E","        11","E","         0","E","   -2.3","E,0203, ","  26.4"," ,E,1114, ","   28.0","E,0629, ","-1.0","E,1213","","","","","","","-0.6","E,0427","-2.3","E,0203","","","","","","","    3005.7","7","    3005.7","E","    658.6"," ,E","      9.73","E","     13.19","E","      6.27","E"
"UKE00105889","2016","56.0039","-2.5258","23.0","DUNBAR, UK","      4.7","","       4.7","E","       175","E","        75","E","         0","E","         0","E","        23","E","         0","E","        17","E","         0","E","   -2.9","E,1121, ","  22.4"," ,E,0624, ","   25.7","E,0905, ","-0.4","E,1119","-2.9","E,1121","","","","","-0.5","E,0330","","","","","","","","","    3130.7","7","    3130.7","E","    633.7"," ,E","      9.61","E","     12.78","E","      6.44","E"
"UKE00105889","2017","56.0039","-2.5258","23.0","DUNBAR, UK","","","","","       162","E","        72","E","         2","E","         0"," ","        24","E","","","","","","","   -5.0","E,1211,+","  44.6"," ,E,0606, ","","","-1.0","E,1209","-5.0","E,1210","-5.0","E,1210","","","-0.6","E,0418","-2.9","E,0127","","","","","","","    2808.3","3","    2808.3","E","    557.2"," ,E","","","","","      6.91","E"
"UKE00105889","2018","56.0039","-2.5258","23.0","DUNBAR, UK","","","","","       141","E","        63","E","         1","E","         0"," ","        26","E","","","","","","","   -4.1","E,0301, ","  35.4"," ,E,0619, ","","","0.0","E,1205","","","","","","","-0.5","E,0501","-4.1","E,0301","","","","","","","","","","","    589.4"," ,E","","","","","      6.55","E"
"UKE00105889","2019","56.0039","-2.5258","23.0","DUNBAR, UK","","","","","       147","E","        73","E","         2","E","","","","","","","","","","","","","  34.1"," ,E,1018, ","","","","","","","","","","","","","","","","","","","","","","","","","    691.7"," ,E","","","","","",""
