"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105872","1972","50.4367","-4.9989","103.0","ST MAWGAN, UK","","","","","       186","E","       119","E","         4","E","         0","E","         9","E","         0","E","        11","E","         0","E","   -5.0","E,0130, ","  34.7"," ,E,0612, ","   23.6","E,0713, ","0.0","E,1118","","","","","","","0.0","E,0312","-4.5","E,0131","-4.5","E,0131","","","","","","","","","   1159.1"," ,E","      9.89","E","     12.80","E","      6.97","E"
"UKE00105872","1973","50.4367","-4.9989","103.0","ST MAWGAN, UK","     14.6","","      14.6","E","       173","E","        89","E","         4","E","         0","E","        19","E","         0","E","        18","E","         0","E","   -3.4","E,0216, ","  37.9"," ,E,0119, ","   27.7","E,0813, ","-1.5","E,1202","","","","","","","-0.6","E,0410","-3.4","E,0216","","","","","","","    2925.6","6","    2925.6","E","    869.3"," ,E","     10.47","E","     13.40","E","      7.54","E"
"UKE00105872","1974","50.4367","-4.9989","103.0","ST MAWGAN, UK","      0.3","","       0.3","E","       228","E","       137","E","         3","E","         0","E","         3","E","         0","E","         3","E","         0","E","   -1.8","E,0305, ","  29.0"," ,E,0817, ","   23.6","E,0620, ","","","","","","","","","-0.4","E,0312","","","","","","","","","    2724.0","0","    2724.0","E","   1263.2"," ,E","     10.23","E","     12.92","E","      7.53","E"
"UKE00105872","1975","50.4367","-4.9989","103.0","ST MAWGAN, UK","     20.8","","      20.8","E","       170","E","        90","E","         3","E","         0","E","        14","E","         0","E","        28","E","         0","E","   -1.9","E,0319, ","  50.7"," ,E,0808, ","   30.6","E,0802, ","-1.8","E,1214","","","","","","","0.0","E,0409","","","","","","","","","    2867.5","5","    2867.5","E","    919.4"," ,E","     10.72","E","     13.61","E","      7.83","E"
"UKE00105872","1976","50.4367","-4.9989","103.0","ST MAWGAN, UK","     58.7","","      58.7","E","       170","E","        91","E","         4","E","         0","E","        22","E","         0","E","        42","E","         0","E","   -5.3","E,0201, ","  60.1"," ,E,0321, ","   30.8","E,0627, ","-1.0","E,1210","-3.7","E,1226","","","","","-1.4","E,0324","-2.6","E,0323","-5.3","E,0201","","","","","    2725.7","7","    2725.7","E","    917.6"," ,E","     10.62","E","     13.72","E","      7.52","E"
"UKE00105872","1977","50.4367","-4.9989","103.0","ST MAWGAN, UK","      6.7","","       6.7","E","       199","E","       122","E","         2","E","         0","E","        16","E","         0","E","        15","E","         0","E","   -3.0","E,0130, ","  74.9"," ,E,1005, ","   25.6","E,0704, ","-1.1","E,1126","","","","","","","-0.1","E,0408","-3.0","E,0130","","","","","","","    2889.7","7","    2889.7","E","   1100.2"," ,E","     10.56","E","     13.38","E","      7.74","E"
"UKE00105872","1978","50.4367","-4.9989","103.0","ST MAWGAN, UK","      0.6","","       0.6","E","       184","E","       115","E","         1","E","         0","E","        25","E","         1","E","         9","E","         0","E","   -6.3","E,0211, ","  31.4"," ,E,1201, ","   24.4","E,0530, ","-0.7","E,1127","-2.4","E,1220","-4.9","E,1231","","","-0.2","E,0412","-2.3","E,0215","-4.5","E,0213","","","","","    2811.0","0","    2811.0","E","    934.3"," ,E","     10.40","E","     13.18","E","      7.63","E"
"UKE00105872","1979","50.4367","-4.9989","103.0","ST MAWGAN, UK","      0.3","","       0.3","E","       219","E","       120","E","         2","E","         0","E","        32","E","         0","E","         6","E","         0","E","   -8.2","E,0102,+","  35.1"," ,E,1227, ","   23.0","E,0725, ","-2.2","E,1113","-2.2","E,1113","","","","","0.0","E,0403","-2.3","E,0318","-5.0","E,0215","-8.2","E,0102","","","    2943.6","6","    2943.6","E","   1087.6"," ,E","      9.78","E","     12.60","E","      6.96","E"
"UKE00105872","1980","50.4367","-4.9989","103.0","ST MAWGAN, UK","      0.0","","       0.0","E","       198","E","       109","E","         2","E","         0","E","        20","E","         0","E","         5","E","         0","E","   -4.8","E,0114, ","  43.9"," ,E,0920, ","   24.0","E,0603, ","-0.7","E,1104","-2.4","E,1201","","","","","-2.6","E,0322","-2.6","E,0322","-4.8","E,0114","","","","","    2864.2","2","    2864.2","E","   1032.2"," ,E","     10.10","E","     12.69","E","      7.50","E"
"UKE00105872","1981","50.4367","-4.9989","103.0","ST MAWGAN, UK","      4.2","","       4.2","E","       205","E","       130","E","         2","E","         0","E","        17","E","         0","E","        13","E","         0","E","   -3.2","E,1219, ","  34.0"," ,E,1219, ","   24.6","E,0826, ","-1.6","E,1212","-2.5","E,1218","","","","","-0.6","E,0224","-3.1","E,0221","","","","","","","    2805.0","0","    2805.0","E","   1134.2"," ,E","     10.27","E","     12.98","E","      7.57","E"
"UKE00105872","1982","50.4367","-4.9989","103.0","ST MAWGAN, UK","      1.5","","       1.5","E","       196","E","       121","E","         2","E","         0","E","        14","E","         1","E","        12","E","         0","E","   -3.7","E,0113, ","  28.2"," ,E,1107, ","   25.6","E,0916, ","-1.0","E,1130","-2.9","E,1201","","","","","0.0","E,0224","-3.7","E,0113","","","","","","","    2774.8","8","    2774.8","E","   1118.8"," ,E","     10.71","E","     13.41","E","      8.02","E"
"UKE00105872","1983","50.4367","-4.9989","103.0","ST MAWGAN, UK","     53.0","","      53.0","E","       179","E","       105","E","         1","E","         0","E","        14","E","         0","E","        43","E","         0","E","   -5.1","E,0214, ","  27.2"," ,E,0103, ","   30.8","E,0711, ","-2.6","E,1115","-2.6","E,1115","","","","","-2.5","E,0218","-2.5","E,0218","-4.6","E,0217","","","","","    2900.1","1","    2900.1","E","    870.5"," ,E","     10.76","E","     13.50","E","      8.01","E"
"UKE00105872","1984","50.4367","-4.9989","103.0","ST MAWGAN, UK","     13.1","","      13.1","E","       175","E","       107","E","         1","E","         0","E","        10","E","         0","E","        28","E","         0","E","   -2.1","E,0402, ","  37.8"," ,E,0522, ","   26.9","E,0819, ","","","","","","","","","-2.1","E,0402","","","","","","","","","    2725.5","5","    2725.5","E","    974.2"," ,E","     10.52","E","     13.52","E","      7.51","E"
"UKE00105872","1985","50.4367","-4.9989","103.0","ST MAWGAN, UK","      4.3","","       4.3","E","       182","E","        99","E","         1","E","         0","E","        35","E","         2","E","        12","E","         0","E","   -6.2","E,0106, ","  28.6"," ,E,0902, ","   29.4","E,0724, ","-1.3","E,1119","-4.4","E,1228","-4.4","E,1228","","","-2.1","E,0320","-2.6","E,0218","-4.8","E,0117","","","","","    2847.9","9","    2847.9","E","    900.0"," ,E","      9.94","E","     12.63","E","      7.25","E"
"UKE00105872","1986","50.4367","-4.9989","103.0","ST MAWGAN, UK","      1.6","","       1.6","E","       205","E","       116","E","         4","E","         0","E","        28","E","         0","E","         6","E","         0","E","   -6.2","E,0227, ","  39.5"," ,E,1118, ","   25.6","E,0625,+","","","","","","","","","-0.1","E,0411","-5.0","E,0303","-5.0","E,0303","","","","","    3014.0","0","    3014.0","E","   1160.6"," ,E","      9.45","E","     12.05","E","      6.85","E"
"UKE00105872","1987","50.4367","-4.9989","103.0","ST MAWGAN, UK","      2.9","","       2.9","E","       177","E","       104","E","         2","E","         0","E","        28","E","         2","E","        15","E","         0","E","   -9.0","E,0113, ","  29.7"," ,E,1015, ","   25.7","E,0704, ","-0.9","E,1208","","","","","","","-0.4","E,0319","-2.2","E,0313","-5.2","E,0115","-7.7","E,0114","-9.0","E,0113","    2992.7","7","    2992.7","E","    903.9"," ,E","     10.09","E","     12.72","E","      7.46","E"
"UKE00105872","1988","50.4367","-4.9989","103.0","ST MAWGAN, UK","      0.1","","       0.1","E","       191","E","       122","E","         4","E","         0","E","         3","E","         0","E","         7","E","         0","E","   -2.3","E,1122, ","  40.3"," ,E,0317, ","   24.9","E,0806, ","-0.1","E,1121","-2.3","E,1122","","","","","-1.7","E,0302","","","","","","","","","    2662.5","5","    2662.5","E","   1183.3"," ,E","     10.71","E","     13.29","E","      8.13","E"
"UKE00105872","1989","50.4367","-4.9989","103.0","ST MAWGAN, UK","     31.4","","      31.4","E","       163","E","        95","E","         3","E","         0","E","         3","E","         0","E","        45","E","         0","E","   -0.8","E,1202, ","  28.2"," ,E,1224,+","   27.6","E,0717, ","-0.6","E,1124","","","","","","","","","","","","","","","","","    2605.5","5","    2605.5","E","    940.7"," ,E","     11.53","E","     14.59","E","      8.48","E"
"UKE00105872","1990","50.4367","-4.9989","103.0","ST MAWGAN, UK","     31.0","","      31.0","E","       182","E","       113","E","         2","E","         0","E","         5","E","         0","E","        29","E","         0","E","   -1.2","E,0405, ","  30.1"," ,E,0127, ","   29.9","E,0802, ","0.0","E,1209","","","","","","","-1.2","E,0405","","","","","","","","","    2397.7","7","    2397.7","E","   1033.8"," ,E","     11.43","E","     14.32","E","      8.55","E"
"UKE00105872","1991","50.4367","-4.9989","103.0","ST MAWGAN, UK","     11.2","","      11.2","E","       186","E","       117","E","         1","E","         0","E","        22","E","         1","E","        17","E","         0","E","   -7.2","E,0209, ","  25.8"," ,E,0429, ","   26.2","E,0703, ","-0.6","E,1121","-2.2","E,1212","","","","","-1.3","E,0219","-2.5","E,0214","-6.5","E,0210","-7.2","E,0209","","","    2813.3","3","    2813.3","E","    957.0"," ,E","     10.29","E","     13.08","E","      7.50","E"
"UKE00105872","1992","50.4367","-4.9989","103.0","ST MAWGAN, UK","      0.8","","       0.8","E","       192","E","       113","E","         3","E","         0","E","        21","E","         0","E","        15","E","         0","E","   -4.1","E,0122, ","  34.9"," ,E,0921, ","   24.9","E,0525, ","0.0","E,1217","","","","","","","-0.3","E,0330","-4.1","E,0122","","","","","","","    2689.4","4","    2689.4","E","    998.6"," ,E","     10.39","E","     13.22","E","      7.56","E"
"UKE00105872","1993","50.4367","-4.9989","103.0","ST MAWGAN, UK","      0.0","","       0.0","E","       196","E","       118","E","         2","E","         0","E","        12","E","         0","E","         6","E","         0","E","   -4.2","E,1122, ","  39.3"," ,E,0525, ","   22.6","E,0820,+","-1.9","E,1121","-4.2","E,1122","","","","","-2.0","E,0305","","","","","","","","","    2786.0","0","    2786.0","E","   1230.0"," ,E","     10.35","E","     13.09","E","      7.61","E"
"UKE00105872","1994","50.4367","-4.9989","103.0","ST MAWGAN, UK","      3.8","","       3.8","E","       209","E","       140","E","         1","E","         0","E","         7","E","         0","E","        12","E","         0","E","   -4.1","E,0215, ","  28.5"," ,E,1030, ","   26.2","E,0722, ","-0.7","E,1222","","","","","","","-2.5","E,0216","-2.5","E,0216","","","","","","","    2884.9","9","    2884.9","E","   1230.4"," ,E","     11.00","E","     13.64","E","      8.36","E"
"UKE00105872","1995","50.4367","-4.9989","103.0","ST MAWGAN, UK","     81.4","","      81.4","E","       179","E","       104","E","         0","E","         0","E","        11","E","         0","E","        44","E","         0","E","   -4.1","E,1206, ","  19.6"," ,E,0124, ","   31.3","E,0802, ","-1.1","E,1118","-4.1","E,1206","","","","","0.0","E,0420","","","","","","","","","    2523.2","2","    2523.2","E","    908.6"," ,E","     11.45","E","     14.43","E","      8.46","E"
"UKE00105872","1996","50.4367","-4.9989","103.0","ST MAWGAN, UK","","","","","       177","E","       107","E","         4","E","         0","E","        23","E","         2","E","        19","E","         0","E","   -5.1","E,1229, ","  35.2"," ,E,0518, ","   24.8","E,0616, ","-0.5","E,1207","-3.0","E,1225","-5.1","E,1229","","","-1.3","E,0402","-3.4","E,0204","","","","","","","","","","","   1078.6"," ,E","     10.17","E","     13.03","E","      7.31","E"
"UKE00105872","1997","50.4367","-4.9989","103.0","ST MAWGAN, UK","     13.6","","      13.6","E","       173","E","       101","E","         2","E","         0","E","        12","E","         1","E","        25","E","         0","E","   -6.8","E,0102, ","  29.0"," ,E,1117, ","   25.6","E,0809, ","-0.3","E,1203","","","","","","","-0.1","E,0420","-2.9","E,0109","-5.6","E,0103","-6.8","E,0102","","","    2735.9","9","    2735.9","E","    921.0"," ,E","     11.41","E","     14.13","E","      8.69","E"
"UKE00105872","1998","50.4367","-4.9989","103.0","ST MAWGAN, UK","      1.4","","       1.4","E","       210","E","       128","E","         1","E","         0","E","        10","E","         0","E","        10","E","         0","E","   -2.3","E,1203,+","  25.8"," ,E,0104, ","   26.3","E,0619, ","-2.3","E,1203","-2.3","E,1203","","","","","-0.1","E,0415","-2.3","E,0127","","","","","","","    2412.2","2","    2412.2","E","   1225.8"," ,E","     11.23","E","     13.70","E","      8.76","E"
"UKE00105872","1999","50.4367","-4.9989","103.0","ST MAWGAN, UK","     11.4","","      11.4","E","       190","E","       114","E","         2","E","         0","E","         3","E","         0","E","        27","E","         0","E","   -2.4","E,1220, ","  40.8"," ,E,1218, ","   24.6","E,0725, ","-2.4","E,1220","-2.4","E,1220","","","","","-0.8","E,0111","","","","","","","","","    2458.8","8","    2458.8","E","   1005.2"," ,E","     11.45","E","     14.11","E","      8.79","E"
"UKE00105872","2000","50.4367","-4.9989","103.0","ST MAWGAN, UK","      6.0","","       6.0","E","       220","E","       127","E","         5","E","         0","E","         7","E","         0","E","        13","E","         0","E","   -1.5","E,0127, ","  49.0"," ,E,0914, ","   24.9","E,0617, ","-0.2","E,1227","","","","","","","-1.5","E,0127","","","","","","","","","    2567.2","2","    2567.2","E","   1260.2"," ,E","     11.00","E","     13.53","E","      8.46","E"
"UKE00105872","2001","50.4367","-4.9989","103.0","ST MAWGAN, UK","      9.6","","       9.6","E","       187","E","       101","E","         1","E","         0","E","        16","E","         0","E","        16","E","         0","E","   -2.6","E,1215, ","  54.8"," ,E,0605, ","   26.3","E,0727, ","-2.6","E,1215","-2.6","E,1215","","","","","-0.3","E,0319","","","","","","","","","    2648.8","8","    2648.8","E","    920.0"," ,E","     10.95","E","     13.69","E","      8.21","E"
"UKE00105872","2002","50.4367","-4.9989","103.0","ST MAWGAN, UK","      0.4","","       0.4","E","       211","E","       118","E","         3","E","         0","E","         3","E","         0","E","         7","E","         0","E","   -1.3","E,0101, ","  33.6"," ,E,1113, ","   23.2","E,0912, ","-0.9","E,1210","","","","","","","-1.3","E,0101","","","","","","","","","    2439.4","4","    2439.4","E","   1172.5"," ,E","     11.32","E","     13.82","E","      8.82","E"
"UKE00105872","2003","50.4367","-4.9989","103.0","ST MAWGAN, UK","     27.5","","      27.5","E","       180","E","        96","E","         3","E","         0","E","        12","E","         0","E","        34","E","         0","E","   -2.6","E,0215, ","  35.0"," ,E,0629, ","   28.6","E,0713, ","","","","","","","","","-0.3","E,0218","-2.6","E,0215","","","","","","","    2503.3","3","    2503.3","E","    837.8"," ,E","     11.40","E","     14.22","E","      8.57","E"
"UKE00105872","2004","50.4367","-4.9989","103.0","ST MAWGAN, UK","     14.7","","      14.7","E","       192","E","        98","E","         1","E","         0","E","         9","E","         0","E","        20","E","         0","E","   -2.6","E,0301, ","  29.8"," ,E,0622, ","   26.0","E,0905, ","","","","","","","","","-0.7","E,0310","-2.6","E,0301","","","","","","","    2533.1","1","    2533.1","E","    902.7"," ,E","     11.29","E","     13.82","E","      8.76","E"
"UKE00105872","2005","50.4367","-4.9989","103.0","ST MAWGAN, UK","     20.8","","      20.8","E","       180","E","       106","E","         0","E","         0","E","        16","E","         0","E","        20","E","         0","E","   -3.8","E,1229, ","  23.2"," ,E,1108, ","   27.3","E,0711, ","-0.2","E,1126","-2.7","E,1228","","","","","-0.6","E,0307","-3.6","E,0228","","","","","","","    2535.0","0","    2535.0","E","    863.5"," ,E","     11.24","E","     13.89","E","      8.59","E"
"UKE00105872","2006","50.4367","-4.9989","103.0","ST MAWGAN, UK","     37.5","","      37.5","E","       176","E","        94","E","         0","E","         0","E","        19","E","         0","E","        29","E","         0","E","   -2.4","E,0125, ","  22.2"," ,E,0524, ","   29.2","E,0718, ","-0.9","E,1222","","","","","","","-0.1","E,0405","-2.3","E,0130","","","","","","","    2690.0","0","    2690.0","E","    817.4"," ,E","     11.42","E","     14.04","E","      8.80","E"
"UKE00105872","2007","50.4367","-4.9989","103.0","ST MAWGAN, UK","      0.3","","       0.3","E","       184","E","       117","E","         1","E","         0","E","         3","E","         0","E","         9","E","         0","E","   -1.4","E,0126, ","  26.2"," ,E,1016, ","   23.1","E,0609, ","-0.4","E,1219","","","","","","","-0.2","E,0321","","","","","","","","","    2218.0","0","    2218.0","E","   1000.0"," ,E","     11.61","E","     14.20","E","      9.01","E"
"UKE00105872","2008","50.4367","-4.9989","103.0","ST MAWGAN, UK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2544.6","6","    2544.6","E","","","","","","","",""
