"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00156840","2013","54.9342","-2.9619","28.0","CARLISLE, UK","     23.2","","      23.2","E","       177","E","        92","E","         3","E","         0","E","        61","E","         0","E","        36","E","         0","E","   -6.0","E,0312, ","  79.8"," ,E,0727, ","   28.4","E,0717, ","-1.5","E,1104","-3.0","E,1123","","","","","","","-0.9","E,0409","-3.7","E,0406","-4.9","E,0314","","","","","","","","","    915.2"," ,E","      9.44","E","     12.92","E","      5.96","E"
"UKE00156840","2014","54.9342","-2.9619","28.0","CARLISLE, UK","     11.6","","      11.6","E","       203","E","       102","E","         3","E","         0","E","        13","E","         0","E","        32","E","         0","E","   -4.5","E,1229, ","  80.0"," ,E,1003, ","   28.4","E,0724, ","-2.8","E,1203","-2.8","E,1203","-4.5","E,1229","","","","","-2.2","E,0324","-2.2","E,0324","","","","","","","    2753.1","1","    2753.1","E","    994.8"," ,E","     10.61","E","     14.12","E","      7.10","E"
"UKE00156840","2015","54.9342","-2.9619","28.0","CARLISLE, UK","","","","","       212","E","       118","E","         5","E","         0","E","        31","E","         0","E","        13","E","         0","E","   -6.8","E,0203, ","  35.8"," ,E,1225, ","   30.9","E,0630, ","-1.9","E,1123","-2.5","E,1213","","","","","","","-0.3","E,0501","-3.4","E,0209","-6.6","E,0204","-6.8","E,0203","","","    2997.3","3","    2997.3","E","   1176.8"," ,E","      9.75","E","     13.50","E","      6.01","E"
"UKE00156840","2016","54.9342","-2.9619","28.0","CARLISLE, UK","      7.5","","       7.5","E","       179","E","        96","E","         2","E","         0","E","        47","E","         0","E","        28","E","         0","E","   -4.8","E,1126,+","  36.8"," ,E,0903, ","   30.4","E,0718, ","-2.7","E,1108","-2.7","E,1108","-4.6","E,1121","","","","","-1.0","E,0514","-2.6","E,0307","-4.8","E,0225","","","","","","","","","    833.2"," ,E","      9.86","E","     13.41","E","      6.31","E"
"UKE00156840","2017","54.9342","-2.9619","28.0","CARLISLE, UK","      7.4","","       7.4","E","       202","E","       108","E","         4","E","         0","E","        44","E","         1","E","        13","E","         0","E","   -8.0","E,1211, ","  46.0"," ,E,0722, ","   27.7","E,0525, ","-1.3","E,1030","-2.3","E,1130","-8.0","E,1211","-8.0","E,1211","","","-0.7","E,0426","-2.8","E,0130","","","","","","","    2792.3","3","    2792.3","E","   1030.6"," ,E","     10.09","E","     13.58","E","      6.61","E"
"UKE00156840","2018","54.9342","-2.9619","28.0","CARLISLE, UK","     17.9","","      17.9","E","       182","E","        94","E","         3","E","         0","E","        37","E","         0","E","        47","E","         0","E","   -7.4","E,0207, ","  28.0"," ,E,0910, ","   30.3","E,0627,+","-0.1","E,1001","-3.1","E,1204","","","","","","","-0.1","E,0501","-2.9","E,0318","-5.4","E,0301","-7.4","E,0207","","","    2985.5","5","    2985.5","E","    771.8"," ,E","     10.01","E","     13.75","E","      6.28","E"
"UKE00156840","2019","54.9342","-2.9619","28.0","CARLISLE, UK","     21.2","","      21.2","E","       178","E","       109","E","         5","E","         0","E","        40","E","         0","E","        34","E","         1","E","   -5.8","E,1202, ","  46.4"," ,E,0930, ","   32.4","E,0724, ","-2.2","E,1028","-2.2","E,1028","-4.9","E,1201","","","","","-0.3","E,0510","-5.6","E,0203","-5.6","E,0203","","","","","    2789.8","8","    2789.8","E","   1145.6"," ,E","      9.94","E","     13.52","E","      6.37","E"
"UKE00156840","2020","54.9342","-2.9619","28.0","CARLISLE, UK","     14.8","","      14.8","E","       203","E","       127","E","         3","E","         0","E","        23","E","         0","E","        27","E","         0","E","   -5.8","E,1231, ","  50.4"," ,E,1003, ","   30.5","E,0730, ","-0.4","E,1128","-4.0","E,1225","-5.8","E,1231","","","","","0.0","E,0511","-2.6","E,0305","","","","","","","    2893.1","1","    2893.1","E","   1126.6"," ,E","     10.19","E","     13.72","E","      6.65","E"
"UKE00156840","2021","54.9342","-2.9619","28.0","CARLISLE, UK","     23.8","","      23.8","E","       165","E","        81","E","         3","E","         0","E","        62","E","         0","E","        38","E","         0","E","   -9.5","E,0109, ","  36.6"," ,E,0119, ","   29.9","E,0721, ","-0.1","E,1016","-5.4","E,1129","-5.4","E,1129","","","","","-1.9","E,0506","-5.1","E,0412","-5.1","E,0412","-8.8","E,0110","-9.5","E,0109","    3160.5","5","    3160.5","E","    834.3"," ,E","      9.86","E","     13.61","E","      6.10","E"
"UKE00156840","2022","54.9342","-2.9619","28.0","CARLISLE, UK","     21.3","","      21.3","E","       188","E","       105","E","         0","E","         0","E","        36","E","         6","E","        29","E","         1","E","   -9.9","E,1215, ","  23.2"," ,E,1231,+","   34.5","E,0718, ","-0.7","E,1104","-3.3","E,1207","-6.1","E,1208","-7.3","E,1209","-8.9","E,1213","-0.1","E,0428","-2.8","E,0307","","","","","","","    2666.4","4","    2666.4","E","    880.4"," ,E","     10.60","E","     14.30","E","      6.89","E"
