"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105876","1960","54.4517","-6.07","116.0","HILLSBOROUGH, UK","      0.6","","       0.6","E","","","","","","","         0","E","        48","E","         0","E","         7","E","         0","E","   -6.1","E,0217, ","","","   23.9","E,0623, ","-1.7","E,1107","-3.9","E,1207","","","","","","","0.0","E,0309","-2.8","E,0223","-5.6","E,0219","","","","","","","","","","","      8.76","E","     11.92","E","      5.60","E"
"UKE00105876","1961","54.4517","-6.07","116.0","HILLSBOROUGH, UK","      0.0","","       0.0","E","       215","E","       112","E","         2","E","         0","E","        35","E","         1","E","         6","E","         0","E","   -8.3","E,1231, ","  28.7"," ,E,0425, ","   22.8","E,0831, ","0.0","E,1109","-3.9","E,1203","-5.0","E,1207","-8.3","E,1231","","","-2.8","E,0403","-2.8","E,0403","","","","","","","    3340.4","4","    3340.4","E","    876.4"," ,E","      8.89","E","     12.08","E","      5.70","E"
"UKE00105876","1962","54.4517","-6.07","116.0","HILLSBOROUGH, UK","      0.0","","       0.0","E","       206","E","        95","E","         4","E","         0","E","        53","E","         0","E","         4","E","         0","E","   -6.1","E,0304,+","  34.3"," ,E,0929, ","   22.8","E,0607, ","-0.6","E,1027","-3.9","E,1119","-5.0","E,1229","","","","","0.0","E,0601","-2.2","E,0415","-5.6","E,0306","","","","","    3639.0","0","    3639.0","E","    830.5"," ,E","      8.05","E","     11.31","E","      4.79","E"
"UKE00105876","1963","54.4517","-6.07","116.0","HILLSBOROUGH, UK","","","","","       207","E","       114","E","         3","E","         0","E","        73","E","","","","","","","   -7.8","E,0113, ","  32.5"," ,E,0206, ","","","-0.6","E,1115","-3.3","E,1116","-5.6","E,1219","","","","","-2.8","E,0412","-2.8","E,0412","-5.0","E,0204","-6.7","E,0124","","","    3741.3","3","    3741.3","E","    999.2"," ,E","","","","","      4.82","E"
"UKE00105876","1964","54.4517","-6.07","116.0","HILLSBOROUGH, UK","      0.0","","       0.0","E","       168","E","       104","E","         0","E","         0","E","        35","E","         0","E","         4","E","         0","E","   -3.9","E,1228, ","  23.1"," ,E,0817, ","   22.2","E,0803, ","-0.6","E,1109","-3.3","E,1225","","","","","","","-0.6","E,0405","-2.2","E,0307","","","","","","","","","","","    744.4"," ,E","      8.81","E","     11.89","E","      5.73","E"
"UKE00105876","1965","54.4517","-6.07","116.0","HILLSBOROUGH, UK","      0.0","","       0.0","E","","","","","","","         0","E","        56","E","         0","E","         2","E","         0","E","  -10.0","E,0302, ","","","   22.2","E,0512, ","-1.7","E,1115","-2.8","E,1122","-5.6","E,1228","","","","","0.0","E,0520","-2.2","E,0306","-10.0","E,0302","-10.0","E,0302","-10.0","E,0302","    3531.3","3","    3531.3","E","","","      8.10","E","     11.19","E","      5.00","E"
"UKE00105876","1966","54.4517","-6.07","116.0","HILLSBOROUGH, UK","      0.0","","       0.0","E","       225","E","       119","E","         4","E","         0","E","        42","E","         0","E","         5","E","         0","E","   -5.6","E,0115, ","  48.8"," ,E,0609, ","   23.9","E,0720, ","-0.6","E,1028","-2.8","E,1123","","","","","","","-0.6","E,0416","-2.8","E,0403","-5.6","E,0115","","","","","    3489.6","6","    3489.6","E","   1088.2"," ,E","      8.61","E","     11.64","E","      5.59","E"
"UKE00105876","1967","54.4517","-6.07","116.0","HILLSBOROUGH, UK","","","","","       227","E","       118","E","         2","E","         0","E","        39","E","         0","E","         3","E","         0","E","   -6.7","E,1209, ","  71.4"," ,E,0713, ","   21.7","E,0711, ","-0.6","E,1102","-3.9","E,1208","-6.7","E,1209","-6.7","E,1209","","","-1.7","E,0503","-3.3","E,0109","","","","","","","    3481.1","1","    3481.1","E","   1006.5"," ,E","      8.68","E","     11.97","E","      5.40","E"
"UKE00105876","1968","54.4517","-6.07","116.0","HILLSBOROUGH, UK","      0.0","","       0.0","E","       176","E","        94","E","         2","E","         0","E","        68","E","         0","E","        12","E","         0","E","   -4.4","E,0223,+","  46.4"," ,E,1031, ","   23.3","E,0609, ","-1.1","E,1103","-2.8","E,1104","","","","","","","0.0","E,0518","-2.2","E,0408","-4.4","E,0223","","","","","","","","","    812.5"," ,E","      8.54","E","     11.91","E","      5.17","E"
"UKE00105876","1969","54.4517","-6.07","116.0","HILLSBOROUGH, UK","      1.4","","       1.4","E","       183","E","        91","E","         1","E","         0","E","        83","E","         3","E","        13","E","         0","E","   -7.8","E,0216, ","  81.8"," ,E,1121, ","   24.4","E,0713, ","-0.1","E,1105","-2.2","E,1116","-5.6","E,1212","","","","","0.0","E,0428","-3.3","E,0327","-6.1","E,0217","-7.8","E,0216","","","    3511.9","9","    3511.9","E","    828.3"," ,E","      8.20","E","     11.57","E","      4.83","E"
