"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105923","1980","50.7789","-1.8339","10.0","HURN, UK","      3.2","","       3.2","E","       159","E","        84","E","         2","E","        0","","         0","E","        71","E","         0","E","        29","E","         0","E","   -7.4","E,0322, ","     0"," ,E,1231,+","  27.7"," ,E,0610, ","   25.8","E,0724, ","0.0","E,1005","-2.4","E,1013","-5.7","E,1201","-7.2","E,1208","","","-0.5","E,0510","-2.5","E,0421","-7.4","E,0322","-7.4","E,0322","","","    3112.0","0","    3112.0","E","    787.9"," ,E","      9.60","E","     13.87","E","      5.33","E"
"UKE00105923","1981","50.7789","-1.8339","10.0","HURN, UK","      3.3","","       3.3","E","       161","E","        94","E","         3","E","        0","","         0","E","        71","E","         0","E","        50","E","         0","E","   -9.8","E,1219, ","    20"," ,E,1211, ","  42.3"," ,E,0601, ","   28.4","E,0804, ","-3.6","E,1016","-3.6","E,1016","-6.6","E,1212","-9.0","E,1213","-9.0","E,1213","-1.4","E,0503","-2.5","E,0428","-6.5","E,0216","-8.6","E,0215","","","    2946.4","4","    2946.4","E","    866.0"," ,E","      9.63","E","     13.99","E","      5.27","E"
"UKE00105923","1982","50.7789","-1.8339","10.0","HURN, UK","     15.2","","      15.2","E","       173","E","        93","E","         4","E","        8","","         0","E","        61","E","         1","E","        55","E","         0","E","  -12.7","E,0114, ","    70"," ,E,0111,+","  37.7"," ,E,0805, ","   26.8","E,0916, ","-1.5","E,1024","-2.8","E,1127","-4.4","E,1128","-7.3","E,1223","","","-0.6","E,0511","-3.0","E,0505","-4.6","E,0308","-7.0","E,0224","-10.9","E,0115","    2989.5","5","    2989.5","E","    978.6"," ,E","     10.25","E","     14.70","E","      5.80","E"
"UKE00105923","1983","50.7789","-1.8339","10.0","HURN, UK","     70.6","","      70.6","E","       144","E","        79","E","         3","E","        1","","         0","E","        62","E","         0","E","        67","E","         0","E","   -7.0","E,1207, ","    30"," ,E,0211, ","  45.7"," ,E,0623, ","   31.9","E,0711, ","-0.4","E,1020","-6.4","E,1030","-6.4","E,1030","-7.0","E,1207","","","-1.7","E,0420","-2.6","E,0413","-4.9","E,0222","","","","","    2903.4","4","    2903.4","E","    749.3"," ,E","     10.33","E","     14.65","E","      6.02","E"
"UKE00105923","1984","50.7789","-1.8339","10.0","HURN, UK","     14.7","","      14.7","E","       152","E","        87","E","         0","E","        0","","         0","E","        67","E","         0","E","        76","E","         0","E","   -5.1","E,1229,+","     0"," ,E,1231,+","  24.2"," ,E,0323, ","   29.2","E,0726, ","-2.0","E,1027","-2.4","E,1115","-4.4","E,1226","","","","","-1.5","E,0509","-3.8","E,0417","-5.1","E,0403","","","","","    2974.7","7","    2974.7","E","    793.5"," ,E","      9.99","E","     14.75","E","      5.24","E"
"UKE00105923","1985","50.7789","-1.8339","10.0","HURN, UK","      2.4","","       2.4","E","       146","E","        87","E","         1","E","        4","","         0","E","        86","E","         6","E","        35","E","         0","E","   -9.9","E,0214, ","   110"," ,E,0119, ","  32.6"," ,E,0804, ","   28.6","E,0724, ","-2.5","E,1027","-2.5","E,1027","-6.3","E,1112","-8.0","E,1113","-9.8","E,1229","-0.5","E,0510","-3.3","E,0428","-8.0","E,0320","-8.0","E,0320","-9.0","E,0219","    3133.6","6","    3133.6","E","    722.4"," ,E","      9.16","E","     13.53","E","      4.79","E"
"UKE00105923","1986","50.7789","-1.8339","10.0","HURN, UK","     21.7","","      21.7","E","       170","E","        94","E","         2","E","        0","","         0","E","        81","E","         2","E","        28","E","         0","E","  -10.3","E,0222, ","    20"," ,E,0302, ","  43.2"," ,E,0825, ","   30.5","E,0627, ","0.0","E,1017","-3.9","E,1210","-4.4","E,1224","","","","","-1.0","E,0516","-2.6","E,0411","-8.0","E,0303","-8.0","E,0303","-10.3","E,0222","    3306.7","7","    3306.7","E","    887.9"," ,E","      9.00","E","     13.33","E","      4.67","E"
"UKE00105923","1987","50.7789","-1.8339","10.0","HURN, UK","     10.7","","      10.7","E","       137","E","        71","E","         3","E","        1","","         0","E","        68","E","         5","E","        50","E","         0","E","  -10.7","E,0112, ","    30"," ,E,0115, ","  28.5"," ,E,0718, ","   28.2","E,0704, ","-0.3","E,0929","-2.6","E,1114","-6.1","E,1128","","","","","-1.1","E,0412","-4.0","E,0322","-6.1","E,0314","-7.9","E,0201","-9.6","E,0131","    3201.8","8","    3201.8","E","    728.4"," ,E","      9.50","E","     13.78","E","      5.20","E"
"UKE00105923","1988","50.7789","-1.8339","10.0","HURN, UK","      2.1","","       2.1","E","       147","E","        76","E","         2","E","        0","","         0","E","        65","E","         0","E","        27","E","         0","E","   -7.0","E,1122, ","     0"," ,E,1231,+","  39.2"," ,E,0831, ","   27.1","E,0622, ","-0.9","E,0930","-2.4","E,1101","-7.0","E,1122","-7.0","E,1122","","","-0.1","E,0520","-3.3","E,0411","-6.8","E,0305","-6.8","E,0305","","","    2922.8","8","    2922.8","E","    728.4"," ,E","     10.17","E","     14.49","E","      5.85","E"
"UKE00105923","1989","50.7789","-1.8339","10.0","HURN, UK","     47.1","","      47.1","E","       127","E","        76","E","         4","E","        0","","         0","E","        55","E","         0","E","        86","E","         0","E","   -7.2","E,1126, ","     0"," ,E,1231,+","  40.8"," ,E,1213, ","   31.0","E,0721, ","-2.4","E,1106","-2.4","E,1106","-6.5","E,1124","-7.2","E,1126","","","-3.8","E,0426","-3.8","E,0426","-5.9","E,0318","","","","","    2834.9","9","    2834.9","E","    780.0"," ,E","     10.91","E","     15.83","E","      5.99","E"
