"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105865","1960","57.4867","-4.2231","4.0","INVERNESS, UK","      1.9","","       1.9","E","","","","","","","         0","E","        62","E","         2","E","        11","E","         0","E","  -11.1","E,0218, ","","","   27.2","E,0604, ","-0.6","E,0929","-2.2","E,1119","-4.4","E,1211","","","","","-0.6","E,0331","-2.2","E,0326","-5.6","E,0224","-6.7","E,0223","-9.4","E,0219","","","","","","","      8.57","E","     11.99","E","      5.16","E"
"UKE00105865","1961","57.4867","-4.2231","4.0","INVERNESS, UK","      0.9","","       0.9","E","       158","E","        77","E","         1","E","         0","E","        61","E","         3","E","         6","E","         0","E","  -11.1","E,1231,+","  25.4"," ,E,0808, ","   26.7","E,0828, ","0.0","E,1109","-2.8","E,1121","-5.0","E,1204","-6.7","E,1229","-11.1","E,1230","0.0","E,0527","-3.3","E,0404","-5.0","E,0117","","","","","    3353.3","3","    3353.3","E","    578.7"," ,E","      8.79","E","     12.08","E","      5.50","E"
"UKE00105865","1962","57.4867","-4.2231","4.0","INVERNESS, UK","      0.0","","       0.0","E","       168","E","        81","E","         1","E","         0","E","        56","E","         3","E","         7","E","         0","E","   -5.0","E,0316, ","  38.4"," ,E,0509, ","   22.2","E,0605,+","-1.1","E,1027","-2.8","E,1119","-4.4","E,1229","","","","","0.0","E,0416","-2.2","E,0414","-5.0","E,0316","","","","","    3618.7","7","    3618.7","E","    648.5"," ,E","      8.32","E","     11.56","E","      5.09","E"
"UKE00105865","1963","57.4867","-4.2231","4.0","INVERNESS, UK","      0.6","","       0.6","E","       161","E","        76","E","         1","E","         0","E","        75","E","         5","E","         9","E","         0","E","   -7.8","E,0119,+","  33.0"," ,E,0626, ","   26.7","E,0729, ","-1.1","E,1115","-2.8","E,1130","-4.4","E,1211","","","","","-1.1","E,0410","-2.8","E,0409","-6.1","E,0219","-7.8","E,0119","","","    3589.4","4","    3589.4","E","    589.0"," ,E","      8.13","E","     11.59","E","      4.66","E"
"UKE00105865","1964","57.4867","-4.2231","4.0","INVERNESS, UK","      0.0","","       0.0","E","       158","E","        72","E","         3","E","         0","E","        48","E","         0","E","         5","E","         0","E","   -7.8","E,0117, ","  32.5"," ,E,0817, ","   23.9","E,0716, ","-1.1","E,1010","-2.2","E,1118","-5.0","E,1226","","","","","-0.6","E,0407","-2.2","E,0312","-5.0","E,0221","-7.2","E,0118","","","    3451.9","9","    3451.9","E","    627.4"," ,E","      8.68","E","     12.12","E","      5.24","E"
"UKE00105865","1965","57.4867","-4.2231","4.0","INVERNESS, UK","      1.1","","       1.1","E","       183","E","        89","E","         1","E","         0","E","        75","E","         0","E","         7","E","         0","E","   -6.1","E,0302, ","  40.6"," ,E,0711, ","   24.4","E,0812, ","-0.6","E,1024","-3.9","E,1114","-5.0","E,1115","","","","","-1.1","E,0421","-2.2","E,0331","-5.0","E,0304","","","","","    3572.5","5","    3572.5","E","    685.1"," ,E","      7.89","E","     11.10","E","      4.68","E"
"UKE00105865","1966","57.4867","-4.2231","4.0","INVERNESS, UK","      0.0","","       0.0","E","       181","E","        85","E","         5","E","         0","E","        70","E","         0","E","         4","E","         0","E","   -8.3","E,0216,+","  58.4"," ,E,0614, ","   23.9","E,0720,+","-0.6","E,1005","-2.2","E,1119","","","","","","","-0.6","E,0421","-4.4","E,0418","-4.4","E,0418","-8.3","E,0216","","","    3690.9","9","    3690.9","E","    763.0"," ,E","      8.14","E","     11.37","E","      4.91","E"
"UKE00105865","1967","57.4867","-4.2231","4.0","INVERNESS, UK","      0.0","","       0.0","E","       186","E","        72","E","         1","E","         0","E","        30","E","         1","E","        11","E","         0","E","   -5.0","E,1209, ","  30.2"," ,E,0815, ","   23.9","E,0821,+","0.0","E,1018","-2.8","E,1207","-5.0","E,1209","","","","","-0.6","E,0503","-2.8","E,0401","","","","","","","    3440.2","2","    3440.2","E","    604.4"," ,E","      9.02","E","     12.39","E","      5.66","E"
"UKE00105865","1968","57.4867","-4.2231","4.0","INVERNESS, UK","      0.3","","       0.3","E","       165","E","        87","E","         3","E","         0","E","        79","E","         0","E","         9","E","         0","E","   -7.8","E,0109, ","  35.3"," ,E,0505, ","   22.8","E,0821,+","0.0","E,1103","-4.4","E,1109","-4.4","E,1109","","","","","0.0","E,0408","-2.8","E,0407","-4.4","E,0402","-7.8","E,0109","","","    3498.7","7","    3498.7","E","    717.3"," ,E","      8.16","E","     11.55","E","      4.77","E"
"UKE00105865","1969","57.4867","-4.2231","4.0","INVERNESS, UK","      4.1","","       4.1","E","       152","E","        58","E","         1","E","         0","E","        93","E","         2","E","        20","E","         0","E","   -9.4","E,0218, ","  29.0"," ,E,0809, ","   27.2","E,0807, ","-0.6","E,1105","-2.2","E,1115","-4.4","E,1116","","","","","0.0","E,0420","-2.8","E,0327","-5.0","E,0313","-9.4","E,0218","-9.4","E,0218","    3616.1","1","    3616.1","E","    507.8"," ,E","      8.06","E","     11.76","E","      4.36","E"
