"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105891","1960","55.5408","-2.905","168.0","BOWHILL, UK","      0.3","","       0.3","E","","","","","","","         0","E","        85","E","         2","E","        13","E","         0","E","  -11.1","E,0223, ","","","   26.7","E,0621, ","0.0","E,1103","-2.8","E,1107","-5.6","E,1208","","","","","-2.8","E,0502","-2.8","E,0502","-4.4","E,0309","-7.2","E,0224","-11.1","E,0223","","","","","","","      7.88","E","     11.77","E","      3.99","E"
"UKE00105891","1961","55.5408","-2.905","168.0","BOWHILL, UK","      1.4","","       1.4","E","       193","E","        89","E","         2","E","         0","E","        76","E","         6","E","         9","E","         0","E","  -13.3","E,1231, ","  50.8"," ,E,0712, ","   26.7","E,0828, ","0.0","E,1030","-3.9","E,1109","-4.4","E,1111","-8.3","E,1204","-12.2","E,1225","-0.6","E,0531","-3.9","E,0408","-5.6","E,0404","-8.3","E,0116","","","    3750.8","8","    3750.8","E","    827.4"," ,E","      7.87","E","     11.70","E","      4.03","E"
"UKE00105891","1962","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       208","E","        99","E","         4","E","         0","E","       104","E","         5","E","         8","E","         0","E","  -12.8","E,0307, ","  35.3"," ,E,0911, ","   25.6","E,0607, ","-3.3","E,1027","-3.3","E,1027","-5.6","E,1116","-11.1","E,1121","-11.1","E,1121","-1.7","E,0601","-3.3","E,0415","-5.0","E,0414","-8.9","E,0315","-8.9","E,0315","    4059.1","1","    4059.1","E","    871.1"," ,E","      6.82","E","     10.65","E","      2.99","E"
"UKE00105891","1963","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       219","E","       108","E","         4","E","         0","E","        96","E","         9","E","        15","E","         0","E","  -17.2","E,0226, ","  46.2"," ,E,0816, ","   24.4","E,0730,+","-1.7","E,1028","-3.3","E,1115","-5.6","E,1117","-7.8","E,1211","","","0.0","E,0523","-3.9","E,0323","-9.4","E,0305","-9.4","E,0305","-9.4","E,0305","    4242.3","3","    4242.3","E","   1002.8"," ,E","      6.64","E","     10.49","E","      2.79","E"
"UKE00105891","1964","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       179","E","        87","E","         1","E","         0","E","        80","E","         0","E","        13","E","         0","E","  -11.7","E,1228,+","  28.2"," ,E,0817, ","   23.3","E,0903, ","-1.1","E,0921","-2.2","E,1010","-6.7","E,1109","-6.7","E,1109","-11.7","E,1228","-2.2","E,0405","-2.2","E,0405","-4.4","E,0307","-8.3","E,0222","-11.7","E,0221","    3781.2","2","    3781.2","E","    710.9"," ,E","      7.79","E","     11.47","E","      4.11","E"
"UKE00105891","1965","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       209","E","       112","E","         3","E","         0","E","       103","E","         3","E","         5","E","         0","E","  -13.3","E,0302, ","  31.2"," ,E,0925, ","   24.4","E,0513, ","0.0","E,1012","-2.8","E,1023","-6.1","E,1115","-7.8","E,1202","-9.4","E,1229","-1.7","E,0520","-3.9","E,0422","-7.8","E,0311","-7.8","E,0311","-9.4","E,0303","    3765.1","1","    3765.1","E","    964.0"," ,E","      7.12","E","     10.94","E","      3.31","E"
"UKE00105891","1966","55.5408","-2.905","168.0","BOWHILL, UK","","","","","       213","E","       104","E","         3","E","         0","E","        81","E","","","","","","","  -10.0","E,0119, ","  32.3"," ,E,0813, ","","","-0.1","E,1005","-3.9","E,1103","-6.7","E,1111","-6.7","E,1111","","","0.0","E,0513","-3.3","E,0415","-4.4","E,0218","-7.2","E,0215","-9.4","E,0120","","","","","    980.3"," ,E","","","","","      3.82","E"
"UKE00105891","1967","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       219","E","       112","E","         3","E","         0","E","        61","E","         2","E","        14","E","         0","E","   -8.9","E,1220, ","  38.6"," ,E,0227, ","   24.4","E,0613, ","-1.1","E,1107","-3.9","E,1119","-5.0","E,1208","-8.9","E,1220","-8.9","E,1220","-4.4","E,0503","-4.4","E,0503","-4.4","E,0503","","","","","    3752.6","6","    3752.6","E","    968.9"," ,E","      8.01","E","     11.62","E","      4.40","E"
"UKE00105891","1968","55.5408","-2.905","168.0","BOWHILL, UK","      1.4","","       1.4","E","       187","E","       102","E","         4","E","         0","E","        93","E","         1","E","        16","E","         0","E","   -9.4","E,0221, ","  46.0"," ,E,0912, ","   25.6","E,0613, ","-1.1","E,1018","-3.3","E,1104","-6.7","E,1105","-6.7","E,1105","","","0.0","E,0512","-3.9","E,0509","-4.4","E,0413","-6.7","E,0226","-9.4","E,0221","    3819.2","2","    3819.2","E","    927.0"," ,E","      7.69","E","     11.51","E","      3.86","E"
"UKE00105891","1969","55.5408","-2.905","168.0","BOWHILL, UK","","","","","       201","E","       100","E","         1","E","         0","E","       114","E","         2","E","        31","E","         0","E","  -15.6","E,0216, ","  30.2"," ,E,1121, ","   27.2","E,0714, ","-2.8","E,1105","-2.8","E,1105","-6.1","E,1118","-7.2","E,1212","","","-2.2","E,0420","-2.2","E,0420","-4.4","E,0419","-7.8","E,0305","-10.6","E,0219","","","","","    805.3"," ,E","      7.53","E","     11.48","E","      3.58","E"
"UKE00105891","1970","55.5408","-2.905","168.0","BOWHILL, UK","      1.7","","       1.7","E","       215","E","        92","E","         1","E","         0","E","        92","E","         1","E","        31","E","         0","E","  -12.8","E,0108, ","  29.5"," ,E,0815, ","   28.3","E,0609, ","-0.1","E,1027","-3.9","E,1114","","","","","","","-2.2","E,0430","-2.2","E,0430","-5.0","E,0412","-6.7","E,0218","-10.0","E,0215","    3697.1","1","    3697.1","E","    773.6"," ,E","      7.78","E","     11.70","E","      3.87","E"
"UKE00105891","1971","55.5408","-2.905","168.0","BOWHILL, UK","      0.3","","       0.3","E","       159","E","        77","E","         3","E","         0","E","        75","E","         0","E","        19","E","         0","E","   -6.7","E,0216, ","  44.5"," ,E,0724, ","   27.8","E,0706, ","-3.4","E,1013","-3.4","E,1013","-5.0","E,1014","","","","","-0.6","E,0529","-2.3","E,0428","-5.0","E,0310","-6.7","E,0216","","","    3731.2","2","    3731.2","E","    727.1"," ,E","      8.27","E","     12.33","E","      4.21","E"
"UKE00105891","1972","55.5408","-2.905","168.0","BOWHILL, UK","      0.4","","       0.4","E","       185","E","        83","E","         1","E","         0","E","        65","E","         1","E","        14","E","         0","E","  -12.5","E,0201, ","  26.5"," ,E,1211, ","   28.4","E,0719, ","-2.1","E,0908","-2.6","E,1006","-4.8","E,1114","","","","","0.0","E,0420","-2.9","E,0314","-12.5","E,0201","-12.5","E,0201","-12.5","E,0201","    3555.8","8","    3555.8","E","    725.5"," ,E","      7.52","E","     11.44","E","      3.59","E"
"UKE00105891","1973","55.5408","-2.905","168.0","BOWHILL, UK","      0.3","","       0.3","E","       168","E","        74","E","         0","E","         0","E","        86","E","         3","E","        23","E","         0","E","  -14.5","E,0215, ","  21.2"," ,E,0529,+","   27.3","E,0814, ","-3.4","E,1012","-3.4","E,1012","-5.0","E,1127","-12.5","E,1201","-12.5","E,1201","-2.4","E,0430","-2.4","E,0430","-5.5","E,0429","-6.7","E,0327","-9.8","E,0217","    3776.2","2","    3776.2","E","    620.6"," ,E","      7.78","E","     11.92","E","      3.65","E"
"UKE00105891","1974","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       206","E","       106","E","         0","E","         0","E","        61","E","         0","E","         5","E","         0","E","   -5.5","E,0103, ","  24.9"," ,E,1122, ","   25.6","E,0613, ","-1.3","E,0927","-2.6","E,1118","","","","","","","-1.3","E,0507","-2.2","E,0422","-5.5","E,0103","","","","","    3626.0","0","    3626.0","E","    888.2"," ,E","      7.84","E","     11.73","E","      3.95","E"
"UKE00105891","1975","55.5408","-2.905","168.0","BOWHILL, UK","     23.3","","      23.3","E","       179","E","        76","E","         2","E","         0","E","        87","E","         0","E","        39","E","         0","E","   -6.0","E,0210, ","  42.9"," ,E,0829, ","   29.4","E,0810, ","-0.7","E,0927","-2.7","E,1108","-4.5","E,1114","","","","","-0.5","E,0531","-2.8","E,0410","-5.5","E,0301","","","","","    3797.0","0","    3797.0","E","    761.0"," ,E","      8.38","E","     12.54","E","      4.22","E"
"UKE00105891","1976","55.5408","-2.905","168.0","BOWHILL, UK","     17.9","","      17.9","E","       178","E","        94","E","         3","E","         0","E","        87","E","         0","E","        40","E","         0","E","   -7.9","E,1203, ","  29.0"," ,E,0925, ","   30.5","E,0702,+","0.0","E,1005","-3.6","E,1113","-6.5","E,1114","-7.9","E,1203","","","-4.5","E,0428","-4.5","E,0428","-4.5","E,0428","","","","","    3495.5","5","    3495.5","E","    815.8"," ,E","      8.19","E","     12.05","E","      4.33","E"
"UKE00105891","1977","55.5408","-2.905","168.0","BOWHILL, UK","      5.9","","       5.9","E","       189","E","        99","E","         2","E","         0","E","        71","E","         2","E","        23","E","         0","E","  -10.8","E,0112, ","  65.1"," ,E,1030, ","   28.7","E,0706, ","0.0","E,0916","-2.7","E,1117","-5.0","E,1127","-7.4","E,1203","","","0.0","E,0531","-2.2","E,0518","-6.7","E,0228","-6.7","E,0228","-9.0","E,0129","    3892.1","1","    3892.1","E","    952.7"," ,E","      7.54","E","     11.43","E","      3.64","E"
"UKE00105891","1978","55.5408","-2.905","168.0","BOWHILL, UK","","","","","       206","E","        91","E","         2","E","         0","E","        90","E","         4","E","        14","E","         0","E","  -13.8","E,0217, ","  30.0"," ,E,1227, ","   26.7","E,0528, ","-0.6","E,1018","-3.0","E,1126","-6.0","E,1127","-9.0","E,1220","-9.0","E,1220","-0.2","E,0519","-3.0","E,0426","-4.6","E,0411","-11.0","E,0220","-11.0","E,0220","    3893.7","7","    3893.7","E","    905.2"," ,E","      7.61","E","     11.38","E","      3.84","E"
"UKE00105891","1979","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       193","E","       105","E","         2","E","         0","E","       132","E","         8","E","        11","E","         0","E","  -15.2","E,0113, ","  40.0"," ,E,1013, ","   26.7","E,0618, ","-0.7","E,0915","-3.8","E,1110","-7.2","E,1113","-7.2","E,1113","","","0.0","E,0526","-2.5","E,0510","-5.3","E,0403","-7.7","E,0319","-9.5","E,0205","","","","","    853.9"," ,E","      6.58","E","     10.65","E","      2.52","E"
"UKE00105891","1980","55.5408","-2.905","168.0","BOWHILL, UK","      1.1","","       1.1","E","       200","E","        97","E","         2","E","         0","E","        89","E","         0","E","        14","E","         0","E","   -9.5","E,0323, ","  31.8"," ,E,0605, ","   25.7","E,0603, ","-1.0","E,1010","-3.4","E,1011","-5.6","E,1103","","","","","-0.7","E,0531","-2.5","E,0421","-4.5","E,0324","-9.5","E,0323","-9.5","E,0323","    3885.9","9","    3885.9","E","    891.1"," ,E","      7.74","E","     11.62","E","      3.85","E"
"UKE00105891","1981","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       189","E","       100","E","         3","E","         0","E","       101","E","        10","E","        17","E","         0","E","  -15.0","E,1217, ","  47.5"," ,E,1001, ","   23.9","E,0828,+","-0.3","E,1013","-3.4","E,1014","-6.1","E,1208","-8.2","E,1209","-8.9","E,1210","-3.5","E,0505","-3.5","E,0505","-5.0","E,0423","-8.4","E,0225","","","    3607.9","9","    3607.9","E","    956.3"," ,E","      7.46","E","     11.62","E","      3.31","E"
"UKE00105891","1982","55.5408","-2.905","168.0","BOWHILL, UK","     10.0","","      10.0","E","       194","E","       117","E","         4","E","         3","E","        63","E","         6","E","        33","E","         0","E","  -19.5","E,0108, ","  35.6"," ,E,0103, ","   27.9","E,0604, ","-0.4","E,1023","-2.2","E,1201","-6.0","E,1202","-6.8","E,1207","-9.3","E,1212","-1.0","E,0508","-3.9","E,0418","-5.2","E,0305","-8.2","E,0216","-14.8","E,0116","    3817.6","6","    3817.6","E","   1045.6"," ,E","      8.09","E","     12.21","E","      3.96","E"
"UKE00105891","1983","55.5408","-2.905","168.0","BOWHILL, UK","     14.3","","      14.3","E","","","","","","","         0","E","        77","E","         0","E","        43","E","         0","E","   -9.1","E,0223, ","","","   31.3","E,0711, ","-4.2","E,1021","-4.2","E,1021","-4.5","E,1029","-7.8","E,1122","","","-2.0","E,0422","-3.5","E,0418","-4.9","E,0407","-7.5","E,0224","-9.1","E,0223","    3781.9","9","    3781.9","E","","","      8.21","E","     12.29","E","      4.12","E"
"UKE00105891","1984","55.5408","-2.905","168.0","BOWHILL, UK","      4.0","","       4.0","E","       190","E","        97","E","         2","E","         0","E","        81","E","         4","E","        40","E","         0","E","  -12.2","E,0120, ","  26.2"," ,E,1127, ","   28.0","E,0820, ","-0.5","E,1002","-3.0","E,1106","-4.5","E,1226","-7.3","E,1227","","","-2.2","E,0519","-2.2","E,0519","-5.1","E,0405","-10.4","E,0125","-10.4","E,0125","    3625.2","2","    3625.2","E","    826.8"," ,E","      7.97","E","     12.15","E","      3.78","E"
"UKE00105891","1985","55.5408","-2.905","168.0","BOWHILL, UK","","","","","       202","E","       107","E","         5","E","         0","E","        95","E","","","","","","","  -11.1","E,0215, ","  49.1"," ,E,0726, ","","","-1.0","E,1023","-2.5","E,1102","-4.4","E,1113","-7.7","E,1129","-9.5","E,1230","-0.3","E,0507","-3.1","E,0426","-6.7","E,0320","-6.7","E,0320","-9.6","E,0217","","","","","    995.7"," ,E","","","","","      3.49","E"
"UKE00105891","1986","55.5408","-2.905","168.0","BOWHILL, UK","      0.5","","       0.5","E","       200","E","       106","E","         2","E","         0","E","        90","E","         3","E","        12","E","         0","E","  -12.6","E,0227, ","  30.2"," ,E,0825, ","   27.8","E,0627, ","-1.0","E,0911","-2.6","E,1102","-6.0","E,1121","","","","","-0.2","E,0517","-2.6","E,0404","-10.2","E,0303","-10.2","E,0303","-10.2","E,0303","    4036.2","2","    4036.2","E","    970.0"," ,E","      6.95","E","     10.72","E","      3.19","E"
"UKE00105891","1987","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       187","E","        94","E","         1","E","         0","E","        95","E","         6","E","         9","E","         0","E","  -13.1","E,0112, ","  27.7"," ,E,0710, ","   24.3","E,0705, ","-0.5","E,1012","-2.3","E,1024","-5.6","E,1208","-7.5","E,1213","","","0.0","E,0520","-3.0","E,0322","-7.7","E,0321","-7.7","E,0321","-9.5","E,0201","    3977.9","9","    3977.9","E","    871.7"," ,E","      7.23","E","     11.05","E","      3.42","E"
"UKE00105891","1988","55.5408","-2.905","168.0","BOWHILL, UK","      1.0","","       1.0","E","       197","E","       107","E","         2","E","         0","E","        69","E","         0","E","        13","E","         0","E","   -7.7","E,0314, ","  33.9"," ,E,0418, ","   25.6","E,0806, ","-0.7","E,1015","-2.3","E,1029","-6.3","E,1103","","","","","-2.3","E,0430","-2.3","E,0430","-4.5","E,0315","-7.7","E,0314","","","    3691.2","2","    3691.2","E","    920.0"," ,E","      8.14","E","     11.88","E","      4.39","E"
"UKE00105891","1989","55.5408","-2.905","168.0","BOWHILL, UK","","","","","       180","E","        81","E","         2","E","         0","E","        59","E","         0","E","        35","E","         0","E","   -5.8","E,1220,+","  40.0"," ,E,1216, ","   28.5","E,0723, ","-1.0","E,1106","-3.7","E,1125","-5.8","E,1204","","","","","-0.5","E,0428","-4.0","E,0426","-4.4","E,0226","","","","","","","","","    714.0"," ,E","      8.44","E","     12.34","E","      4.55","E"
"UKE00105891","1990","55.5408","-2.905","168.0","BOWHILL, UK","      1.1","","       1.1","E","       212","E","       109","E","         2","E","         0","E","        44","E","         0","E","        26","E","         0","E","   -4.4","E,0302, ","  26.8"," ,E,1002, ","   29.0","E,0801, ","-0.5","E,1030","-2.8","E,1122","","","","","","","-0.4","E,0427","-3.7","E,0408","-4.4","E,0302","","","","","    3315.9","9","    3315.9","E","   1044.6"," ,E","      8.72","E","     12.43","E","      5.01","E"
"UKE00105891","1991","55.5408","-2.905","168.0","BOWHILL, UK","      1.8","","       1.8","E","       190","E","        94","E","         1","E","         0","E","        84","E","         4","E","        24","E","         0","E","  -10.5","E,0114, ","  28.4"," ,E,1031, ","   24.9","E,0829, ","-1.4","E,0912","-3.8","E,1116","-4.7","E,1207","-8.1","E,1211","","","-0.3","E,0605","-2.6","E,0428","-4.5","E,0217","-8.2","E,0117","-10.1","E,0115","    3741.5","5","    3741.5","E","    859.5"," ,E","      7.94","E","     11.67","E","      4.21","E"
"UKE00105891","1992","55.5408","-2.905","168.0","BOWHILL, UK","      0.7","","       0.7","E","       208","E","       109","E","         2","E","         0","E","        75","E","         3","E","        18","E","         0","E","  -10.4","E,1230, ","  52.3"," ,E,0331, ","   27.5","E,0513, ","-0.9","E,1017","-2.9","E,1019","-5.7","E,1114","-8.9","E,1221","-8.9","E,1221","-0.2","E,0510","-2.8","E,0225","-4.6","E,0220","-7.5","E,0131","-8.9","E,0123","    3383.9","9","    3383.9","E","    938.8"," ,E","      7.91","E","     11.70","E","      4.13","E"
"UKE00105891","1993","55.5408","-2.905","168.0","BOWHILL, UK","      0.0","","       0.0","E","       186","E","       102","E","         3","E","         0","E","        83","E","         2","E","         8","E","         0","E","   -9.1","E,1124, ","  46.7"," ,E,0513, ","   25.7","E,0608, ","0.0","E,0927","-2.3","E,0928","-5.5","E,1017","-7.8","E,1120","-9.1","E,1124","-1.2","E,0504","-3.1","E,0403","-5.6","E,0326","","","","","    3698.7","7","    3698.7","E","    971.3"," ,E","      7.50","E","     11.18","E","      3.82","E"
"UKE00105891","1994","55.5408","-2.905","168.0","BOWHILL, UK","      0.4","","       0.4","E","       206","E","       116","E","         3","E","         0","E","        62","E","         0","E","        15","E","         0","E","   -5.6","E,1222, ","  34.5"," ,E,0822, ","   26.7","E,0612, ","-1.5","E,1004","-3.4","E,1130","-5.6","E,1222","","","","","-1.3","E,0519","-2.4","E,0411","-4.7","E,0223","","","","","    4059.0","0","    4059.0","E","    981.3"," ,E","      7.96","E","     11.56","E","      4.36","E"
"UKE00105891","1995","55.5408","-2.905","168.0","BOWHILL, UK","","","","","       199","E","        99","E","         1","E","         0","E","        80","E","","","","","","","  -16.4","E,1230, ","  29.5"," ,E,1115, ","","","-0.9","E,0928","-2.7","E,1105","-5.7","E,1208","-8.8","E,1221","-13.2","E,1227","-1.5","E,0518","-2.7","E,0428","-5.6","E,0304","-7.0","E,0209","","","    3438.3","3","    3438.3","E","    810.8"," ,E","","","","","      4.27","E"
"UKE00105891","1996","55.5408","-2.905","168.0","BOWHILL, UK","      1.0","","       1.0","E","       173","E","        90","E","         4","E","         0","E","        81","E","         1","E","        30","E","         0","E","   -7.0","E,1119, ","  75.3"," ,E,1203, ","   25.9","E,0719, ","-0.8","E,1107","-3.0","E,1111","-7.0","E,1119","-7.0","E,1119","","","-1.1","E,0518","-4.6","E,0406","-4.6","E,0406","","","","","","","","","    884.5"," ,E","      7.72","E","     11.31","E","      4.12","E"
