"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105880","2010","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     15.0","","      15.0","E","       153","E","        88","E","         7","E","         0","E","        26","E","         0","E","        41","E","         0","E","   -3.0","E,1129, ","  38.7"," ,E,0227, ","   27.1","E,0718, ","-1.3","E,1128","-3.0","E,1129","","","","","-1.3","E,0307","-2.5","E,0214","","","","","","","    2485.9","9","    2485.9","E","    881.5"," ,E","     10.91","E","     13.74","E","      8.09","E"
"UKE00105880","2011","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     25.3","","      25.3","E","       142","E","        73","E","         3","E","         0","E","         2","E","         0","E","        36","E","         0","E","   -0.8","E,0129, ","  33.9"," ,E,1215, ","   30.0","E,0625, ","","","","","","","","","-0.4","E,0308","","","","","","","","","    2346.6","6","    2346.6","E","    732.5"," ,E","     12.39","E","     15.16","E","      9.61","E"
"UKE00105880","2012","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     27.4","","      27.4","E","       185","E","       111","E","         3","E","         0","E","        10","E","         0","E","        26","E","         0","E","   -5.3","E,0211, ","  28.4"," ,E,1219, ","   28.1","E,0816, ","","","","","","","","","-1.6","E,0212","-5.3","E,0211","-5.3","E,0211","","","","","    2283.4","4","    2283.4","E","   1005.9"," ,E","     11.59","E","     14.21","E","      8.96","E"
"UKE00105880","2013","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     38.2","","      38.2","E","       180","E","       109","E","         2","E","         0","E","        11","E","         0","E","        48","E","         0","E","   -1.9","E,0117, ","  51.6"," ,E,0310, ","   30.2","E,0731, ","","","","","","","","","-0.7","E,0407","","","","","","","","","    2636.8","8","    2636.8","E","    962.4"," ,E","     11.21","E","     13.98","E","      8.44","E"
"UKE00105880","2014","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     34.6","","      34.6","E","       185","E","       113","E","         2","E","         0","E","         1","E","         0","E","        50","E","         0","E","   -0.6","E,1229, ","  30.3"," ,E,1012, ","   27.2","E,0723, ","-0.6","E,1229","","","","","","","","","","","","","","","","","    2135.6","6","    2135.6","E","    973.4"," ,E","     12.66","E","     15.38","E","      9.94","E"
"UKE00105880","2015","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     18.6","","      18.6","E","       173","E","        95","E","         1","E","         0","E","         4","E","         0","E","        32","E","         0","E","   -0.4","E,0209, ","  36.3"," ,E,0822, ","   30.8","E,0629, ","","","","","","","","","-0.1","E,0218","","","","","","","","","    2208.8","8","    2208.8","E","    834.5"," ,E","     12.04","E","     14.78","E","      9.31","E"
"UKE00105880","2016","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     37.3","","      37.3","E","       164","E","        96","E","         2","E","         0","E","         3","E","         0","E","        35","E","         1","E","   -3.1","E,1130, ","  27.6"," ,E,0103, ","   33.9","E,0718, ","-3.1","E,1130","-3.1","E,1130","","","","","-1.6","E,0120","","","","","","","","","    2270.8","8","    2270.8","E","    862.4"," ,E","     11.72","E","     14.43","E","      9.01","E"
"UKE00105880","2017","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     38.1","","      38.1","E","       175","E","       101","E","         6","E","         0","E","         6","E","         0","E","        31","E","         1","E","   -3.7","E,0121, ","  38.0"," ,E,0831, ","   32.4","E,0619, ","","","","","","","","","-1.2","E,0127","-2.6","E,0122","","","","","","","    2215.4","4","    2215.4","E","   1035.7"," ,E","     12.14","E","     14.90","E","      9.40","E"
"UKE00105880","2018","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","","","","","       168","E","        95","E","         1","E","         0","E","        10","E","         1","E","        73","E","         0","E","   -4.7","E,0228, ","  26.0"," ,E,0922, ","   28.7","E,0707, ","-1.9","E,1214","","","","","","","0.0","E,0319","-2.4","E,0302","-4.7","E,0228","","","","","    2262.1","1","    2262.1","E","    752.2"," ,E","     12.20","E","     15.15","E","      9.25","E"
"UKE00105880","2019","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     49.8","","      49.8","E","       185","E","       115","E","         1","E","         0","E","         0","E","         0","E","        43","E","         1","E","    0.1","E,0118, ","  37.6"," ,E,1030, ","   36.0","E,0722, ","","","","","","","","","","","","","","","","","","","","","","","   1006.8"," ,E","     12.14","E","     14.97","E","      9.30","E"
"UKE00105880","2020","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","","","","","       174","E","       109","E","         6","E","         0","E","         0","E","         0","E","        54","E","         1","E","    1.3","E,0325, ","  39.6"," ,E,0611, ","   33.0","E,0806, ","","","","","","","","","","","","","","","","","","","","","","","   1105.3"," ,E","     12.65","E","     15.50","E","      9.80","E"
"UKE00105880","2021","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","","","","","       171","E","        98","E","         3","E","         0","E","         8","E","         0","E","        33","E","         0","E","   -3.5","E,0211, ","  27.6"," ,E,0913, ","   30.9","E,0906, ","","","","","","","","","-1.1","E,0214","-2.5","E,0212","","","","","","","","","","","    847.2"," ,E","     11.87","E","     14.68","E","      9.06","E"
"UKE00105880","2022","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","    124.0","","     124.0","E","       161","E","        84","E","         2","E","         0","E","         3","E","         0","E","        73","E","         1","E","   -1.4","E,1213, ","  32.0"," ,E,0824, ","   32.7","E,0812, ","-1.4","E,1213","","","","","","","","","","","","","","","","","    2085.9","9","    2085.9","E","    760.2"," ,E","     13.05","E","     16.01","E","     10.09","E"
"UKE00105880","2023","49.2167","-2.2","84.0","JERSEY AIRPORT, UK","     71.0","","      71.0","E","","","","","","","         0","E","         2","E","         0","E","        53","E","         0","E","   -1.4","E,0122, ","","","   30.7","E,0908, ","","","","","","","","","-0.9","E,0208","","","","","","","","","    2000.1","1","    2000.1","E","","","     12.83","E","     15.53","E","     10.14","E"
