"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105864","1961","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","      0.3","","       0.3","E","       209","E","       103","E","         3","E","         0","E","        63","E","         7","E","        12","E","         0","E","  -12.8","E,1228, ","  33.0"," ,E,0712, ","   28.3","E,0831, ","0.0","E,1029","-3.3","E,1110","-4.4","E,1127","-6.7","E,1218","-10.0","E,1225","0.0","E,0528","-2.8","E,0221","-5.0","E,0126","","","","","","","","","    857.7"," ,E","      8.49","E","     12.33","E","      4.65","E"
"UKE00105864","1962","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","      0.0","","       0.0","E","       201","E","        99","E","         1","E","         0","E","        86","E","         8","E","         3","E","         0","E","  -15.6","E,1229, ","  35.6"," ,E,1117, ","   21.7","E,0607, ","-0.6","E,1013","-2.8","E,1027","-4.4","E,1120","-8.3","E,1224","-12.2","E,1225","-0.6","E,0503","-5.0","E,0414","-5.0","E,0414","-7.2","E,0318","-8.9","E,0306","    3849.5","5","    3849.5","E","    734.8"," ,E","      7.25","E","     11.00","E","      3.51","E"
"UKE00105864","1963","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","      0.0","","       0.0","E","       199","E","        91","E","         0","E","         1","E","        90","E","        28","E","        17","E","         0","E","  -18.3","E,0112, ","  23.9"," ,E,0628, ","   25.6","E,0729, ","-1.7","E,1116","-2.2","E,1117","-4.4","E,1210","-9.4","E,1220","-9.4","E,1220","-0.1","E,0412","-2.2","E,0304","-5.0","E,0303","-7.2","E,0301","-8.9","E,0225","    4053.9","9","    4053.9","E","    718.9"," ,E","      7.02","E","     10.78","E","      3.27","E"
"UKE00105864","1964","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","      0.0","","       0.0","E","       170","E","        89","E","         2","E","         0","E","        77","E","         3","E","        15","E","         0","E","  -15.0","E,1228, ","  32.0"," ,E,1212, ","   23.9","E,0804, ","-0.6","E,1012","-2.2","E,1013","-4.4","E,1110","-6.7","E,1218","-15.0","E,1228","-2.8","E,0407","-2.8","E,0407","-5.6","E,0308","-7.8","E,0207","","","    3688.5","5","    3688.5","E","    631.8"," ,E","      8.17","E","     11.89","E","      4.45","E"
"UKE00105864","1965","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","      0.0","","       0.0","E","       224","E","       112","E","         4","E","         2","E","        80","E","         3","E","         9","E","         0","E","  -19.4","E,0303, ","  41.1"," ,E,0908, ","   25.0","E,0512, ","-2.8","E,1103","-2.8","E,1103","-5.6","E,1114","-7.2","E,1115","","","-2.2","E,0520","-2.2","E,0520","-4.4","E,0309","-8.9","E,0307","-8.9","E,0307","    3630.1","1","    3630.1","E","   1026.1"," ,E","      7.67","E","     11.27","E","      4.08","E"
"UKE00105864","1966","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","","","","","       222","E","       126","E","         5","E","         0","E","        52","E","         7","E","        11","E","         0","E","  -10.6","E,0116, ","  38.4"," ,E,1209, ","   23.9","E,0818,+","0.0","E,1026","-2.8","E,1029","","","","","","","-0.6","E,0528","-3.9","E,0319","-8.9","E,0120","-8.9","E,0120","-8.9","E,0120","","","","","   1074.6"," ,E","      8.20","E","     11.57","E","      4.82","E"
"UKE00105864","1967","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","","","","","       219","E","       120","E","         4","E","         0","E","        49","E","         0","E","        11","E","         0","E","  -10.6","E,1210, ","  43.4"," ,E,0713, ","   25.0","E,0711, ","-3.3","E,1104","-3.3","E,1104","-5.0","E,1118","-7.8","E,1208","-10.0","E,1209","-2.2","E,0503","-2.2","E,0503","-5.0","E,0401","-7.8","E,0109","","","    3580.3","3","    3580.3","E","   1128.9"," ,E","      8.36","E","     11.97","E","      4.75","E"
"UKE00105864","1968","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","      2.2","","       2.2","E","       177","E","        98","E","         2","E","         0","E","        78","E","         1","E","        11","E","         0","E","  -13.3","E,0110, ","  27.2"," ,E,0702, ","   26.1","E,0821, ","-4.4","E,1104","-4.4","E,1104","-4.4","E,1104","-7.8","E,1214","","","-0.6","E,0519","-2.2","E,0414","-4.4","E,0409","-7.2","E,0225","-13.3","E,0110","","","","","    806.0"," ,E","      8.07","E","     11.64","E","      4.51","E"
"UKE00105864","1969","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","","","","","       187","E","       107","E","         3","E","         0","E","        95","E","","","","","","","  -16.7","E,0216, ","  49.6"," ,E,1103, ","","","-2.2","E,1107","-2.2","E,1107","-4.4","E,1129","-6.7","E,1130","","","0.0","E,0606","-3.3","E,0420","-5.6","E,0328","-7.8","E,0219","-12.8","E,0218","","","","","   1024.9"," ,E","","","","","      4.47","E"
"UKE00105864","1970","53.15","-3.1958","210.0","LOGGERHEADS COLOMENDY CENTRE, UK","      5.0","","       5.0","E","       221","E","       119","E","         1","E","         0","E","        81","E","         0","E","        28","E","         0","E","  -12.8","E,0107, ","  45.2"," ,E,0820, ","   28.3","E,0706, ","-0.6","E,1009","-2.2","E,1116","-4.4","E,1225","","","","","-0.6","E,0428","-2.8","E,0414","-5.0","E,0325","-7.8","E,0309","-9.4","E,0215","","","","","   1011.6"," ,E","      8.40","E","     12.05","E","      4.74","E"
