"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105903","1911","53.8131","-1.7739","134.0","BRADFORD, UK","     30.9","","      30.9","E","       174","E","        84","E","         2","E","         0","E","        34","E","         0","E","        49","E","         0","E","   -6.7","E,0201, ","  42.4"," ,E,0624, ","   31.1","E,0808, ","-2.2","E,1029","-2.2","E,1029","","","","","","","0.0","E,0412","-2.8","E,0406","-5.0","E,0202","-6.7","E,0201","","","","","","","    712.8"," ,E","      9.27","E","     12.70","E","      5.84","E"
"UKE00105903","1912","53.8131","-1.7739","134.0","BRADFORD, UK","","","","","       197","E","       121","E","         4","E","","","","","         5","E","        12","E","         0","E","","","  39.4"," ,E,1026, ","   26.1","E,0714,+","","","","","","","","","","","","","","","","","","","","","","","","","   1098.7"," ,E","","","     11.75","E","",""
"UKE00105903","1913","53.8131","-1.7739","134.0","BRADFORD, UK","      0.3","","       0.3","E","       183","E","        96","E","         0","E","         0","E","        38","E","         0","E","        18","E","         0","E","   -7.8","E,1231, ","  21.0"," ,E,1226, ","   26.1","E,0802, ","-0.6","E,1024","-2.8","E,1206","-7.8","E,1231","-7.8","E,1231","","","-0.6","E,0413","-3.3","E,0318","","","","","","","    3390.4","4","    3390.4","E","    769.6"," ,E","      8.99","E","     12.29","E","      5.69","E"
"UKE00105903","1914","53.8131","-1.7739","134.0","BRADFORD, UK","      5.0","","       5.0","E","       183","E","        95","E","         1","E","         0","E","        41","E","         0","E","        31","E","         0","E","  -10.0","E,0101, ","  51.1"," ,E,0701, ","   26.1","E,0629, ","-0.6","E,1114","-3.3","E,1121","-5.0","E,1225","","","","","-1.1","E,0526","-2.2","E,0328","-10.0","E,0101","-10.0","E,0101","-10.0","E,0101","    3078.9","9","    3078.9","E","    926.6"," ,E","      9.27","E","     12.88","E","      5.66","E"
"UKE00105903","1915","53.8131","-1.7739","134.0","BRADFORD, UK","","","","","       163","E","        97","E","         4","E","         0","E","        62","E","","","","","","","   -6.1","E,1117, ","  29.5"," ,E,0628,+","","","0.0","E,0928","-2.8","E,1114","-5.6","E,1115","","","","","0.0","E,0514","-2.2","E,0331","-5.0","E,0330","","","","","    3313.8","8","    3313.8"," ","    933.4"," ,E","","","","","      4.54","E"
"UKE00105903","1916","53.8131","-1.7739","134.0","BRADFORD, UK","      5.6","","       5.6","E","       189","E","       112","E","         1","E","         0","E","        64","E","         0","E","        26","E","         0","E","   -6.7","E,1220, ","  35.9"," ,E,0703, ","   25.6","E,0804,+","-1.1","E,1021","-2.2","E,1128","-4.4","E,1206","-6.7","E,1220","","","0.0","E,0410","-2.2","E,0329","","","","","","","","","","","    968.5"," ,E","      8.51","E","     11.76","E","      5.25","E"
"UKE00105903","1917","53.8131","-1.7739","134.0","BRADFORD, UK","","","","","       177","E","        83","E","         1","E","         0","E","       105","E","","","","","","","  -10.6","E,0402, ","  25.4"," ,E,0310, ","","","-1.7","E,1007","-3.9","E,1204","-4.4","E,1211","","","","","-1.7","E,0507","-2.2","E,0415","-7.2","E,0406","-7.2","E,0406","-10.6","E,0402","","","","","    750.7"," ,E","","","","","      4.44","E"
"UKE00105903","1918","53.8131","-1.7739","134.0","BRADFORD, UK","      5.1","","       5.1","E","       192","E","       103","E","         3","E","         0","E","        53","E","         1","E","        26","E","         0","E","  -10.6","E,0114, ","  35.0"," ,E,0720, ","   26.7","E,0520, ","-1.7","E,1107","-3.3","E,1113","","","","","","","0.0","E,0422","-2.2","E,0220","-9.4","E,0115","-9.4","E,0115","-9.4","E,0115","    3330.5","5","    3330.5","E","    962.5"," ,E","      8.75","E","     12.15","E","      5.34","E"
"UKE00105903","1919","53.8131","-1.7739","134.0","BRADFORD, UK","      7.0","","       7.0","E","       174","E","        93","E","         4","E","         0","E","        82","E","         2","E","        32","E","         0","E","  -10.0","E,0209, ","  47.5"," ,E,0319, ","   27.2","E,0910,+","-0.6","E,0928","-6.1","E,1112","-6.1","E,1112","-7.8","E,1116","","","-2.2","E,0428","-2.2","E,0428","-4.4","E,0330","-7.2","E,0211","-8.9","E,0210","    3619.5","5","    3619.5","E","    910.2"," ,E","      7.71","E","     11.23","E","      4.18","E"
"UKE00105903","1920","53.8131","-1.7739","134.0","BRADFORD, UK","      0.0","","       0.0","E","       197","E","       107","E","         4","E","         0","E","        39","E","         2","E","        11","E","         0","E","   -5.6","E,1213, ","  28.4"," ,E,0128, ","   23.9","E,0616, ","-0.6","E,1031","-2.2","E,1212","-5.6","E,1213","","","","","0.0","E,0406","-2.2","E,0309","-5.0","E,0308","","","","","    3410.4","4","    3410.4","E","   1001.2"," ,E","      8.89","E","     12.14","E","      5.65","E"
