"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105867","1960","52.4317","-4.0197","31.0","GOGERDDAN, UK","      2.5","","       2.5","E","","","","","","","         0","E","        60","E","         0","E","        17","E","         0","E","   -5.0","E,0108, ","","","   28.3","E,0603, ","0.0","E,1015","-2.2","E,1107","-4.4","E,1211","","","","","-0.6","E,0501","-2.2","E,0223","-4.4","E,0213","","","","","","","","","","","      9.76","E","     13.50","E","      6.03","E"
"UKE00105867","1961","52.4317","-4.0197","31.0","GOGERDDAN, UK","      4.2","","       4.2","E","       191","E","       117","E","         2","E","         0","E","        39","E","         1","E","        16","E","         0","E","  -10.0","E,1231,+","  34.8"," ,E,0422, ","   31.1","E,0831, ","-1.1","E,1110","-2.2","E,1127","-5.0","E,1207","-10.0","E,1228","-10.0","E,1228","-1.1","E,0528","-2.2","E,0322","","","","","","","    3025.2","2","    3025.2","E","    906.0"," ,E","      9.96","E","     13.58","E","      6.35","E"
"UKE00105867","1962","52.4317","-4.0197","31.0","GOGERDDAN, UK","      0.0","","       0.0","E","       209","E","       103","E","         1","E","         0","E","        60","E","         0","E","         6","E","         0","E","  -12.2","E,0102, ","  35.3"," ,E,0911, ","   23.9","E,0708,+","-2.2","E,1027","-2.2","E,1027","-5.6","E,1203","-7.2","E,1226","","","-0.6","E,0501","-2.2","E,0414","-4.4","E,0328","-6.7","E,0306","-11.7","E,0103","    3315.6","6","    3315.6","E","    853.4"," ,E","      8.66","E","     12.34","E","      4.99","E"
"UKE00105867","1963","52.4317","-4.0197","31.0","GOGERDDAN, UK","      1.2","","       1.2","E","       191","E","       103","E","         2","E","         0","E","        76","E","         8","E","        25","E","         0","E","  -12.2","E,0112, ","  32.5"," ,E,0430, ","   26.1","E,0729,+","-0.1","E,1121","-5.6","E,1209","-5.6","E,1209","-7.8","E,1221","","","0.0","E,0523","-3.9","E,0323","-5.6","E,0226","-8.9","E,0225","-8.9","E,0225","    3488.3","3","    3488.3","E","    813.8"," ,E","      8.70","E","     12.16","E","      5.25","E"
"UKE00105867","1964","52.4317","-4.0197","31.0","GOGERDDAN, UK","      1.9","","       1.9","E","       181","E","        87","E","         1","E","         0","E","        61","E","         0","E","        24","E","         0","E","   -7.2","E,0206, ","  57.4"," ,E,1212, ","   25.6","E,0516, ","-2.2","E,1013","-2.2","E,1013","-4.4","E,1109","-6.7","E,1228","","","-0.6","E,0407","-3.9","E,0308","-4.4","E,0221","-7.2","E,0206","","","    3065.4","4","    3065.4","E","    780.9"," ,E","      9.55","E","     13.24","E","      5.87","E"
"UKE00105867","1965","52.4317","-4.0197","31.0","GOGERDDAN, UK","      5.9","","       5.9","E","       201","E","       112","E","         3","E","         0","E","        68","E","         1","E","        13","E","         0","E","   -9.4","E,0303,+","  30.7"," ,E,1001, ","   27.2","E,0811, ","0.0","E,1023","-2.8","E,1103","-6.7","E,1115","-6.7","E,1115","","","-1.7","E,0520","-2.8","E,0309","-5.0","E,0307","-8.3","E,0305","-9.4","E,0303","    3213.1","1","    3213.1","E","    951.9"," ,E","      9.04","E","     12.66","E","      5.41","E"
"UKE00105867","1966","52.4317","-4.0197","31.0","GOGERDDAN, UK","      2.5","","       2.5","E","       208","E","       102","E","         0","E","         0","E","        31","E","         1","E","        12","E","         0","E","   -7.8","E,0115, ","  22.9"," ,E,0710, ","   24.4","E,0720,+","0.0","E,1026","-2.2","E,1029","","","","","","","0.0","E,0414","-4.4","E,0403","-4.4","E,0403","-6.7","E,0116","","","    3116.0","0","    3116.0","E","    805.0"," ,E","      9.69","E","     13.09","E","      6.29","E"
"UKE00105867","1967","52.4317","-4.0197","31.0","GOGERDDAN, UK","      1.6","","       1.6","E","","","","","","","         0","E","        44","E","         0","E","        16","E","         0","E","   -7.8","E,1210, ","","","   27.2","E,0711, ","-0.6","E,1104","-2.8","E,1117","-6.7","E,1209","-6.7","E,1209","","","-1.7","E,0502","-3.3","E,0401","-6.7","E,0110","-6.7","E,0110","","","    3130.3","3","    3130.3","E","","","      9.70","E","     13.08","E","      6.33","E"
"UKE00105867","1968","52.4317","-4.0197","31.0","GOGERDDAN, UK","      2.6","","       2.6","E","       191","E","       107","E","         3","E","         0","E","        65","E","         0","E","        26","E","         0","E","   -7.8","E,1214, ","  35.6"," ,E,0108, ","   26.1","E,0821, ","-4.4","E,1104","-4.4","E,1104","-4.4","E,1104","-7.8","E,1214","","","-0.6","E,0519","-2.8","E,0412","-6.1","E,0309","-6.7","E,0224","","","    3220.1","1","    3220.1","E","    966.1"," ,E","      9.46","E","     13.12","E","      5.80","E"
"UKE00105867","1969","52.4317","-4.0197","31.0","GOGERDDAN, UK","      6.1","","       6.1","E","       203","E","       112","E","         3","E","         0","E","        63","E","         1","E","        28","E","         0","E","   -8.3","E,0204,+","  36.6"," ,E,0525, ","   29.4","E,0714, ","0.0","E,0930","-3.3","E,1125","-6.7","E,1129","-6.7","E,1129","","","0.0","E,0501","-2.8","E,0403","-5.6","E,0328","-7.8","E,0217","","","    3114.0","0","    3114.0","E","   1057.6"," ,E","      9.35","E","     12.98","E","      5.72","E"
"UKE00105867","1970","52.4317","-4.0197","31.0","GOGERDDAN, UK","      8.1","","       8.1","E","       228","E","       122","E","         2","E","         0","E","        58","E","         0","E","        36","E","         0","E","   -6.7","E,0105, ","  29.7"," ,E,1111, ","   27.2","E,0802, ","-1.1","E,1115","-2.8","E,1208","-4.4","E,1222","","","","","-1.1","E,0427","-2.2","E,0411","-4.4","E,0309","-6.7","E,0105","","","    3104.1","1","    3104.1","E","   1202.4"," ,E","      9.76","E","     13.07","E","      6.45","E"
"UKE00105867","1971","52.4317","-4.0197","31.0","GOGERDDAN, UK","      4.7","","       4.7","E","       164","E","       101","E","         6","E","         0","E","        46","E","         0","E","        29","E","         0","E","   -6.3","E,0104, ","  55.3"," ,E,0618, ","   28.4","E,0707, ","-0.8","E,1107","-3.3","E,1110","-4.6","E,1124","","","","","0.0","E,0503","-3.9","E,0307","-4.7","E,0304","","","","","    3029.7","7","    3029.7","E","    949.7"," ,E","     10.04","E","     13.84","E","      6.24","E"
"UKE00105867","1972","52.4317","-4.0197","31.0","GOGERDDAN, UK","      1.9","","       1.9","E","       178","E","       112","E","         4","E","         0","E","        27","E","         0","E","        12","E","         0","E","   -8.6","E,0131, ","  33.4"," ,E,0331, ","   26.0","E,0717, ","-0.8","E,1004","-4.3","E,1118","-5.5","E,1125","","","","","0.0","E,0421","-7.3","E,0201","-7.3","E,0201","-7.3","E,0201","","","    2961.2","2","    2961.2","E","   1044.8"," ,E","      9.19","E","     12.80","E","      5.58","E"
"UKE00105867","1973","52.4317","-4.0197","31.0","GOGERDDAN, UK","     12.5","","      12.5","E","       181","E","       110","E","         6","E","         0","E","        56","E","         0","E","        30","E","         0","E","   -4.8","E,0118, ","  81.8"," ,E,0805, ","   28.4","E,0813, ","-0.6","E,1029","-2.5","E,1120","-4.5","E,1202","","","","","-1.0","E,0515","-2.5","E,0429","-4.5","E,0410","","","","","    3165.1","1","    3165.1","E","   1138.2"," ,E","      9.70","E","     13.27","E","      6.13","E"
"UKE00105867","1974","52.4317","-4.0197","31.0","GOGERDDAN, UK","      0.0","","       0.0","E","       205","E","       131","E","         1","E","         0","E","        23","E","         0","E","         7","E","         0","E","   -3.0","E,0101, ","  27.0"," ,E,0905, ","   26.0","E,0620, ","-0.5","E,1012","","","","","","","","","-0.6","E,0508","-2.5","E,0312","","","","","","","    2986.4","4","    2986.4","E","   1157.4"," ,E","      9.64","E","     12.96","E","      6.31","E"
"UKE00105867","1975","52.4317","-4.0197","31.0","GOGERDDAN, UK","     25.2","","      25.2","E","       181","E","       107","E","         1","E","         0","E","        40","E","         0","E","        34","E","         0","E","   -5.0","E,0329, ","  30.3"," ,E,1201, ","   30.4","E,0802, ","-2.2","E,1013","-2.2","E,1013","","","","","","","-0.3","E,0410","-2.2","E,0331","-5.0","E,0329","","","","","    3158.7","7","    3158.7","E","    914.2"," ,E","     10.00","E","     13.66","E","      6.35","E"
"UKE00105867","1976","52.4317","-4.0197","31.0","GOGERDDAN, UK","     55.8","","      55.8","E","       168","E","        95","E","         1","E","         0","E","        48","E","         0","E","        47","E","         1","E","   -6.4","E,1205, ","  25.9"," ,E,0910, ","   32.4","E,0701, ","-0.5","E,1103","-3.6","E,1204","-6.4","E,1205","","","","","-0.7","E,0429","-3.0","E,0428","-5.9","E,0309","","","","","    2991.5","5","    2991.5","E","    776.6"," ,E","      9.90","E","     13.61","E","      6.19","E"
"UKE00105867","1977","52.4317","-4.0197","31.0","GOGERDDAN, UK","      7.1","","       7.1","E","       201","E","       126","E","         6","E","         0","E","        34","E","         0","E","        22","E","         0","E","   -6.5","E,0112, ","  33.8"," ,E,0814, ","   27.1","E,0704, ","-0.6","E,1122","-4.4","E,1126","-4.4","E,1126","","","","","-0.6","E,0501","-3.6","E,0408","-4.9","E,0130","","","","","    3107.6","6","    3107.6","E","   1149.5"," ,E","      9.75","E","     13.10","E","      6.41","E"
"UKE00105867","1978","52.4317","-4.0197","31.0","GOGERDDAN, UK","      2.3","","       2.3","E","       194","E","       103","E","         2","E","         0","E","        41","E","         0","E","        13","E","         0","E","   -7.3","E,0211, ","  32.6"," ,E,0814, ","   27.5","E,0530, ","-1.9","E,1127","-5.1","E,1128","-5.1","E,1128","","","","","-0.5","E,0417","-2.4","E,0415","-5.1","E,0411","-7.2","E,0212","","","    3010.0","0","    3010.0","E","    957.8"," ,E","      9.61","E","     12.81","E","      6.41","E"
"UKE00105867","1979","52.4317","-4.0197","31.0","GOGERDDAN, UK","      1.2","","       1.2","E","       207","E","       134","E","         3","E","         0","E","        59","E","         0","E","        10","E","         0","E","  -10.0","E,0128, ","  59.0"," ,E,0510, ","   23.9","E,0726, ","0.0","E,0922","-4.8","E,1113","-4.8","E,1113","","","","","-1.5","E,0506","-3.5","E,0323","-5.9","E,0215","-10.0","E,0128","-10.0","E,0128","    3282.6","6","    3282.6","E","   1278.0"," ,E","      8.88","E","     12.08","E","      5.67","E"
"UKE00105867","1980","52.4317","-4.0197","31.0","GOGERDDAN, UK","      6.1","","       6.1","E","       209","E","       124","E","         2","E","         0","E","        49","E","         0","E","        19","E","         0","E","   -6.7","E,0103,+","  33.7"," ,E,0614, ","   28.1","E,0603, ","-1.0","E,1103","-3.8","E,1112","-4.9","E,1201","","","","","-1.5","E,0421","-3.4","E,0323","-4.5","E,0119","-6.7","E,0103","","","    3105.3","3","    3105.3","E","   1112.9"," ,E","      9.67","E","     12.98","E","      6.36","E"
"UKE00105867","1981","52.4317","-4.0197","31.0","GOGERDDAN, UK","      1.7","","       1.7","E","       216","E","       120","E","         7","E","         0","E","        48","E","         0","E","        15","E","         0","E","  -12.4","E,1213, ","  43.4"," ,E,0309, ","   25.0","E,0827, ","-0.4","E,1016","-2.5","E,1209","-6.3","E,1210","-11.4","E,1212","-11.4","E,1212","-0.3","E,0503","-3.8","E,0225","-4.9","E,0214","","","","","    2987.2","2","    2987.2","E","   1227.2"," ,E","      9.48","E","     12.74","E","      6.21","E"
"UKE00105867","1982","52.4317","-4.0197","31.0","GOGERDDAN, UK","      6.4","","       6.4","E","       202","E","       120","E","         3","E","         0","E","        49","E","         2","E","        27","E","         0","E","  -11.6","E,0115, ","  33.3"," ,E,0924, ","   27.5","E,0707, ","-0.4","E,1023","-2.4","E,1130","","","","","","","-1.1","E,0509","-2.6","E,0305","-11.6","E,0115","-11.6","E,0115","-11.6","E,0115","    3090.0","0","    3090.0","E","   1152.3"," ,E","      9.80","E","     13.52","E","      6.08","E"
"UKE00105867","1983","52.4317","-4.0197","31.0","GOGERDDAN, UK","     32.0","","      32.0","E","       200","E","       118","E","         5","E","         0","E","        46","E","         0","E","        40","E","         0","E","   -6.5","E,1123,+","  61.8"," ,E,0816, ","   29.6","E,0711, ","-0.3","E,1022","-4.3","E,1029","-4.5","E,1115","","","","","-2.9","E,0420","-2.9","E,0420","-5.4","E,0215","","","","","    3160.7","7","    3160.7","E","   1159.2"," ,E","      9.94","E","     13.47","E","      6.41","E"
"UKE00105867","1984","52.4317","-4.0197","31.0","GOGERDDAN, UK","     18.4","","      18.4","E","       180","E","       116","E","         3","E","         0","E","        32","E","         0","E","        37","E","         0","E","   -6.3","E,0120, ","  31.6"," ,E,0903, ","   30.2","E,0707, ","0.0","E,1027","","","","","","","","","-2.2","E,0513","-2.2","E,0513","-5.0","E,0402","","","","","    2970.2","2","    2970.2","E","   1086.2"," ,E","      9.87","E","     13.48","E","      6.28","E"
