"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00100808","1908","53.7667","0.3667","2.0","HULL, UK","","","","","       188","E","        74","E","         0","E","         0","E","        53","E","","","","","","","  -11.1","E,1230, ","  19.3"," ,E,0708, ","","","0.0","E,1025","-3.3","E,1108","-6.7","E,1228","-6.7","E,1228","-11.1","E,1230","0.0","E,0426","-2.2","E,0317","-6.1","E,0104","","","","","","","","","    514.8"," ,E","","","","","      5.54","E"
"UKE00100808","1909","53.7667","0.3667","2.0","HULL, UK","","","","","       195","E","        83","E","         3","E","         0","E","        78","E","         4","E","        28","E","         0","E","  -11.1","E,1221, ","  68.1"," ,E,0801, ","   28.3","E,0814, ","-1.7","E,1026","-2.2","E,1031","-7.8","E,1220","-7.8","E,1220","-11.1","E,1221","-0.6","E,0501","-2.2","E,0408","-5.6","E,0317","-7.2","E,0127","","","    3207.8","8","    3207.8","E","    783.8"," ,E","      8.69","E","     12.50","E","      4.88","E"
"UKE00100808","1910","53.7667","0.3667","2.0","HULL, UK","      0.6","","       0.6","E","       207","E","        79","E","         1","E","         0","E","        50","E","         1","E","        29","E","         0","E","   -8.9","E,0127, ","  37.6"," ,E,0624, ","   26.1","E,0620, ","0.0","E,1103","-3.3","E,1120","","","","","","","0.0","E,0423","-2.2","E,0410","-8.9","E,0127","-8.9","E,0127","-8.9","E,0127","","","","","    652.5"," ,E","      9.24","E","     12.81","E","      5.68","E"
"UKE00100808","1911","53.7667","0.3667","2.0","HULL, UK","     57.5","","      57.5","E","       191","E","        78","E","         2","E","         0","E","        29","E","         0","E","        67","E","         0","E","   -6.1","E,0201, ","  26.7"," ,E,0923, ","   31.7","E,0720, ","-1.7","E,1029","","","","","","","","","-0.6","E,0501","-6.1","E,0201","-6.1","E,0201","","","","","    3156.2","2","    3156.2","E","    616.7"," ,E","     10.06","E","     13.89","E","      6.23","E"
"UKE00100808","1912","53.7667","0.3667","2.0","HULL, UK","      6.5","","       6.5","E","       205","E","       101","E","         1","E","         0","E","        33","E","         2","E","        22","E","         0","E","   -7.2","E,0203,+","  27.4"," ,E,0826, ","   26.1","E,0711, ","-0.6","E,1004","-3.9","E,1130","-4.4","E,1201","","","","","-1.7","E,0501","-3.3","E,0205","-4.4","E,0204","-7.2","E,0203","","","    2918.8","8","    2918.8","E","    844.5"," ,E","      9.39","E","     12.92","E","      5.85","E"
"UKE00100808","1913","53.7667","0.3667","2.0","HULL, UK","","","","","       179","E","        60","E","         0","E","","","","","","","","","","","","","  24.9"," ,E,0111, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    522.6"," ,E","","","","","",""
"UKE00100808","1914","53.7667","0.3667","2.0","HULL, UK","     16.0","","      16.0","E","       190","E","        75","E","         1","E","         0","E","        25","E","         0","E","        51","E","         0","E","   -5.0","E,0101, ","  34.3"," ,E,0702, ","   30.0","E,0629, ","-1.1","E,1114","-2.2","E,1221","","","","","","","-1.1","E,0417","-2.2","E,0124","-5.0","E,0101","","","","","","","","","    629.7"," ,E","     10.04","E","     13.97","E","      6.12","E"
"UKE00100808","1915","53.7667","0.3667","2.0","HULL, UK","      2.3","","       2.3","E","       191","E","        82","E","         3","E","         0","E","        48","E","         0","E","        40","E","         0","E","   -3.9","E,0330, ","  44.2"," ,E,0704, ","   30.6","E,0607, ","0.0","E,1113","-3.3","E,1115","","","","","","","0.0","E,0503","-2.2","E,0331","","","","","","","    3149.2","2","    3149.2","E","    709.0"," ,E","      8.97","E","     12.82","E","      5.12","E"
"UKE00100808","1916","53.7667","0.3667","2.0","HULL, UK","      6.7","","       6.7","E","       202","E","       100","E","         0","E","         0","E","        46","E","         0","E","        34","E","         0","E","   -7.8","E,1220, ","  23.4"," ,E,1118, ","   26.7","E,0804,+","0.0","E,1017","-4.4","E,1206","-4.4","E,1206","-7.8","E,1220","","","0.0","E,0416","-2.2","E,0227","","","","","","","    3382.9","9","    3382.9","E","    725.1"," ,E","      9.23","E","     12.88","E","      5.59","E"
"UKE00100808","1917","53.7667","0.3667","2.0","HULL, UK","","","","","       186","E","        82","E","         0","E","         0","E","        91","E","","","","","","","   -8.9","E,0207, ","  25.1"," ,E,0808, ","","","-1.1","E,1007","-2.2","E,1029","-4.4","E,1211","","","","","-0.6","E,0426","-2.2","E,0410","-4.4","E,0406","-8.3","E,0402","-8.9","E,0207","","","","","    615.0"," ,E","","","","","      4.90","E"
"UKE00100808","1918","53.7667","0.3667","2.0","HULL, UK","","","","","       193","E","        85","E","         1","E","         0","E","        45","E","","","","","","","   -8.3","E,0109, ","  27.2"," ,E,0716, ","","","0.0","E,1024","-3.3","E,1113","","","","","","","0.0","E,0422","-3.9","E,0309","-7.8","E,0114","-7.8","E,0114","","","","","","","    612.3"," ,E","","","","","      5.72","E"
"UKE00100808","1919","53.7667","0.3667","2.0","HULL, UK","","","","","       195","E","        85","E","         0","E","         0","E","        70","E","","","","","","","   -7.8","E,0210, ","  20.8"," ,E,0427, ","","","0.0","E,1013","-2.8","E,1112","","","","","","","-0.6","E,0428","-3.9","E,0330","-5.6","E,0213","-7.8","E,0210","","","","","","","    699.3"," ,E","","","","","      4.73","E"
"UKE00100808","1920","53.7667","0.3667","2.0","HULL, UK","","","","","       193","E","        81","E","         1","E","","","","","         0","E","        33","E","         0","E","","","  27.2"," ,E,0219, ","   25.0","E,0719,+","","","","","","","","","","","","","","","","","","","","","","","","","    653.3"," ,E","","","     13.53","E","",""
"UKE00100808","1921","53.7667","0.3667","2.0","HULL, UK","     37.8","","      37.8","E","       150","E","        50","E","         0","E","         0","E","        30","E","         0","E","        62","E","         0","E","   -4.4","E,1111, ","  19.6"," ,E,1227, ","   31.7","E,0709, ","0.0","E,1107","-2.2","E,1108","-4.4","E,1111","","","","","-0.6","E,0505","-3.3","E,0204","","","","","","","    3032.6","6","    3032.6","E","    417.7"," ,E","     10.62","E","     14.75","E","      6.49","E"
