"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105669","2001","52.35","-3.82","301.0","CWMYSTWYTH, UK","      2.1","","       2.1","E","       227","E","       153","E","        16","E","         0","E","        69","E","         1","E","        22","E","         0","E","   -6.8","E,1231,+","  61.6"," ,E,1107, ","   28.2","E,0625, ","-2.2","E,1109","-2.2","E,1109","-4.9","E,1223","-6.8","E,1231","","","-0.4","E,0505","-2.3","E,0430","-5.9","E,0305","-6.8","E,0225","","","","","","","   1883.5"," ,E","      8.53","E","     12.14","E","      4.92","E"
"UKE00105669","2002","52.35","-3.82","301.0","CWMYSTWYTH, UK","      0.0","","       0.0","E","       211","E","       164","E","        19","E","         0","E","        28","E","         0","E","         8","E","         0","E","   -5.4","E,0101, ","  74.1"," ,E,0219, ","   23.9","E,0816, ","-3.0","E,1019","-3.0","E,1019","","","","","","","-1.8","E,0415","-2.3","E,0413","-5.4","E,0101","","","","","    3227.4","4","    3227.4","E","   2058.4"," ,E","      9.16","E","     12.45","E","      5.88","E"
"UKE00105669","2003","52.35","-3.82","301.0","CWMYSTWYTH, UK","     21.4","","      21.4","E","       184","E","       130","E","         5","E","         0","E","        54","E","         0","E","        37","E","         0","E","   -5.3","E,0105, ","  75.8"," ,E,1212, ","   30.4","E,0808, ","-0.3","E,1005","-2.9","E,1021","-4.7","E,1222","","","","","-0.8","E,0515","-3.2","E,0410","-5.0","E,0217","","","","","    3239.6","6","    3239.6","E","   1452.9"," ,E","      9.14","E","     12.87","E","      5.41","E"
"UKE00105669","2004","52.35","-3.82","301.0","CWMYSTWYTH, UK","","","","","       225","E","       159","E","        22","E","         0","E","        47","E","         0","E","        13","E","         0","E","   -8.1","E,0227, ","  60.5"," ,E,1024, ","   25.0","E,0904, ","-1.6","E,1113","-2.5","E,1210","","","","","","","-1.6","E,0409","-2.2","E,0310","-6.2","E,0302","-7.0","E,0301","","","    3323.5","5","    3323.5","E","   2080.4"," ,E","      8.96","E","     12.25","E","      5.66","E"
"UKE00105669","2005","52.35","-3.82","301.0","CWMYSTWYTH, UK","     12.1","","      12.1","E","","","","","","","         0","E","        53","E","         0","E","        23","E","         0","E","   -6.8","E,1229, ","","","   26.2","E,0711, ","-1.3","E,1114","-3.6","E,1117","-4.4","E,1125","-6.8","E,1229","","","-0.6","E,0510","-2.7","E,0409","-4.7","E,0228","","","","","","","","","","","      9.16","E","     12.61","E","      5.71","E"
"UKE00105669","2006","52.35","-3.82","301.0","CWMYSTWYTH, UK","     27.9","","      27.9","E","       213","E","       167","E","        10","E","         0","E","        60","E","         0","E","        35","E","         1","E","   -9.0","E,0304, ","  58.2"," ,E,1210, ","   32.3","E,0719, ","-1.4","E,1101","-2.6","E,1102","","","","","","","-0.6","E,0531","-3.2","E,0410","-4.5","E,0405","-9.0","E,0304","-9.0","E,0304","    3310.1","1","    3310.1","E","   1794.8"," ,E","      9.31","E","     12.88","E","      5.74","E"
"UKE00105669","2007","52.35","-3.82","301.0","CWMYSTWYTH, UK","      1.2","","       1.2","E","","","","","","","         0","E","        47","E","         0","E","         9","E","         0","E","   -6.5","E,0208, ","","","   24.4","E,0610, ","-0.2","E,1018","-3.6","E,1112","-4.6","E,1124","","","","","-1.3","E,0530","-4.4","E,0321","-4.4","E,0321","","","","","    2991.3","3","    2991.3","E","","","      9.21","E","     12.87","E","      5.55","E"
"UKE00105669","2008","52.35","-3.82","301.0","CWMYSTWYTH, UK","      1.4","","       1.4","E","       251","E","       172","E","        14","E","         0","E","        62","E","         1","E","        13","E","         0","E","   -6.8","E,0217, ","  76.6"," ,E,1025, ","   25.3","E,0728, ","-3.8","E,1029","-3.8","E,1029","-4.5","E,1201","","","","","-1.6","E,0417","-3.1","E,0415","-6.8","E,0217","-6.8","E,0217","","","    3430.9","9","    3430.9","E","   2223.8"," ,E","      8.54","E","     12.02","E","      5.06","E"
"UKE00105669","2009","52.35","-3.82","301.0","CWMYSTWYTH, UK","      5.8","","       5.8","E","       231","E","       163","E","        11","E","         0","E","        55","E","         2","E","        15","E","         0","E","   -9.7","E,0107, ","  57.2"," ,E,1104, ","   27.8","E,0630, ","-0.3","E,1008","-3.5","E,1201","-7.1","E,1219","-7.1","E,1219","","","-1.8","E,0428","-4.0","E,0329","-4.8","E,0208","-9.7","E,0107","-9.7","E,0107","    3572.6","6","    3572.6","E","   1785.7"," ,E","      8.60","E","     11.98","E","      5.20","E"
"UKE00105669","2010","52.35","-3.82","301.0","CWMYSTWYTH, UK","      0.0","","       0.0","E","       205","E","       131","E","         8","E","         0","E","       109","E","         9","E","        13","E","         0","E","  -11.5","E,1203, ","  45.0"," ,E,0720, ","   25.0","E,0521, ","-0.4","E,0926","-2.2","E,1021","-4.8","E,1125","-8.1","E,1127","-10.7","E,1128","-0.7","E,0527","-2.5","E,0512","-5.3","E,0308","-9.1","E,0108","-9.1","E,0108","    3545.8","8","    3545.8","E","   1395.8"," ,E","      7.55","E","     11.44","E","      3.65","E"
